TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Haiti,..,..,..,..,..,..,..,..,..,..,..,50029,51210,52389,53849,55172,56672,58213,59769,61252,62527,56375,57211,58094,58327,58761,53045,53532,54046,54671,60198,61091,62007,63369,64003,66265,67503,68724,70226,72225,75746,76187,76460,78555,79999,82346,84841,86828,89478,91929,94511,97320,100501,102870,99213,103160,104625,105833,107403,..
Honduras,..,..,..,..,..,..,..,..,..,..,..,37928,38634,39486,40075,40903,41839,42845,43928,44988,45259,45910,46630,47672,48241,49221,49882,50709,51913,52849,54430,54674,55136,55151,55509,56725,57172,65343,65897,48381,54928,52826,54331,56697,59040,62192,65369,69453,72857,76095,79485,82818,84245,85678,91001,92657,87930,63544,77810,..
Hong Kong (China),..,..,..,..,..,..,..,..,..,..,..,13496,12192,12433,12950,14066,13915,16331,16102,17267,16303,10553,11472,13397,13941,15148,16937,18742,21225,23323,25873,27904,29952,32785,37741,39610,41998,42130,45596,44781,46163,46942,47719,50198,49776,50895,49881,50571,51871,53535,53662,54217,55423,53948,57499,56038,57193,56073,55988,..
Hungary,..,..,..,..,..,108781,101790,100426,103522,115140,130752,132601,138530,158747,156787,157727,181646,179991,204965,208969,215603,218644,225621,224852,237344,260381,252263,273047,266581,265017,280666,291104,265827,264156,259126,259167,260694,243881,235553,241642,234194,251306,251600,276229,254883,291623,280932,256027,251859,264154,278250,274962,266874,259914,229683,249879,257752,263311,243287,..
Iceland,8334,8710,9214,9935,10706,11166,12392,13281,14017,15071,15676,16321,17006,18635,18471,19554,19368,19983,20367,23116,22376,24560,24101,24465,23919,23389,23468,23312,25368,25821,11803,11428,11949,11969,12054,12280,11925,12071,12115,12555,13007,13112,13457,13354,13744,14024,14397,15068,15695,15702,15807,15524,16767,16711,16105,16420,17726,17688,21160,..
India,..,..,..,..,..,..,..,..,..,..,..,3338564,3411454,3481986,3540301,3633246,3734649,3831972,3930108,4015882,4093001,4178489,4267305,4344305,4434737,4519091,4611694,4721305,4817666,4925558,5007701,5092654,5173513,5234711,5324486,5407327,5482163,5603713,5727492,5819939,5892137,5979730,6119032,6254446,6423502,6370470,6168109,6428538,6723969,7062366,7394878,7720061,7557243,7433879,7360477,7256361,7286832,7263741,7307099,..
Indonesia,..,..,..,..,..,..,..,..,..,..,..,1143967,1173607,1200408,1229565,1269498,1301300,1339379,1377380,1422212,1457659,1498858,1520479,1537554,1552876,1568697,1594913,1617754,1653210,1706292,1743209,1776227,1813885,1837603,1870196,1915456,1947532,2005770,2048580,2134716,2207828,2236591,2246564,2282148,2317908,2309937,2302587,2339333,2319050,2182351,2078018,2000427,1950908,1912584,1874106,1823042,1780981,1760289,1460528,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,92139,112900,130212,145840,176655,202173,234592,236627,296579,260337,270899,323047,412275,444480,484642,419108,442290,448886,512037,526088,599903,745502,761915,920905,976660,1035783,1104094,1118437,1145562,1239015,1260547,1404019,1446726,1578397,1664704,1860992,2001363,1891518,1997535,1947013,2025389,1883760,2053892,2078926,2130522,2281364,2187569,2236284,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,35680,33582,37129,44673,52174,59465,60631,64762,70157,75070,70180,68501,77746,79285,88544,106595,119164,89115,96497,91871,55669,69615,106848,114877,98305,155200,157843,109547,116509,130899,133953,134086,131294,156561,237845,200636,197408,220899,202549,226099,229523,227591,236450,189713,166537,189135,199927,225657,..
Ireland,57855,64442,59758,61273,60253,59037,66760,65769,75089,75856,75143,75428,74575,75601,81260,75602,78358,78473,69363,84002,76336,80770,83995,85812,78931,80807,88172,85546,82737,84720,97384,95989,88837,89585,90158,91954,95239,92460,100048,101288,103900,110042,108461,113592,118620,122204,127588,122398,132565,129995,136328,114556,113544,116003,107164,112130,110309,106976,114205,..
Israel,..,..,..,..,..,..,..,..,..,..,..,6193,11189,12145,12297,13079,13885,14447,15334,15474,16472,16254,17467,19240,18467,28377,41242,44672,50079,51619,55261,56233,61824,63655,68217,73219,77655,84493,89931,87750,101631,100049,102410,115589,118297,113266,120362,123357,132253,139238,142032,145245,116214,70966,73480,85028,87262,88811,87356,..
Italy,259936,277561,329533,398055,407701,447019,532242,592591,659316,772084,902537,994460,1081926,1121276,1143869,1164475,1214132,1119537,1232140,1230015,1212766,1178675,1164804,1191758,1259941,1246119,1257744,1281134,1257864,1280168,1091131,1182572,1128114,1122123,1015774,1102132,1126799,1096423,1151955,1198363,1155219,1210286,1203354,1322620,1315710,1420228,1357515,1353993,1407257,1425213,1481830,1355605,1438096,1433168,1237031,1360479,1347526,1373141,1337943,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,5405,6067,6420,6484,7854,7940,8033,8070,7557,6707,6714,6942,7030,7146,7383,7834,8308,8677,8409,7938,7219,8062,8544,8904,9465,9953,10106,10730,11127,11114,11247,8861,9008,9085,9119,9257,9313,8915,8969,9389,8390,8416,7123,6482,7116,5850,6215,6279,..
Japan,275538,297106,317536,338209,352803,393220,411001,427158,427347,466263,734381,719451,764217,876033,887451,915841,1007636,1034139,1080742,1111298,1077477,1134165,1236516,1320487,1426483,1438217,1474866,1517270,1628223,1625993,1591396,1631479,1700772,1768231,1804928,1890922,1938909,1903307,1921401,1967115,2040447,1994945,2064945,2011953,2034153,2106592,2030204,2039456,1981105,1961591,2094282,2013123,2033094,1979025,1897919,1845990,1847962,1923511,1774032,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,5169,4782,4873,5365,6502,7550,7664,8556,9369,11569,13123,14609,14362,15226,14686,13239,13842,15436,16580,19982,19975,25279,24260,26324,26125,31418,33782,32630,33982,37014,35622,37277,40428,42984,45232,45480,44974,42396,45328,42776,48106,50263,46583,48371,54538,56418,64556,60750,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,28429,30216,24419,21878,19610,19472,19736,83451,89320,99403,111857,108445,116893,113549,117955,226720,248986,261180,316085,305662,280288,414499,447829,414865,456994,476477,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,114010,118495,122913,127561,132521,137443,143160,149189,156050,161831,168249,174427,181095,189390,196841,204539,213422,222211,230821,236725,244011,251795,259120,267496,277569,285957,294566,304638,315930,322987,328768,336485,342279,353428,365619,374899,385418,394908,409459,420409,430052,443461,454795,467769,482992,494055,509623,517572,..
Korea,..,..,..,..,..,..,..,..,..,..,..,200879,209322,259256,272051,273001,295187,345676,346657,361327,387629,421031,410117,436746,487880,528289,556093,553188,558441,521929,541828,467872,422521,374187,356358,403378,441138,459106,422111,551036,629503,666516,736987,751388,723572,770786,786596,772533,786907,780420,831512,843420,849581,849429,798679,797040,868267,894735,898943,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11590,13496,13473,13337,13667,14430,14747,14133,19300,19062,19322,20559,19853,20720,20091,19940,22999,23927,24008,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,9748,9955,11562,11453,12190,12552,13798,15651,19469,19808,23356,26772,26746,55611,48391,51921,54286,59681,65898,36588,24135,45697,46427,47586,49039,49769,50643,51489,52430,53316,56713,60037,62858,67345,75736,78598,80804,86098,88298,94120,95506,101579,100675,98573,103437,108149,119102,121550,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3550,3456,6073,9166,6754,6876,6124,5706,5789,6995,7492,7514,7579,7608,7790,23003,22916,24022,23250,22341,22841,28323,31250,31388,48275,52360,59871,90389,108891,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40185,41275,42302,43487,44523,45746,46984,50942,54901,53976,53190,52127,51390,50417,51419,52495,52638,53167,53144,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66304,73841,70638,72803,69825,67028,70846,64516,62786,59049,55556,60397,59927,62762,61674,62980,62005,61042,60784,64262,58163,55587,57633,53069,51865,46299,47886,50069,51549,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,18385,20659,21958,25640,25157,21715,17456,19960,19221,26477,23650,10482,14415,18257,21185,24393,25525,16916,12321,11314,16301,14041,45813,52089,60503,53961,67215,38335,43726,41279,48106,44570,35721,48708,40127,39768,37796,41514,66880,42843,37375,35788,42008,38538,40693,41319,44118,43166,..
Libya,..,..,..,..,..,..,..,..,..,..,..,9394,10561,10258,10792,13546,14123,16026,17898,20290,22404,21715,19489,18175,19165,20557,21692,29392,30305,32646,35947,38152,39762,41934,44432,46628,48279,53298,59561,61904,63686,70296,60218,61699,61015,72153,62995,59025,54691,63109,64468,46630,57837,57906,54153,47876,49817,50882,60821,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77152,84038,68201,71757,73218,68667,64876,62696,60718,58685,57160,59329,60286,61312,61894,63052,65668,62937,64956,65661,66686,64130,64236,61409,58634,56909,60010,60936,61548,..
Luxembourg,9874,10556,12440,14146,13158,13627,14061,14032,15749,17256,17517,17258,19902,21258,19704,19192,21121,22258,23654,24159,22322,20926,21309,21200,20418,21840,23126,22786,21622,20971,20918,24781,23855,23771,23052,23356,25909,25107,26245,23948,19613,21126,20264,21012,22357,22021,21640,21044,21447,21703,21462,19995,20517,20841,19569,21266,21927,22334,20862,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,35095,36407,36611,40339,42772,41642,42446,48215,49216,49024,50348,51303,52426,52991,51980,54034,53980,55282,54039,55715,56145,57625,59958,64069,68735,76265,78032,81935,86959,83053,85561,90604,90886,96845,101815,108714,110536,120738,114200,118243,121647,123389,128556,126860,131753,137549,156575,139983,..
Malta,..,..,..,..,..,..,..,..,..,..,..,1434,1133,1735,1520,1351,1658,1826,1838,1234,1243,1154,1074,1618,2131,1518,1845,2091,2206,2242,2321,2396,2524,2535,2891,3042,3158,3087,2754,3117,3178,3110,3350,3691,3684,3016,3056,2964,2963,2696,2899,2879,3022,3098,3094,3343,3248,3572,3627,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,1694,1698,1925,1901,1902,2088,2263,2493,2504,2218,2066,1982,2067,2014,2097,2366,2548,2680,2952,3791,3578,3460,3563,3369,3457,3546,3709,3903,3931,4262,4327,4366,4575,4752,4924,4665,4623,4687,4790,4992,5042,5094,5233,5403,5526,5608,5622,5783,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,334484,346425,359763,351560,378548,392100,397692,413068,427714,467249,479065,505285,501657,525024,529160,536752,543939,553674,590239,659400,665879,705747,702706,723102,725332,722988,720668,741433,713318,754643,735978,739567,755565,746654,740292,738636,743955,749341,738709,745341,750962,754637,734563,742783,744104,743776,740356,755747,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32789,32272,38144,38012,34842,34886,33878,34631,33288,21406,20532,21575,22865,25742,30660,33802,34869,29337,26740,27637,47770,48824,49618,49302,50282,50698,52943,56436,58123,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11299,11898,12467,16173,23240,25070,23271,15806,13802,14513,15083,17072,17986,17634,18006,17840,20010,22252,22550,23680,29425,26070,28534,27486,36857,36435,36236,35725,40339,36552,35818,41639,39589,42999,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10192,10345,10273,10514,11148,11500,11258,11779,11273,10729,11112,11073,11014,10384,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,24875,26443,27098,28325,29782,31804,34134,36343,38552,38682,38992,41459,43510,44679,46709,48633,51920,54241,57102,53617,59541,63348,67098,70549,73344,75539,79190,82507,86102,87978,89259,92480,95219,124916,126087,129102,133440,136705,135228,138406,142289,148169,150317,156026,159204,164183,167803,169535,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,177252,176057,175318,174526,175562,174867,175032,176030,176318,177771,177324,177002,175803,174510,173347,171485,169478,167260,165507,164942,164081,165130,167243,169622,172832,177540,181541,219746,223837,252411,215401,234908,260002,267900,274347,266195,157830,163953,155260,146528,155401,187425,212691,196267,198562,88262,77372,81129,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,255384,261251,265998,271516,274118,277019,281275,285230,289015,293568,295297,300963,306510,312145,334318,337893,343260,344718,352261,353685,348206,358091,351174,359221,361852,356760,363445,369572,365601,369726,377779,387060,398924,408361,412357,421934,424066,426043,428440,433340,437948,441359,444490,448554,449247,452075,472701,471269,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5872,5911,6015,6277,6542,6718,6954,6884,6610,7850,7936,7747,7841,7844,7878,7918,7917,7989,9105,7958,7559,7123,6986,7010,7048,7079,7095,7123,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,150189,154027,157304,160571,164282,167975,171747,175600,179587,183119,186929,191110,195574,200066,204517,209218,213657,218697,223530,228842,234547,240193,245880,251929,258375,265098,272057,278336,285771,301466,311472,320239,328516,333243,340353,345375,351144,356299,361185,365056,375967,349974,395997,402215,406811,415930,425093,434286,..
Netherlands,206032,217144,263768,322188,303876,317245,326644,328860,376260,436948,473115,449476,522539,546843,483608,519734,554376,541317,564986,593767,593462,547957,509940,501939,459644,503061,473540,459372,404779,402763,435188,491562,460650,482400,458660,493173,564518,487920,469699,452013,453070,477301,465911,477285,461851,449359,453771,417158,460857,461010,521647,429378,453747,476471,380202,398043,409934,400508,400524,..
New Zealand,23600,24701,24556,26702,26704,29543,31045,28811,34681,35557,35311,34873,36926,37013,42388,45732,46102,45224,43000,42167,42422,43178,43974,45073,44460,44327,45364,45300,44618,46054,50730,50722,49768,50528,51341,52096,53829,54255,55163,55098,57347,58669,58367,60297,61756,60812,62763,61087,60187,62674,61887,61452,61347,60665,60786,62069,61221,62304,62103,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,23113,23831,24184,24952,25713,26392,27099,27677,27840,28697,29517,30400,31317,32017,32773,33641,34831,35698,35865,36968,37460,38205,38678,38945,39351,39665,40059,40351,40835,41025,41332,41647,37972,38480,38883,41934,42212,42465,42861,43331,43888,44523,45058,45429,46109,46776,47332,47599,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51281,53162,54881,56851,58552,60377,62203,64339,66589,68824,71101,59005,65430,85766,89181,92864,94802,98589,103098,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,1255780,1287906,1321146,1356787,1394259,1436129,1479292,1526847,1568761,1618175,1672249,1724407,1782106,1833206,1885956,1949046,2006139,2053098,2104986,2132017,2185291,2254556,2304510,2350991,2413259,2477243,2544145,2584964,2669408,2738587,2827572,2907745,2964843,3029698,3134710,3195301,3295515,3390829,3458234,3564594,3684286,3787013,3874718,3979288,4086072,4196012,4307241,4420943,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12552,12892,21100,17581,20237,18592,19773,19450,17929,18927,20099,18443,18801,20644,20515,22679,22900,22331,22209,22971,22512,23719,23391,21722,21915,22228,20576,22147,20241,..
Norway,42067,41440,46665,51565,54118,57966,63690,63685,72666,76248,83919,79446,80423,78452,75004,80018,117556,122842,125160,136013,133439,132025,133082,132247,139918,146342,153471,155213,150096,145602,150836,153472,151410,153744,160066,161752,165907,160494,165549,164638,160116,166797,166543,159580,156556,162200,159670,160716,160601,167234,185382,165614,173719,171616,159824,166935,169170,171326,172367,..
Oman,..,..,..,..,..,..,..,..,..,..,..,22,43,83,162,274,472,720,832,1069,1458,1865,2347,3495,4444,5541,7038,7227,7998,8414,9154,9918,10790,11755,13031,12811,12516,12963,14827,15234,15224,16775,18161,18949,19803,21214,24201,26807,29674,33026,34330,37295,41667,45306,50330,57417,59362,62962,65620,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,411872,424694,439142,456232,475484,488822,508159,527431,548958,565555,579626,603882,628643,655568,681704,709410,743735,772259,807377,839345,859955,877757,909807,943123,982304,1001082,1038548,1056855,1092973,1122496,1145670,1175624,1205607,1249511,1282798,1328596,1369585,1394440,1429716,1468768,1518019,1572726,1589224,1631380,1666871,1727437,1768376,1827599,..
Panama,..,..,..,..,..,..,..,..,..,..,..,13813,14364,14386,14460,14701,15045,15191,15352,15265,15401,15560,15710,15787,15966,16184,16542,17430,17729,17863,17721,17894,18868,19294,19959,19452,21021,21513,22231,22460,14953,14853,15501,16754,16098,16610,18551,17502,17412,18129,19420,19711,20330,20967,21709,22545,23137,23622,23905,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,33281,33961,34634,35332,36102,36823,37633,38531,39415,40125,41154,42094,43097,44156,45162,51283,54074,55754,55855,57608,59634,53415,55836,53552,56106,57862,60744,55170,56720,56699,59676,57329,57841,57314,57334,52503,52701,56023,58500,54635,55219,55506,53553,56107,56527,73039,74837,74035,..
Peru,..,..,..,..,..,..,..,..,..,..,..,135886,138724,141550,144200,148070,150184,154518,157928,161400,166781,170655,175441,171013,173542,171372,169993,170845,169303,160019,152273,152517,147185,141218,138473,141843,144321,143580,168048,165066,170925,174255,171963,170084,159967,161420,161928,154318,162797,165278,160142,156581,158074,159922,162256,160777,164388,159126,165053,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,259162,267502,275480,280507,296050,304677,312277,323086,328177,336209,339304,344077,348119,351597,355152,358327,365391,369654,375897,381810,374897,369520,365946,363917,365583,362280,361154,359131,352881,341277,329064,319868,313958,304821,284643,272311,264496,262998,261740,256412,251405,262365,269603,271955,283030,298285,305265,315871,..
Poland,425178,436219,458610,452661,453319,457604,440785,441137,440956,507298,566989,563710,575739,577626,620403,658797,734793,717628,763746,782869,844512,833607,911604,850221,867134,938864,984448,1063552,1061355,996939,746428,857076,872636,1021997,966526,948232,963452,908221,817215,813215,719724,786858,781871,786018,787569,814305,856183,809997,822668,835670,919515,840669,868784,854629,792837,791832,826637,832960,818253,..
Portugal,29340,30898,28602,29974,30452,30456,31824,33601,32464,33329,33857,34647,33140,33843,31393,33969,36513,39811,43312,40339,43110,47276,48223,48447,50072,51498,52829,54717,57124,92725,95691,98749,101390,104158,106231,107348,111562,111515,111428,116303,117306,119547,124809,130173,133477,133960,133796,134836,130529,133883,124325,116238,112806,110289,107387,106257,109040,108005,111143,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,175,219,263,350,266,408,455,503,503,3202,175,2020,499,438,8357,6057,7192,6093,10586,10273,11709,12855,15366,13909,12977,15200,15539,18018,16177,14605,12891,11471,9899,10003,13686,15869,17428,19692,26897,34714,36279,38737,50544,55439,60737,62254,70496,79491,..
Romania,..,..,..,..,..,..,..,..,..,..,..,291273,366646,378251,383682,392838,309323,307186,308513,295067,317970,324391,320802,314414,309514,422305,435789,441381,459023,440404,434448,298765,261014,275694,267694,264948,339359,403929,397612,365913,352028,304706,302169,327359,333464,333494,328204,313757,337232,335007,338783,328642,337122,322923,309814,308296,309976,320985,323902,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3496296,3270297,3147893,7132824,6553300,6151478,5665221,5611365,5524334,5703924,5872742,6027032,5604715,5813812,5649572,4629048,4816747,4708125,4771534,4581274,4667237,4921027,4602189,4492355,4828792,4802987,4793465,5216070,6206973,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,8299,9703,10493,11222,12501,13610,13555,15117,16491,20995,22872,26647,79349,85377,94574,101994,110487,118918,123520,143332,153138,164162,183371,192900,197567,202398,210643,232570,242532,253597,273198,289910,309604,322062,344353,370744,387622,415279,430786,459225,472858,505153,518399,553110,591156,591787,591471,547051,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,22146,22262,22450,22614,22918,23193,23383,23679,24019,24155,24368,24572,24788,25008,25341,25544,25853,26436,26749,27197,27617,28028,28419,28891,29968,31289,32610,34361,35866,35034,36160,37034,37675,37638,37747,39980,42295,42927,61470,59376,60277,61816,51318,56633,55532,54873,46200,46366,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,122836,111968,107535,118750,116293,107379,121795,124164,124904,114233,130936,132260,134363,136152,130671,129637,118185,135372,121228,127421,128863,131159,130624,119102,115203,118254,122357,119417,118795,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,6628,5649,5822,5522,5476,5665,6188,7283,7936,8055,8103,8384,8973,9131,9425,10365,10499,11009,11780,11674,13753,11829,12785,14132,15485,20520,22141,24377,24553,26145,26816,27116,27529,27248,25415,25357,25458,25232,26513,27245,26647,27242,27716,28280,29388,30701,29677,29456,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,27212,28665,30321,33080,34882,37029,39296,41801,44607,48145,48697,50666,51402,56363,58093,59369,62564,62923,76120,94056,79083,73985,72046,74175,82762,93480,98903,102496,107545,108281,129064,125517,118888,111641,106364,96721,87115,89208,89911,96781,88807,86670,89890,81723,83219,85001,88285,86158,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39748,47299,42173,45872,45565,48473,43052,44560,42916,43901,47085,46840,48650,52308,51892,49639,48491,43870,46693,53835,55527,52945,51035,50381,42586,46508,48050,46909,44611,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,293769,301988,310784,323264,338811,333707,317263,328189,331016,322434,313883,314174,318251,342560,357060,356050,374593,388412,416069,434377,443450,431626,468518,471121,473533,488402,499530,504110,496683,445526,468521,448839,473975,494880,482732,498273,544488,585337,568438,436321,447535,490770,483484,477374,461269,475622,561543,559355,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7221,6873,7014,7271,7053,6221,6259,..
Spain,91490,75957,73592,78563,84865,87117,103670,133860,168461,156894,169843,190635,197863,151904,160674,168942,184432,179239,193141,218911,214839,219257,219117,228273,237147,241320,253043,242481,265279,358395,383999,405401,408815,410521,429649,419003,442423,450128,464598,494371,501802,527776,541732,581288,613498,632820,651641,653539,648173,666141,707839,653632,649414,622620,615375,622410,630498,605134,620543,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,98258,98089,99932,101449,109491,111408,106703,108829,111234,113530,115677,117770,119889,129026,130882,132875,137266,141480,140755,140513,140871,141555,142008,141087,138943,139791,142110,141902,140007,137833,138464,133653,136471,137374,140774,142472,142977,145011,152808,156831,154490,181665,148412,148615,145309,142195,139639,139176,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,91572,91746,94300,94435,96699,99192,101974,104526,107077,110873,114021,117260,122642,123845,126492,129908,131807,133594,135616,138577,140540,142413,144216,162328,164628,168403,170695,173222,181082,179921,187059,197516,200663,200803,205104,208844,194534,193523,200903,205921,211638,213614,210770,216680,220264,224507,228362,235683,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3687,3850,2727,2703,2808,2868,2921,2954,3084,3243,3276,3581,3738,4036,4128,4330,4232,4098,4254,..
Sweden,179616,181789,207443,227869,234454,258960,279416,269189,299473,318809,431914,425457,435302,449770,372108,428118,463578,446835,429221,440524,408212,409631,367355,337234,369531,415845,343118,332378,307976,286954,273885,299595,327446,331728,336199,323826,342779,331491,329171,311490,305382,314263,306939,308894,299089,319604,306128,295122,290730,302685,346667,321675,337244,322195,302711,310316,320707,322761,313686,..
Switzerland,69565,65069,68870,78863,65805,65144,59189,56638,53511,51019,49855,50971,48009,53101,49495,49759,51406,51296,221178,217406,225930,214993,208663,211713,220529,221702,228007,223575,220857,216424,215139,227513,229203,240014,229976,245048,250625,238172,244904,240281,227048,237350,232345,243990,245061,251188,243751,223759,239864,237676,255472,216227,233751,247385,209032,220917,228446,223469,211350,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,12905,13714,11951,10140,15334,16104,19618,17126,22636,20209,24562,25946,28189,29276,28805,31653,31298,33182,55581,48663,51615,53635,54947,57674,59525,69272,73698,75071,78437,82668,85673,88697,71864,98381,123916,132312,132675,136155,120852,121484,118594,99023,65157,58054,53015,55665,59777,57113,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,21810,26476,31847,34976,40224,46795,50860,58466,62999,65398,68823,71675,78606,84386,90457,96009,101862,112773,122117,125117,135894,143381,151194,158683,168673,179592,182335,202480,208310,215029,216411,220926,224139,227449,239235,236791,239490,237619,239318,237944,240312,234214,232417,237025,236918,246764,245689,244203,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4680,3960,4280,4990,6307,7261,7128,8546,10375,11664,11704,10354,11898,10847,11063,11387,11520,11552,11178,10620,10422,10768,9601,10454,11708,19189,30190,32729,33963,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,217393,218053,219391,220720,221781,221565,224147,226847,228379,231175,235628,239411,244416,249857,255368,262224,267430,273630,279536,285916,291831,297765,302783,308329,318329,327118,332091,349340,368681,391499,397883,404134,409908,416759,422576,429138,438265,446288,451323,459701,465576,473226,481606,488929,498404,508958,518259,532571,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,147766,156726,162993,169337,244738,248139,247907,250772,254278,250780,255200,259119,170803,188877,220719,245024,262255,269101,299070,317724,332911,328520,317805,309953,298568,292863,300490,304036,310116,320985,332192,340564,352113,379413,385133,389683,411002,429408,434659,472513,474980,498763,489244,493839,483691,406630,402352,389571,..
Togo,..,..,..,..,..,..,..,..,..,..,..,14916,15141,15348,15360,15706,16119,16696,17141,17423,17815,18277,19074,19423,20199,20580,21430,22495,23219,24038,24928,25309,26221,26562,27816,28922,30036,30996,32383,37013,38250,38434,39817,41748,41902,43853,43873,44810,46155,49789,51523,53148,54881,55983,57752,56879,60705,56086,59279,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,3256,3271,3613,3432,3745,4041,4241,4652,4769,4948,5364,5583,6021,6703,6209,6502,5847,7419,5879,5940,5972,6403,5263,5134,5431,5371,5390,5797,7356,13155,13064,14063,13630,13280,13191,14177,14585,15199,15759,15245,14853,14556,16100,16310,16970,16075,15994,15127,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,19344,20325,20850,22216,22489,23752,24424,25839,27024,28294,29502,30935,32082,33671,35655,37625,39273,40089,41515,42751,45224,46695,49628,51011,53953,56693,59711,62297,64847,64715,67519,69811,72456,75787,78206,78155,79456,80596,84405,76771,78584,80052,82433,83686,86066,86085,89415,90910,..
