TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,100447,102027,103894,105410,107010,108819,110058,111742,114076,115651,116238,116357,117307,116915,118729,125116,126896,127396,130059,137529,141890,142211,143897,147553,146897,171260,170219,169553,175224,122962,123612,127585,127810,130281,129197,130759,130829,130882,130789,131271,133049,133933,135482,139018,139151,137930,139923,143126,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,189,185,166,187,185,170,191,194,219,249,196,209,199,198,208,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,12522,12587,12693,12719,12862,13618,12014,15725,16359,17663,21628,24365,20320,19946,19760,19700,18883,16441,16044,16257,9780,9796,9808,9822,9818,9895,10031,10109,10188,9528,9836,11150,10436,11295,9576,9603,9591,9044,8767,8469,9901,8405,7318,6817,7226,6660,6609,4987,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,38703,39740,40504,41547,42251,43222,44113,45533,46740,49343,52796,55172,57878,60556,63970,66923,70270,73583,76497,90309,93539,97491,101667,92472,112499,115053,119952,124976,130126,135569,141807,141179,149093,155540,162406,169565,177310,186187,189244,195818,202473,209842,217337,225794,233581,259288,269253,274168,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74633,76141,77680,79264,80866,82513,84191,85901,87655,108226,112123,114563,118669,122927,127335,131822,136471,141406,146278,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,1515,4522,6248,7194,6498,4970,4410,4510,4367,6435,6025,5632,5733,6525,6444,6061,4028,3947,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,333138,333138,331041,340518,339800,350253,350220,361743,362385,374685,375302,388115,389083,402591,403995,417862,420379,436171,439052,454933,458202,474665,477603,494403,497305,515435,518114,534471,536679,555042,557839,577854,581369,602207,604976,626017,629303,653606,658594,681605,684775,710052,716911,744838,749125,778079,804175,834080,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,4785201,4895217,4996857,5108354,5248854,5350718,5469769,5595503,5724563,5875770,6019215,6180308,6343550,6531385,6705066,6885439,7079991,7276897,7488582,7965019,8163743,8318001,8459850,8904742,9180310,9406859,9569652,9821266,10072071,10097290,10374090,10621139,10875477,11291333,11579666,11881091,12129284,12452805,12753489,13018096,13443168,14068639,14384147,14512642,14847938,15211719,15492001,15852840,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,4679985,4753099,4794617,4851708,4807329,5020108,5212950,5482523,5705720,5872077,5879208,5972451,6322442,6860280,6877135,6963107,7375225,7307077,7201441,6927722,7040869,7343430,6971872,7225121,7280529,7351230,7285375,7402481,7463421,7389081,7046245,7289652,7686724,8047352,8257727,8469081,8860346,9269721,9130940,9653905,9643300,10050815,10656021,10779715,10754519,10693331,10824656,11210174,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19994707,20234028,20460798,20524094,20544937,20783603,20929191,21093822,21089179,21251999,21320243,21072396,21264381,21262917,21147478,20995529,20802713,20785799,20760002,20871875,21119924,21119071,20798119,20548836,20493920,20200211,20720462,20740059,20528189,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2702458,2764465,2840146,2974223,2859790,2974002,3067182,3163451,3173268,3257815,3345679,3427031,3548385,3838911,4034356,4421190,4777560,5122767,5500409,5775347,6349044,6263653,6746902,6883013,6820773,7079200,7300851,7476104,7627499,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,189401,193290,190082,214312,217079,219537,222550,222428,219384,225351,236223,241748,240261,237724,242538,231584,235714,238715,248352,265538,268737,250705,280237,279966,287551,311344,318983,314260,323004,329458,330145,348631,340945,342179,338482,341665,345625,355360,284785,321984,313621,314749,321496,322801,334855,331282,347858,339017,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,3474823,3582783,3658447,3733748,3628049,3868906,4017232,4315377,4506432,4632425,4686856,4909190,5190122,5594416,5643593,5740950,6083533,6108806,6158618,6298688,6538385,6897115,6784091,6925200,7169754,7365546,7403547,7540752,7567130,7782978,7458780,7698429,8172225,8520448,9052550,9454815,9965746,10465748,10593577,11477138,11513479,12324046,12925078,12866724,12925019,13070662,13409438,13771171,13941620
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,22277786,22661646,23059578,23531112,24073831,24465685,24909570,25302745,25817846,26259709,26700334,27203790,27618297,28307922,28832871,29236291,29807492,30207307,30748536,31556755,31933458,32315965,32426184,32889357,33336241,33700261,34027735,34259704,34801180,34698773,34791127,35373759,35832749,36342250,36540043,36817295,37278075,37872549,38222859,38985815,39269335,39655178,39868435,40063127,40291704,41186984,41471240,41786549,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,3416245,3525845,3602842,3675218,3568908,3806815,3952254,4245769,4434641,4557220,4611240,4831075,5103968,5502610,5550184,5643846,5982089,6003568,6052702,6116694,6338452,6683797,6571205,6703934,6932989,7114863,7153206,7277950,7299613,7499052,7168334,7405244,7883129,8216480,8743703,9138456,9639509,10131732,10237245,11149174,11141520,11798006,12353271,12415600,12472500,12595699,12912316,13263503,13492800
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,17080878,17507001,17861692,18241787,18465292,18919583,19335624,19850150,20377630,20746008,21020849,21469801,21966440,22776062,23102494,23446089,24120435,24346688,24728576,25167879,25624955,26131491,26059723,26381058,26650281,26928396,27126179,27209147,27416326,27416816,26865202,27314940,27900488,28299146,28636000,28894739,29550815,30283228,30307358,31492275,31308795,31707617,32024400,31928667,31782881,32281752,32575423,32967547,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1989172,2083085,2124644,2279542,2294754,2411465,2562052,2674948,2706467,2703312,2801363,2886104,2999793,3317454,3475178,3847728,4146416,4497987,4877454,5142722,5651631,5553370,6013825,6153703,6098631,6313115,6463307,6628175,6709867,6884814
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1962909,2055270,2084714,2235787,2234700,2347013,2495272,2603920,2632876,2628548,2720895,2783801,2885026,3188697,3337826,3686258,3980452,4322724,4655832,4898755,5376468,5263336,5709921,5810427,5698736,5856759,5964087,6117804,6134035,6228733
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,843869,834102,815545,828242,802847,804801,788197,759873,762803,770616,790150,813591,784290,832148,847502,788207,842960,791889,728110,610323,584551,635364,631939,477573,498026,465422,444030,410327,483452,461963,470244,476278,451333,493914,482788,538105,539515,532392,542777,590210,603217,631270,644738,643353,679111,735827,748779,792855,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,68152,35770,34325,33339,35379,37313,37187,32889,30818,27584,34374,40098,38144,41260,40840,41582,36220,37147,38564,103132,110602,101139,103824,98283,100312,108105,104975,103884,102312,120049,121206,118469,127794,127500,137787,133953,131969,134735,154847,158635,159487,162313,163347,165844,180464,183520,181875,213832,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,1545326,1579136,1612965,1653537,1690339,1732212,1773205,1813573,1860096,1910873,1956448,2014360,2066700,2124505,2183425,2239562,2299228,2359089,2416088,2509805,2578376,2640760,2709295,2782161,2857650,2934570,3005698,3090486,3172151,3258031,3365145,3475808,3595623,3720653,3880869,4029301,4271203,4361955,4439969,4644621,4802807,5029780,5126144,5125463,5253057,5363639,5487077,5612077,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4250850,4205880,4269624,4351128,4370126,4380648,4435717,4494785,4560298,4527043,4498454,4392963,4403295,4425631,4448362,4306746,4461425,4328464,3993309,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,2299744,2384427,2422213,2466989,2370745,2579732,2713838,2950055,3092510,3184503,3187829,3399381,3618334,3955125,3978678,4014926,4316233,4288215,4174388,3980362,4195417,4534634,4239906,4363057,4505104,4612357,4584456,4699283,4685989,4828748,4503873,4683150,5085811,5343478,5735884,6003126,6397409,6765476,6814746,7413099,7401025,7878827,8394385,8463792,8432141,8466527,8596528,8923434,9078006
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4490405,4676671,5055960,4735504,4725722,4862531,4902713,4857891,4942396,5000855,5117566,4790849,4972344,5343469,5638423,6025430,6316450,6677037,7026455,7081365,7703839,7697822,8190055,8697233,8759911,8752973,8806591,8924802,9282599,9504471
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24916406,25312059,25847345,25832901,26030971,26302866,26528824,26756455,26809535,27015213,26989260,26470747,26881727,27434422,27773502,28083185,28333679,28904991,29577433,29608252,30769853,30586275,30811236,31041550,31028358,30936260,31311352,31678234,32141719,..
