TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,11680761,11504139,11875827,12593203,13408258,14039148,14904981,16541716,17097243,16750182,15875367,15430538,15835820,16489575,15703209,13711449,14454291,15522618,15234882,16457152,16220382,15846465,13885234,13108415,14564416,14375370,14008974,14544015,15135779,12912510,11880261,11883933,11645091,11719159,11919388,11422533,11543771,12029415,12108543,12762654,13912148,12974534,11588268,11568523,11970194,11572939,12090391,11954835,11692527,10339344,11322316,10997255,11111692,11077617,11087009,11026787,11147451,10945381,11579919,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,20531,20656,20760,20886,22308,23209,23625,24135,25447,24718,24044,19588,19804,19851,18906,21841,22535,22711,22851,21982,23228,24013,22899,21133,19299,20604,22427,21377,21814,20678,19473,18047,19184,20617,22037,22144,24558,42711,41089,51146,52563,52714,56111,66652,77521,81766,83221,84544,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84406,78063,73151,69171,66890,288941,231830,186523,328049,339580,351828,351970,366248,351635,349465,335171,347991,337071,349683,317067,354527,361248,303597,287318,262244,244135,257748,279878,272159,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,138037,160728,198282,208583,211724,240516,271208,252730,328343,363918,335934,351439,333210,375926,397954,389101,435056,412924,445844,476498,524486,493067,536494,536943,581307,630619,645936,638511,530675,524428,544927,610110,627966,679113,683925,631490,391956,486488,506713,710218,690504,725025,705284,572547,417205,374640,383183,366125,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,78390,80049,81957,83900,86032,88502,90237,92388,94086,159499,160364,168180,179724,190366,189522,199503,210293,192688,191848,189996,199483,207940,220599,217223,251832,263306,291846,305003,312469,329169,357414,388431,402103,452193,481392,500514,544384,636863,686838,729364,761566,783271,828436,913346,1374567,1434604,1477637,1362587,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,86,104,115,140,176,281,302,425,536,47,43,43,119,90,112,133,238,252,0,0,0,0,0,0,7145,8314,9699,11301,13163,15328,17060,20930,32668,34528,36909,35731,38802,42848,40836,39491,34261,29585,45139,44598,16343,12792,12929,13624,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,47151,52239,56778,59032,60858,61823,57724,57374,55159,52035,51112,51848,51566,51764,52273,53789,52983,54833,55459,50365,50860,52075,52297,47680,46656,45310,49601,48699,47182,48433,51288,53964,57451,60171,64569,66841,67579,69005,70633,76177,84025,100168,103028,106904,110997,111971,116768,119559,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,37327,34839,45840,38280,42071,46065,43513,45197,45742,54845,61546,60695,58366,54037,55940,56012,57603,57148,58735,71209,72815,65656,60158,42157,46780,46718,44946,44591,55888,53008,47674,44881,42253,36038,37415,41186,41184,28615,20309,30213,33602,38858,28611,30070,27286,27857,30614,32810,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,9808201,10437668,11059855,11661709,11987055,12739762,13242251,14154080,14643697,14372251,14349631,14201328,14179212,14263838,14229214,14975075,14964705,15377141,15317851,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,292251,277448,312563,343518,337605,305271,332032,338511,355886,361760,450559,446998,415985,448040,452811,481314,402187,361598,385813,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,73906,74613,74069,79513,80610,68230,67274,67590,73620,85402,73803,64884,62948,54067,59557,72087,100361,92154,86192,72056,87325,85070,82008,91836,95449,97275,102151,105655,96797,103041,107067,108884,108715,111677,123299,128910,139625,149810,151402,166277,173731,184290,197236,206518,219205,225611,236435,248612,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,37064,36311,37772,39411,35901,39895,40255,42833,42577,41656,40714,39607,38763,39000,39736,42721,46316,46465,47254,45450,54069,57980,71729,73939,66506,68175,69947,75362,81806,76200,76854,79097,79021,83337,82594,81396,81411,77548,75178,84455,64653,70398,69035,66655,67260,65254,36321,35498,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,48117,43009,44456,54259,58736,59716,73429,78560,85204,89867,88942,88114,91273,104886,23964,23199,24297,24268,25097,28738,29144,27130,28607,31233,33584,35976,35346,38677,43484,65926,64306,75047,75654,74627,76248,77532,85598,86793,79791,94845,122493,109791,117707,126467,122158,126511,127243,131015,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,852,945,917,964,1008,745,2377,2797,675,684,463,427,484,541,600,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,17870,18954,21901,20733,23095,23617,21532,22665,20144,21587,23235,18824,15616,17496,17700,17247,16111,14887,13392,12939,12246,11792,11877,13962,14779,15186,16470,16864,16519,16845,17094,18336,13558,14776,12944,11542,13422,13087,10193,11323,13508,13896,12719,13168,13314,14639,14562,13515,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,2974,3316,3204,3700,3653,3502,3645,3798,3738,3624,3525,2905,2870,2706,3205,3120,3568,4005,3965,3960,3328,3396,3564,2983,9152,9899,10019,10538,10249,10176,10747,9083,10051,10311,11351,10932,10730,11321,11152,12543,13334,16700,17862,18842,18616,18535,19066,18885,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1491,1556,1582,1523,2190,2302,2279,1995,2052,2250,2344,2095,2408,4079,4447,5113,7622,5443,6621,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,2059,1941,2162,3437,2501,2483,4458,1921,2488,3064,1808,4216,2833,2777,3417,3326,3624,3979,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,11366,11366,8086,6808,5786,6508,5964,4016,4758,3633,3047,3217,3503,3116,3138,2740,3145,3915,3688,3509,4057,4026,4633,4240,5563,6417,8041,7616,8988,9436,10007,11763,13480,13674,16389,15712,18001,19185,21667,21300,21749,21980,26083,29170,31878,34628,34616,35975,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,1200773,1266841,1369414,1415932,1500314,1645977,1690113,1714118,1828895,1933639,2018543,1953236,1858778,1901968,1977072,1976273,2102822,2159540,2187584,2216284,2160532,2121636,2063552,1986360,2070508,2221521,2305687,2370067,2375320,2384991,2543399,2645309,2740082,2824206,3149099,3280679,3403749,3440336,3544240,3593380,3627295,3584204,3769077,3707495,3694980,3687606,3654382,3804202,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,19571082,20161802,21278887,20803056,18622018,19643726,20997694,20908286,22472218,22426387,21872485,19794592,19161340,20907752,20779640,20449957,21361938,21900274,19793446,18607320,18626793,18357360,18503193,19052607,18770552,19197381,19986169,20161389,20843141,22212651,21088962,19942741,20196787,21025701,20534252,21266209,21087371,20855123,18863220,20684682,20758516,20847858,20967638,20760092,20504181,20496976,20448240,20989493,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25972754,26954879,27366666,28045837,29207728,31602219,30951107,31013268,31558741,30815079,32078572,32847433,34324498,36980677,42261826,48406095,52163470,55945188,57826872,59804549,66358537,69674227,70817223,71377522,72523531,73052990,72577958,73417008,74400937,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27712437,26386418,24848442,23207455,21330664,21473465,20670499,20409232,19628488,19643787,20441576,20447509,20259568,20593228,20558822,20398794,20361143,20427729,19880148,17289067,18638262,18670752,19011412,18448877,18366079,18122772,18539797,18756129,18482940,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,694944,694127,725393,790070,786171,792283,828345,803224,823244,852832,835795,820514,769480,802136,855818,816806,845785,891673,928284,983585,983961,973087,1012406,1054043,1072537,1101216,1128583,1143693,1166963,1229951,1260254,1227922,1165684,1190686,1167442,1161275,1191719,1200136,1148910,1174884,1204255,1215565,1237125,1245244,1198945,1196945,1189796,1198800,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,36789583,37872197,40119637,39409932,36036263,37639102,38971440,38634240,40828770,39426364,38036156,35208518,34403031,36495990,36493139,35666730,36771826,37754610,35842395,35252347,34865398,34076548,33967250,34580314,34579073,35167675,35858867,35441716,36234110,38471282,36981476,35743828,36136225,36761823,36075798,36613320,36675916,35381267,31720343,34178614,34174286,34017902,34060854,33745417,33579271,33614614,34010718,34773457,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,21780959,22863971,24136992,25412437,27044393,28983623,30997553,33102862,34285271,34537249,34497082,35006866,35525082,36633759,35917112,37669954,38776030,40091288,40824116,40240033,40247186,39590644,38865192,38051090,40410209,38974048,38984072,39420662,38610179,39876458,41206080,42656211,45540234,51099418,57579884,61619456,65379840,67821349,68929643,76271131,79760760,81458360,81739385,82857025,82994597,82884667,83454837,84102915,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,36647081,37724722,39965968,39248797,35887989,37483998,38808679,38459246,40650654,39244471,37856688,35040706,34221678,36299334,36294940,35459460,36559680,37520586,35582610,34747309,34361818,33653369,33590954,34195519,34171077,34743479,35396479,34993952,35785769,37991946,36501311,35261072,35636082,36244861,35543833,36040742,36085897,34772302,31141044,33547792,33538423,33387468,33333859,32979700,32835442,32873282,33269307,34004126,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,44169492,45673119,48278048,47941675,45566310,47865069,50286196,50765114,53073821,51679325,50095298,47749695,47385660,50525351,50127788,50119163,51941617,53646250,51967853,51415528,51623860,51429633,52261071,54029176,55820680,55958795,56858291,57346008,57079757,59888146,59204084,59198539,61992126,67688289,72710363,76527592,79611176,80162024,79101469,86923699,89842601,90676674,91069249,91700600,91476744,90639163,91216477,92790102,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14449164,13665668,12832582,12466802,12578646,12816733,12958314,13001878,12739112,12551107,12900821,12898374,12778385,13072663,13014324,12943185,12709392,12888495,12472453,10735533,11429363,11331729,11106504,11006008,10804086,10800640,10843278,11030855,11126376,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13103122,12288045,11544112,11154645,11247296,11490550,11575375,11625331,11391701,11155954,11480099,11476239,11401588,11699521,11695464,11650085,11442668,11645336,11243120,9695607,10345361,10316975,10108357,10007165,9832493,9825105,9951543,10123497,10221250,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,9808201,10437668,11059855,11661709,11987055,12739762,13242251,14154080,14643697,14372251,14349631,14201328,14179212,14263838,14229214,14975075,14964705,15377141,15317851,14834563,14385983,13330714,11775117,9488241,9554243,8305574,7859124,7373378,7511451,7907262,7986369,7925067,8008878,8064874,8080823,8169857,8177658,8278322,7306960,8031326,8296109,8815768,8395826,8263591,7933756,8339975,8382919,7943456,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,292251,277448,312563,343518,337605,305271,332032,338511,355886,361760,450559,446998,415985,448040,452811,481314,402187,361598,385813,474245,382921,311889,238895,213976,200036,259096,275203,288333,226305,257935,268293,271586,289278,321166,344071,354904,372235,338982,251982,278412,296196,272436,270047,246120,252025,254561,267645,278257,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,516963,575748,688606,727021,786374,896162,1033943,1109080,1438187,1659452,1733725,1875180,1812091,1624819,1775237,1797550,1953255,2032714,2323103,2517883,2780239,2867000,2827577,3090283,3267369,3343907,3404165,3466619,3489398,3493554,3648904,3846014,4063002,4249511,4482922,4610077,4912027,5486396,5720743,6524901,6754327,6930164,7048784,7033471,6939764,6989002,7120491,7190038,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3173228,3259174,3342773,3628900,3920276,4051008,4594700,4677945,4657685,4626319,5107201,5213606,5279509,4963496,5290886,5922499,5795143,6225458,6402077,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,29569508,30341105,32069542,31164689,27993887,29148181,30236540,29611460,31443668,30307453,29126450,26529815,25658149,27396093,27292051,26639814,27421519,28292262,26219477,25244854,25002378,24462680,24341963,24774445,24514579,24695282,25123465,24854525,25730603,27123844,25923238,24580124,24763570,25183053,24570887,24945646,24852619,23947058,21277242,22869163,22565078,22498728,22424139,22210724,22015311,22000389,21869920,22458938,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33981862,33310681,32419960,31877413,30965038,30656025,30001427,30202203,29502700,30599137,32476238,31243256,29853515,29969544,30378873,29721946,30303189,30070129,29151848,26111294,28158654,27929555,28530848,28100403,28091523,27848731,28244186,28130866,28276718,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61488541,60919277,60011923,60285934,60799729,62513991,61810905,62391947,62547752,62302518,65505822,64787181,64769601,67510688,73152391,78084676,82151633,85233229,85868572,84307601,92743450,95824795,97072176,97061386,98075702,97826974,97286515,97855486,99071353,..
