TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iraq,..,..,..,..,..,..,..,..,..,..,..,9576,9918,12035,13183,15365,17917,21766,26795,34679,38930,37130,46732,55354,66550,71726,76223,76795,80100,81576,82080,70596,86818,90475,96653,102985,102985,104976,104976,104976,104976,108126,113533,96023,113890,81076,97020,78581,78620,90025,126688,139828,126274,162151,158375,128106,139439,143971,154984,..
Ireland,6628,7135,7981,8446,9994,10944,11999,13234,14850,15692,17280,18763,20473,22140,22504,22115,24109,26100,28069,31079,30949,30640,30830,31867,33314,35143,36724,38124,38606,40604,42725,44874,47545,48791,50954,53464,57071,60178,63713,67874,73037,75686,78365,82915,83004,87667,93159,93105,96029,90965,91513,89543,86986,87127,86892,90259,92065,93060,97716,..
Israel,..,..,..,..,..,..,..,..,..,..,..,23418,26230,27371,28422,30330,32152,34207,37192,38848,39449,40903,43114,45832,47070,49406,48798,54850,60638,64404,65462,67172,77328,81738,92671,100048,107269,109454,117533,125039,138866,135396,138452,143914,147542,152932,158281,166853,171986,163595,175388,176242,186494,185904,184745,194474,200475,202661,206930,..
Italy,168739,181980,198414,223092,238158,257227,279868,301226,324871,346486,372229,386287,412549,442991,459644,451073,494323,511686,532512,561157,575219,573797,581864,579344,611806,626476,645728,679669,714326,746338,772657,789973,804550,807707,833587,857779,866498,893538,918576,941159,982710,999806,1017904,1049170,1063912,1083168,1111597,1113545,1113541,1044058,1077527,1086581,1068271,1034633,1013393,1034939,1029697,1051075,1055092,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,4115,4687,4910,4925,5317,5641,5789,5778,5432,5242,5238,5519,6142,6145,5101,5281,5814,5670,6286,7531,6232,12794,13601,15246,17604,18522,19390,20380,21096,21719,21892,22702,23461,23299,23209,23468,19148,11171,11322,11390,11434,11095,10897,10778,10778,11466,11552,11656,..
Japan,342360,396360,421920,488880,551880,592200,668520,763920,854640,994320,1126800,1224868,1361790,1494508,1474610,1518271,1628748,1697767,1789700,1878779,1847768,1855958,1847390,1961615,2060960,2127751,2137435,2267989,2391214,2539829,2753319,2836676,2863867,2888513,3077048,3138139,3209152,3246177,3279975,3354940,3501643,3442769,3505620,3483330,3603860,3689453,3704853,3820742,3678557,3560105,3727507,3587726,3569189,3562420,3505178,3418170,3419221,3473036,3403921,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,288,324,396,432,1228,1508,1692,2124,2628,3042,3960,4860,5843,6998,7744,8352,9558,9943,10271,10944,11308,13223,15023,16229,18079,19328,19915,21136,20797,21744,22687,25211,26557,29200,31716,34981,38545,41054,42692,45990,48362,51001,52078,55130,58064,60458,62852,62808,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,347526,334120,316883,267012,207432,185792,164635,139975,130187,131562,126666,140112,142096,151009,155700,218776,234832,250139,187081,186786,206618,233107,245693,236617,242614,243957,242748,274024,289177,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,3190,3488,3737,3985,4277,4583,5033,5404,5810,6041,6512,6671,6854,7229,7859,8348,9194,9083,9659,10447,10901,11261,11858,12330,13381,13954,14123,14422,14108,14134,15937,16744,18050,19282,20059,21928,22885,19742,20459,22234,23116,23954,26374,27796,28667,29992,30686,31771,..
Korea,..,..,..,..,..,..,..,..,..,..,..,33149,39168,46181,54086,59868,70632,82202,98374,112122,117846,127530,136368,153436,169384,182635,202716,231008,267541,295891,339782,375746,414882,459839,527544,587772,656892,722819,696492,771174,947239,1013659,1082830,1145023,1216577,1287457,1336874,1408277,1438549,1460516,1617642,1694207,1733058,1753650,1752602,1783120,1862176,1883654,1912945,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8179,10346,10282,10048,10606,11448,11887,12964,14688,14116,14774,16513,16099,16722,16826,16639,13936,15619,15833,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,6228,6840,7560,8316,9180,9396,10800,12402,15516,15570,18360,21780,22716,25272,28206,31320,31320,33120,34956,34560,23551,42314,50569,54025,53312,57154,60167,67885,70920,72101,76982,81684,80348,86792,97312,101275,103550,109958,113641,122238,122821,131281,130738,140861,153821,161053,173394,176533,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35770,36238,36378,29740,30107,33077,31547,29585,28030,30528,28926,24808,23746,28962,25110,24473,24703,26474,25481,24667,25481,31363,34528,36961,39542,38113,36576,39634,42713,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2304,2556,2761,3179,3247,3643,5062,5814,6894,8125,8791,9198,11070,12168,13651,15260,16772,17879,19354,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29952,28847,22838,17032,15847,16074,14882,15088,16218,16060,16117,16499,17575,18724,19454,20624,22115,23782,23861,21971,22374,22288,24653,23674,23695,23260,23335,23345,23984,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,4154,4669,5418,5969,5594,6048,6502,7106,8006,8525,9209,10069,11009,11581,11797,12701,14033,12060,7560,4824,9720,12136,14270,15865,17050,23400,27918,34063,34135,34844,35716,38261,39575,39611,40345,39370,41141,43916,47293,54317,55213,49594,62730,58399,61319,62993,70233,68258,..
Libya,..,..,..,..,..,..,..,..,..,..,..,1224,1368,2765,3326,4388,5486,6833,8111,10004,11002,10937,10904,10904,10937,11002,12269,18000,20002,20002,21002,22817,24926,26294,27007,26845,27436,28022,33664,35413,36475,37570,47693,51577,55343,68551,77663,78779,66002,65970,71266,56909,64962,68382,61268,55014,50355,50877,63378,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43247,42808,33019,24091,23440,22878,23486,24250,24311,23555,22309,23206,24203,25844,27540,28717,30355,31892,32562,30136,29995,30888,32116,32238,33253,33631,35100,36213,37434,..
Luxembourg,4867,5004,5292,5652,6196,6628,6959,7124,7747,8381,8795,9364,9922,10681,12323,11200,11934,11923,12218,12535,12877,12121,12251,12643,13482,13655,13723,14015,14339,14645,14936,15160,15232,15786,16718,17986,17665,18205,19051,19782,20790,21033,21261,22252,23007,22149,23806,24098,23750,22005,23735,23343,22450,22316,22256,22407,22922,23020,23126,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,11830,13435,14839,16204,17809,19789,23094,25286,28638,31277,33491,36256,39146,42664,45173,48733,52463,58324,64811,71802,80597,92862,102578,122753,141304,158137,183550,191646,201596,220338,234202,247957,264312,278107,290718,304463,321689,334372,370512,399071,402667,434297,458557,462308,477187,518836,527824,550685,..
Malta,..,..,..,..,..,..,..,..,..,..,..,1012,1076,1220,1026,1138,1296,1411,1548,1688,1786,1886,2016,2056,2106,2380,2578,2822,3064,3312,3276,4334,4522,4572,4374,4532,4820,4896,5047,5458,5641,5648,5965,6502,6444,6581,6671,6664,6671,6145,6566,6718,7006,7020,7218,7610,7622,8350,8603,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,382,436,493,572,619,799,918,997,1044,1026,1033,1040,1073,1076,1134,1264,1422,1595,1800,2524,2772,3006,3197,3388,3769,4115,4525,4972,5123,5749,6178,6307,6732,7002,7297,7592,7956,8294,8424,8842,8978,9223,9576,9756,9986,10174,10402,10460,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,93319,104191,113616,125597,134881,146315,159530,175997,190868,205751,223459,244627,247835,263556,279533,288727,306252,322063,344448,360698,357786,369832,383080,413597,430286,400615,431590,456736,484819,523256,529931,539255,620334,653810,682819,698249,733241,752483,741100,776498,841741,891756,869292,907992,926820,973321,978917,1020267,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37210,40432,35068,30632,27353,25909,24437,22961,21337,19548,19663,24289,25301,25988,23238,24199,25146,22946,23587,20236,17680,18990,19800,17107,17705,17690,16844,18065,18742,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8564,9356,9583,10012,10368,9788,8640,7830,7222,6700,6872,6970,6775,6944,6721,6876,7013,7315,7902,8489,9122,9428,10188,11135,10922,12157,12431,13583,17035,18572,19022,19606,21415,23219,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13554,13882,14177,13457,10861,11560,12290,11592,9742,9396,9644,9616,10278,10248,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,6858,7650,8460,8971,9367,10451,11704,12877,14332,15548,16625,17777,19573,20023,21398,23008,23861,26777,26856,29412,31378,34283,34571,37159,38344,39478,41555,43981,41029,46217,48427,50706,54770,58640,63461,69336,73944,77749,80384,85064,91818,98442,100922,105318,107780,111827,116829,117312,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,1631,1642,1915,2322,1951,2218,2113,2300,1440,1480,1498,2048,1613,1260,1364,1631,1894,1534,1735,1786,2509,2444,2495,2293,2509,2380,2804,3301,3708,7474,17446,17532,25135,31619,32677,33296,33282,35888,34448,35392,36508,39380,40612,49000,48416,40982,51998,45801,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,1793,1976,2128,2192,2534,2830,3089,3312,3575,3758,3607,3895,4039,4514,5468,5555,5688,5137,5764,6246,5922,6570,7315,7891,8525,8539,9637,9778,10480,11768,10645,12542,13860,14072,13187,15682,15977,16924,17975,22648,27781,29718,34607,40522,48229,55278,61368,66757,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5540,5490,6026,5472,5587,6196,6055,6772,7344,6761,7132,7495,7895,9979,10602,11387,11588,12042,11844,12074,12481,13086,13579,13489,13615,14072,14605,15016,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,252,324,256,328,310,428,482,526,594,598,670,839,889,1040,1163,1390,1631,1735,1904,2138,2369,2408,2560,2851,3082,3301,3564,3805,4259,4676,5216,5522,5954,6728,7038,7744,8215,7898,9241,9864,11156,11646,13104,14011,13921,17734,20558,23410,..
Netherlands,48906,51908,56851,62302,68454,74887,83142,90619,102298,113252,125507,135817,149238,159635,170550,172480,184601,188842,198320,206820,206658,204714,202579,206899,214200,221267,224212,234536,245988,254196,257339,264362,270119,274496,286013,289609,301518,313394,324284,332424,342281,348926,354751,360288,369166,375858,380444,388292,390708,377082,387900,388357,375602,376803,366117,373799,379662,383467,388684,..
New Zealand,20448,22212,24048,27288,29484,32436,34596,35640,37458,39668,42116,47124,54112,57341,58514,63482,67288,67990,68184,68465,70254,72270,76824,82768,86238,87239,91094,92761,95998,98204,102870,104463,102580,106624,108731,110924,113734,117376,117794,120601,123053,125620,128218,129032,134560,136634,139710,140397,139297,139563,144512,143093,141370,139976,141279,142950,140625,140068,139842,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,2052,2297,2135,2624,2772,3150,3481,3463,2851,3182,3348,3474,3809,3841,3794,3748,4036,3989,3780,3913,3938,4050,4046,3920,4068,4370,4907,5018,5332,5450,5677,6019,6512,7092,7618,7938,8226,8662,8935,9551,10148,11020,11394,11974,12488,13194,13511,13399,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1177,1188,1310,1386,1444,1649,1678,1818,1976,2095,2383,2912,3002,3002,3341,3510,3485,3731,4964,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,5710,6656,7337,6952,10051,11664,13741,14468,14512,16934,12614,21492,21974,16805,22626,26550,26899,26917,30805,28336,29851,31316,35993,34542,33970,32587,31835,30676,30852,31115,32260,45997,45979,57334,61830,54385,70096,65938,64480,74376,84409,90572,84553,87980,89449,90122,92433,94735,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16891,16974,18878,18173,17230,17888,18684,19231,19660,18436,18749,18065,17903,20509,20750,22417,23180,24293,24829,23011,24422,26561,25218,24484,24224,23886,22295,21967,21980,..
Norway,97794,107773,121410,125780,138467,150973,155434,164830,182884,180785,185033,194584,202176,218794,230540,231851,241495,236009,248350,270972,269356,280040,280091,298123,319457,329094,324392,335473,339098,339916,348509,356418,357779,362930,366494,373558,371318,374029,393984,393361,394319,403870,392807,371354,388494,398617,386636,398340,403276,386233,407470,387533,397138,399596,390895,399877,409122,409306,417265,..
Oman,..,..,..,..,..,..,..,..,..,..,..,36,76,137,270,457,792,1202,1390,1782,2430,3107,3913,4799,5990,7423,9450,10080,11210,11671,12510,12845,14206,16268,17352,18310,19087,20243,22450,23407,24599,26374,27875,29012,31770,34261,37786,40295,46260,52139,58082,66647,75442,82044,90623,104083,109292,116458,120771,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,19202,19202,22100,24080,25668,25560,26964,30834,36612,37249,40990,45713,50940,56549,63302,70794,78109,90270,96336,103615,113645,131371,134572,142628,150926,154490,160459,155866,164110,174935,182239,189562,206964,221029,244105,262256,264348,253375,267804,277805,276944,276437,300272,309269,325544,343904,384941,437453,..
Panama,..,..,..,..,..,..,..,..,..,..,..,2794,3132,3546,3532,3744,4115,4540,4565,5332,5299,5598,6026,6664,6541,7002,7362,7891,7430,7142,7391,7870,8320,8953,9623,10328,10742,11887,12215,12877,13684,14162,14807,15505,16546,17212,17762,19073,19663,20660,22439,23760,25812,27007,28159,30737,31507,32712,33429,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,724,806,983,1087,1156,1328,1627,2002,2365,2747,3110,3157,3319,3582,3848,4277,5062,5918,6224,7128,7772,8467,9896,11351,12881,13201,14072,14476,15386,16056,16211,15869,15538,15966,17064,18497,20088,21514,23227,24732,27252,29599,32890,36115,38077,39643,41598,45013,..
Peru,..,..,..,..,..,..,..,..,..,..,..,19375,20837,21593,23018,24142,25193,27529,27824,29167,31298,33811,36180,34650,37912,38329,40795,43250,41116,38704,42430,45565,37825,42721,44525,46278,50587,53226,57233,59339,62363,65686,69610,72734,77519,81853,87779,96833,105257,106852,123469,131828,129488,137736,142920,152327,163325,167191,173767,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,29830,33912,43114,43304,44636,48251,48665,50054,55116,61333,54994,56149,61708,61531,65077,57798,62042,68810,74344,76370,76993,74318,76349,88538,95728,105260,116237,122900,122908,131591,140908,139046,153792,158674,162569,164423,172829,177142,183233,198958,201956,213160,221641,228042,244109,266954,280054,297422,..
Poland,71924,79970,87484,90709,98230,106564,117749,130658,142229,153425,162943,176576,191963,209668,227272,248807,264589,280213,293472,296370,306079,288248,290819,305366,317970,331492,346727,362390,372499,370818,346446,321829,308398,311620,307166,322888,341651,347663,348311,344164,353063,353621,349042,362531,375095,378018,398282,410731,421880,404298,427284,437371,439808,444805,451247,460147,478219,488836,505701,..
Portugal,9911,10951,11941,12960,14508,15160,16826,17766,18781,20542,22586,24703,26773,29434,32202,33379,35960,40414,43859,48157,51638,52067,55195,58201,59998,63518,66809,69977,74819,79348,84758,89518,92351,93535,97038,103694,108824,114984,121846,130032,138143,143773,149303,155390,160805,166759,171947,176486,174067,172278,179597,174110,166468,162925,162702,164923,167017,167909,172652,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,1134,1426,1512,1656,2250,2588,3269,4367,6433,7823,8870,9997,10602,11747,13442,14717,14944,15376,15818,16445,15772,17543,18716,19638,17946,20380,21096,24743,26057,27670,30283,33437,36605,40068,43650,52031,59490,65581,73987,88625,95285,108662,108238,121619,130957,133682,144104,161867,..
Romania,..,..,..,..,..,..,..,..,..,..,..,101837,112792,121028,128567,143770,161284,170161,178225,183406,194526,219910,219121,223708,232024,213923,227426,224838,231001,233543,195250,164225,149090,131267,123116,130874,143017,138344,131742,122123,122180,130658,128113,135004,139590,139892,147474,147506,150527,135385,148741,153770,152590,146261,150858,154908,155725,160916,164039,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2975872,2920712,2722878,2540779,2287033,2225988,2164212,2123561,2082683,2133421,2190694,2224926,2225653,2276035,2323915,2339903,2453044,2523391,2611656,2470450,2616059,2623766,2665026,2678728,2656188,2636421,2678294,2739185,2734494,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,6937,8039,9778,12449,13910,19876,16967,21474,37418,45745,58961,74282,87268,110203,121705,140566,160819,174737,182282,197748,211036,231073,258692,268495,277574,284263,298703,328000,345359,356350,386172,404730,448150,458752,485964,523757,566870,615920,661972,730148,757415,910724,972533,1053000,1103832,1112303,1119452,1109395,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,1073,1127,1256,1285,1368,1469,1591,1735,1868,1919,2045,1904,2146,2311,2250,2257,2383,2484,2470,2599,2650,2912,2858,3114,3182,3319,3622,3870,3827,3370,4219,5191,4576,5188,6116,6325,7517,6725,8323,9137,9439,10253,11084,11682,12478,13442,12500,14388,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112285,106488,102961,79978,83542,90876,96980,99686,100052,92467,98667,103094,104149,102252,102524,92387,92531,95468,98129,96516,99976,101531,98424,97470,94410,97880,99367,101247,100975,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,7520,9245,10559,10444,11610,12841,14267,16650,17982,19814,21161,22176,24224,26694,28566,30535,34556,38452,41832,46660,48503,51322,55537,61499,65848,71154,79985,85748,90670,98298,100127,105520,107813,110729,127764,132487,137902,140357,139763,152107,154825,159124,161816,167051,171050,175054,178717,181616,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,38776,41036,44316,46436,46526,49273,52132,53518,59317,68483,69502,69728,71636,73724,77220,79232,81846,84020,87102,84290,78671,73177,72796,73166,78228,84524,82224,75582,81889,79236,84427,81936,82746,86497,82260,85154,88463,89154,83153,86886,89323,86173,90302,86965,87736,89953,92891,93366,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33271,31928,30496,30611,33203,33635,34186,35460,36324,37300,37876,39391,42080,43369,45166,45871,47394,47750,46102,40655,43002,45000,44741,44924,44852,46037,46890,48707,49382,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,167785,184327,198486,214153,229712,247946,261742,281480,308549,333173,353214,359820,369540,404752,423374,445568,458003,480244,495842,498550,496051,457686,471636,491188,507503,601290,630414,611536,600941,626893,601477,645116,668858,677747,695498,717296,751950,727178,693256,729659,736927,712454,708494,703818,688781,735736,732351,739520,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1386,1494,1544,1904,1472,1794,1604,..
Spain,49536,55314,62500,68800,77198,87098,99817,111506,125593,142013,157043,170136,190987,212515,232956,240865,261954,272473,288965,308498,323172,327164,328644,344164,360335,370181,378130,393174,410976,440762,452876,463093,470768,470459,493074,507280,529855,572501,594623,638107,678452,723431,739836,784433,830408,871999,886050,902826,918338,863201,881287,876632,864893,828313,816829,835337,837054,860764,858474,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,2624,2984,3146,3233,3488,3632,3802,4208,4709,5069,5468,6066,6448,6750,7420,8039,8165,8536,8467,9389,9871,10498,11660,12913,13561,13381,15142,16470,17496,17456,17402,18349,19994,21852,22270,24037,25675,26071,30204,33149,35964,37469,37994,39589,42268,45774,48286,50831,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,1267,1379,1688,2020,2153,2257,2383,2563,2588,2376,2272,2444,2376,3334,3697,4219,4381,3938,3780,4532,4475,4586,4500,4774,4835,5026,4838,4817,7333,7754,6660,8010,8690,8986,10886,12449,13774,15412,18169,21694,24084,27400,30352,36940,40126,45050,50563,49320,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3751,3949,4334,4270,4522,4878,4932,4997,5537,5598,5573,6271,6343,6185,6296,6304,5996,6169,6040,..
Sweden,105372,115790,123444,127310,140562,151088,155470,167724,182156,195354,205283,217501,230886,249138,250506,257983,277934,280228,290290,306835,305626,314024,320515,344279,369385,409050,410850,429865,432058,431309,433249,439261,432166,436068,440888,448438,453614,451300,455180,455688,463410,476262,471337,465995,469300,470513,470902,471895,463136,444190,472381,448661,458230,450058,439888,449492,458986,458114,459223,..
Switzerland,57236,61589,63778,66521,69649,72756,74398,77242,80478,84892,89878,96271,99101,104429,106441,104051,107651,112640,116870,121558,126907,130298,132232,136692,142794,148756,152453,156928,159577,165082,167681,171310,172318,170060,168829,172375,175291,175003,178632,184342,188521,193439,194465,198400,202190,206363,207979,206719,211388,206939,215179,210910,212252,213527,206845,209660,209628,210496,207520,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,3917,4644,4410,5357,6246,6278,6365,8500,9443,11084,13187,17230,20657,20938,22738,23098,23252,25416,28364,29783,30625,31543,31781,35212,35485,39161,41663,45176,49043,52474,58082,64350,68994,76500,84640,90184,94334,99101,97866,121154,109271,91566,65621,55397,46937,47513,48062,47533,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,48272,56164,62629,66146,74358,86605,96862,111758,123635,132761,131263,136418,151304,163012,170338,191009,210125,234396,256417,275958,305161,326452,355525,380891,406055,432169,463046,500364,523105,576151,584723,619682,652381,687427,716065,740567,765781,756439,726055,786164,802948,800845,816124,836053,831708,851414,869551,890664,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63886,62219,59234,51743,51574,49914,49021,43175,44662,47588,47765,48143,48917,49756,50746,52229,52844,52999,51278,48730,50735,49270,49360,48553,44172,49824,47023,49586,51246,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,1526,1667,1807,1879,1966,2070,2138,2164,2387,2462,2606,2545,2495,2621,2837,3272,3413,3820,4144,4694,5144,5195,5058,5220,5832,6556,6286,6851,6502,6984,7463,8374,8752,9760,9374,9608,11196,12953,11218,14731,14382,15988,17410,17914,18900,19332,21358,22936,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,15606,18634,22079,23281,26644,30640,35608,40453,44273,46894,49025,53420,59778,66190,71438,78581,88826,101711,118206,138038,156236,177498,202604,225036,256410,278474,296744,289562,293220,316555,332244,360623,385052,414158,436424,460120,479441,487620,486752,537552,535320,582296,591559,607637,626591,665856,667328,676973,..
Togo,..,..,..,..,..,..,..,..,..,..,..,504,497,461,608,644,619,961,1112,727,616,680,778,731,864,907,929,1012,1044,1141,1235,1181,1339,1015,1159,1534,1631,1706,1775,1933,1678,1796,1804,1958,2099,2196,2243,2182,2293,2812,3013,3316,3676,3049,4615,3625,3514,4761,4461,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,2102,2488,2916,3074,3056,3355,3938,4399,5627,6170,7092,8845,9450,9468,9385,10343,11016,10688,10418,11167,11146,12053,12049,12496,13050,14198,15491,16279,16420,17291,17867,17867,21154,20952,23080,23958,25812,25844,26262,28480,29560,30816,32134,33502,34931,33894,33546,30467,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,2729,3146,3524,3852,4122,4702,5501,6228,7481,8716,9403,8550,9626,10091,12636,13547,14512,15692,16589,17741,18486,19908,21010,22795,23681,24372,25974,27688,31007,32324,34574,35878,37516,39784,40421,42595,43855,45929,45785,48784,47660,51790,53021,54738,55573,56048,58007,59411,..
Turkey,7718,8370,9986,11178,12478,14119,15754,17590,19732,22586,24811,28166,32623,35726,38444,45878,55116,61808,65196,67795,70355,76223,81565,84892,95868,102463,110923,126385,136832,148532,161827,169322,186242,204286,212418,234479,257148,286852,309179,321138,345143,343134,365515,397310,430625,463108,509040,550048,574675,557741,612050,662375,694426,706205,739591,772204,821041,884720,917764,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30276,29988,19829,21910,18144,17993,16884,14018,18846,17320,20999,22356,22493,22288,24682,26770,27864,30024,31374,32231,33088,34063,34902,37202,39920,44903,44903,44903,44903,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,739915,723053,687874,626519,540824,516582,465102,446944,425531,414263,408568,387788,390956,411026,432140,443174,466722,482144,486090,429512,482886,503280,495605,495112,462193,428360,422784,422516,427165,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,644,1480,2282,2984,4334,6149,9360,11923,15811,19976,22860,28242,32126,34848,38016,40594,43265,47012,48334,51649,52470,56516,65711,71777,77346,82267,91800,110279,128758,136318,138262,146955,155039,163482,191262,209734,256137,261673,278697,305529,322330,345321,365548,387490,414202,421456,437969,442208,..
United Kingdom,395078,422759,466117,509029,534218,574502,594986,612958,658991,705150,737744,753811,779717,839063,815922,808358,821876,837364,852008,887846,843595,827492,809122,819130,828655,866117,893502,922759,954832,973433,987955,1011773,1013288,1030072,1023350,1060999,1113718,1120306,1136441,1161878,1185912,1197799,1200244,1210385,1220206,1255230,1242824,1229962,1230559,1158289,1184281,1144757,1146222,1138889,1090577,1092909,1094906,1078851,1079136,..
United States,2476800,2599200,2800800,2998800,3225600,3434400,3726000,3956400,4330800,4730400,4850863,5183579,5605603,6002435,6008886,6103850,6477930,6791612,7031563,7195093,7291868,7471249,7237620,7463322,7940056,8110854,8188564,8554900,8972507,9234482,9480870,9982537,9991627,10342904,10642529,10951121,11260714,11427091,11812781,12131586,12598067,12441827,12800538,12906043,13089834,13433512,13495043,13857077,13786682,13120927,13637956,13605923,13416386,13558162,13640234,13611010,13730188,13522015,14043152,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,6998,6584,6750,6754,7272,7715,8190,8950,9209,10004,10692,10670,10940,11023,11351,11884,12578,13561,13097,13698,15080,15242,16470,16963,17996,18734,20099,21179,22316,23119,23080,22187,21496,22536,23310,26096,28411,30157,30859,32353,33509,34492,35478,36482,37940,40014,39117,41340,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154541,154760,144976,141437,137552,136476,138560,140184,139640,141005,145793,132743,132869,129229,129733,126731,137012,140699,138722,136897,134626,139388,140760,143572,147589,152777,156510,162220,192474,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,35154,39020,41796,46314,49403,53885,61142,69635,86443,99050,113706,109678,117083,124920,129708,133402,146081,160016,159732,162029,172613,185206,192319,192125,198018,202795,208678,211990,210355,218729,229403,234270,231732,250268,256378,271537,274547,280804,291125,294070,305536,316343,349949,260849,297482,259715,248382,236108,..
