TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Italy,55646,67672,82020,95574,113002,123642,136965,152655,170771,187256,216382,232727,247890,266152,260727,244705,257158,246578,258732,267483,264568,251429,242268,240896,229182,225207,227672,237926,239176,250069,244817,242021,249571,247879,243571,253082,250249,249912,250710,247023,242460,236309,242325,240984,237053,227306,224920,215886,205121,184981,177610,171912,158268,146661,145646,148738,143542,137190,140211,..
Jamaica,..,..,..,..,..,..,..,..,..,..,..,7670,7627,8172,8068,7088,6330,6959,7136,6860,6673,6614,5586,5630,5248,4683,4461,4619,4812,6092,7119,7179,7746,7964,8026,8283,8617,8797,9289,9563,9661,9688,9757,10074,10030,10138,11667,11665,9201,7340,7018,7113,6597,7003,6786,6637,7090,6469,7788,..
Japan,71643,92289,115229,142904,176134,201341,244164,302350,348452,419380,493381,540860,573279,672447,657095,625147,649150,679340,681816,683775,620680,581646,544017,549504,566305,528781,536155,540501,581638,601508,645856,647611,659663,644645,681750,677358,672677,654197,638933,649719,634246,613348,624494,613607,603649,603793,567994,570428,523054,480055,483597,515432,524250,503240,461586,439627,424384,408008,384112,..
Jordan,..,..,..,..,..,..,..,..,..,..,..,1351,1502,1722,1829,2151,2641,2798,3364,3464,4312,5259,5989,6531,7079,7475,8239,8684,8412,8391,8936,8986,10385,10474,10881,11684,11972,12563,13044,13076,14730,14546,15110,14982,14388,15215,14072,13922,12108,12037,13425,17766,20194,19335,21810,18494,14305,15851,14134,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53619,63877,57091,45021,36718,32641,27994,24776,27053,20648,21965,20915,22425,23751,23701,25561,30801,31824,36881,27896,29706,35847,32577,46620,33424,43884,48217,46288,43625,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,3028,3286,3362,3358,3345,3816,4007,4024,4064,4353,4072,3954,3667,4249,4370,5006,5194,5102,5363,5149,4937,4949,4962,4974,5346,5875,5667,6293,6619,7507,6822,6444,5500,6297,7129,7972,7948,8390,10054,10556,10387,9518,10951,11024,12792,14376,14593,14899,..
Korea,..,..,..,..,..,..,..,..,..,..,..,30737,31837,39681,41174,45642,51626,60960,68998,77129,75064,74438,73572,76279,74888,71758,73972,76049,92645,107858,132952,154512,176680,192347,207309,226593,231224,236000,175013,195823,205387,202364,197888,194192,191016,185348,176527,176865,159529,159587,163030,155036,155406,156141,151041,162409,168983,163146,158872,..
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1009,1276,1273,1329,1357,1395,1472,1559,1668,1696,1618,1747,1647,1683,1622,1988,1946,2166,2192,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,4054,4593,4603,4672,5150,5722,6606,7939,9030,13112,16434,22213,23043,22927,26786,27705,28433,32975,37978,15999,5938,12449,11445,14610,14289,13370,14548,20220,25574,27360,31426,34835,33746,35839,41151,43499,44365,47228,50184,49282,47377,47467,48354,46688,46076,45389,44626,44202,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8970,7505,5652,3495,1216,1406,1503,1648,1684,1394,1218,1093,887,1332,1322,1439,1471,2221,2396,3125,2749,3629,4658,4788,4409,4838,5106,4773,5672,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,829,912,933,958,999,1033,1333,1395,1617,1824,1821,1844,1965,2249,2364,2827,3172,3239,3339,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10387,9170,7666,7137,6730,5478,5890,5071,4976,4626,3774,3811,3824,3961,4064,4048,4376,4733,4377,3991,4128,3671,3582,3601,3710,3873,3895,4105,4134,..
Lebanon,..,..,..,..,..,..,..,..,..,..,..,4570,4964,6340,6456,5677,5230,4595,5786,6282,6635,6316,4670,5195,5456,6614,7062,7232,5473,5514,5514,6949,6898,9845,10826,12359,12818,14758,14398,15177,13518,14679,14637,14586,14741,14006,13698,12256,15807,18740,17206,17943,20427,20182,21883,23962,24793,26253,24690,..
Libya,..,..,..,..,..,..,..,..,..,..,..,1608,3122,3804,4723,6166,7313,8418,9582,10661,12300,14604,16043,16083,16367,15029,14887,16604,17746,17584,17741,17908,18129,19610,23784,25971,27031,26588,27361,29131,29874,30408,31996,33368,32491,34690,32762,29590,32482,36672,38000,25328,33484,35676,36806,30819,27706,28133,28820,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19679,21141,11993,10843,9986,8939,9331,9329,10782,8385,6356,7008,6778,6236,6726,7127,7046,7337,7725,6839,6755,6437,6698,6426,6666,7076,7438,7662,7961,..
Luxembourg,646,774,1215,1734,2085,2466,2817,3115,3444,3816,4028,4132,4346,4841,4297,3817,4130,4047,4046,3701,3017,2893,2887,2748,2711,2920,3195,3630,3711,4102,4459,5265,5443,5443,5326,4774,4935,5055,5200,5460,5941,6313,6405,6930,7934,8247,7860,7535,7603,7075,7436,7703,7464,7329,6926,6631,6458,6634,6986,..
Malaysia,..,..,..,..,..,..,..,..,..,..,..,12750,12569,12976,15156,16131,17544,17408,19239,21479,23332,24796,26006,27625,27087,26883,26524,27143,28825,31111,37582,39617,41087,43034,45274,48856,55336,59041,55267,56057,56747,59227,62576,60036,64260,64646,64691,71230,70863,64802,68240,74380,72007,82927,86593,80746,78630,80531,77905,..
Malta,..,..,..,..,..,..,..,..,..,..,..,655,828,794,726,651,740,781,917,892,992,1126,1234,844,1098,689,1543,1520,1579,1579,1582,1618,1669,2074,2009,2252,2324,2470,2374,2409,2129,2489,2318,2608,2598,2622,2646,2711,2719,2505,2581,2567,2710,2366,2348,1652,1348,972,861,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,261,290,328,397,422,488,564,604,607,572,579,532,607,587,529,626,685,803,853,1027,1105,1174,1318,1360,1398,1516,1512,1618,1866,1814,1836,1849,1977,2065,2073,2120,1997,1875,1969,2032,2075,2078,2083,2139,2204,2244,2308,2361,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,69009,79687,87688,96903,103435,114309,121505,131266,137676,156831,169121,173545,163957,171713,178940,183052,191916,191495,205702,193422,208106,210222,212483,232148,213218,219043,232423,243952,238277,251332,247498,240286,238322,247260,255137,254165,262421,261216,252132,251654,258476,260777,257402,245457,243054,251482,244755,243859,..
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14972,9808,8855,6342,3388,3080,2829,2553,2136,1374,1250,1376,1572,1733,1907,1907,1884,1936,2011,1977,2190,2283,2086,2157,2191,2305,2481,2580,2696,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2191,2245,2250,2467,2250,2423,1751,1315,1625,1082,1052,1090,1075,1175,1181,1293,1307,1401,1531,1700,1677,1876,2344,2534,2353,2501,3107,3540,3698,3521,3477,2982,3887,4095,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,794,816,1043,1106,877,809,741,720,712,702,758,847,939,993,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,5286,5633,6722,7478,7784,8554,9600,10397,11745,11952,11898,12649,12797,13199,13364,13090,12967,13881,15076,15337,15907,18126,18705,20487,19162,17729,18869,18647,20513,18958,18771,19586,20202,24009,25575,26198,27251,29982,30788,33570,36603,37283,37011,34738,34957,35485,37686,36740,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,1453,1386,1384,1343,1154,1247,1568,1407,1351,1662,1339,1286,1293,1173,1254,1315,1321,1329,1289,948,757,943,1138,930,1015,1088,1198,1155,1145,1316,1302,1369,1660,1685,1473,1558,1880,1808,2037,2195,2514,2398,2591,2908,3485,3479,3776,4372,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,3834,3857,3075,3432,2978,3217,3529,3571,3692,3868,3620,3627,3491,3658,3466,3571,2359,2127,2092,2061,1975,2395,2707,2998,3984,4111,3785,4659,5339,5387,4545,4716,5330,5777,6207,5264,5582,3183,3412,3315,3494,6138,7811,9315,10320,11319,19493,19845,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1086,1192,1221,1422,1739,1894,1950,1981,1966,1936,2451,2129,2249,2377,2483,2397,2454,2728,2926,3099,3172,3241,3462,3665,3897,3917,3876,3854,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,162,203,209,184,209,225,241,244,283,325,297,341,388,449,513,547,519,566,550,729,894,1035,1170,1345,1471,1594,1858,1955,2054,2078,2181,2129,2213,2086,2100,1919,1799,2150,2688,2922,2979,3261,3624,4034,3487,5773,7062,7847,..
Netherlands,24350,27172,32551,38340,43697,50322,52942,52940,56032,58643,70256,65181,66787,64545,52739,50444,57775,54212,57419,66796,63965,62389,53456,44212,42687,42051,44259,44456,44515,45983,48019,48451,49349,50536,50605,51847,53248,52401,52639,53147,52580,53194,53830,54999,55265,55204,55338,55840,54475,50837,51750,51420,50564,48969,47900,48418,49237,48986,49024,..
New Zealand,4605,5043,5173,5505,6073,6517,6980,7439,7986,8387,9276,9286,10892,11593,12286,11533,11953,11528,10869,10573,10709,10139,10106,9793,9810,9605,9810,10236,10660,11261,11778,11604,12568,12493,13456,14117,14236,14625,14794,15041,15750,15812,16492,17224,17642,17838,17961,18132,18202,17394,17281,17420,17438,17678,18048,18543,18883,19814,20087,..
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,1490,1527,1669,1838,1853,2125,2611,2357,1567,1798,1880,1867,1960,1791,1803,2132,2217,1922,1569,1839,1816,2116,2089,2393,2514,2662,2859,3358,3392,3542,3708,3832,4164,4283,4087,4295,4453,4253,4185,4277,4493,4445,4236,4487,5000,5108,5130,4940,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,479,469,476,533,543,527,536,628,648,860,1084,1081,1573,1510,1651,1688,1672,1754,1952,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,4777,5591,6860,7838,9136,11817,14621,18097,18258,21988,23558,26815,26785,24375,24567,23686,23826,25526,25690,20960,24201,30555,26353,20985,23466,27015,29503,25469,26569,29089,35399,36082,35448,35397,37863,31539,26741,32918,27795,37531,39671,43345,54418,59543,53489,56140,56651,73055,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2985,2749,2728,3021,2511,2280,3640,2969,2575,2637,2741,2249,2514,2458,2501,2584,2710,2985,2596,2709,2633,2654,2662,2644,2633,2780,2855,2857,2808,..
Norway,9669,9631,9991,11209,11487,12472,14314,14755,15821,17728,19462,19180,19486,19508,18399,19214,20750,22170,21988,22937,21209,19508,18287,17590,18058,19014,20518,20018,19397,19085,19101,17998,17812,18377,19048,19203,21258,20839,21400,21884,20246,20934,20925,22782,22387,21965,22964,22978,21980,22161,23132,22183,21531,21200,20652,20532,19946,18665,19245,..
Oman,..,..,..,..,..,..,..,..,..,..,..,256,263,291,449,722,1117,1310,1243,1301,1515,1600,1890,2566,3102,3497,3599,3410,3591,3717,5219,9092,8548,7340,7003,7932,7547,6456,6382,8062,8705,9719,11157,11221,10983,10384,11793,13518,11919,10989,11481,13906,15323,16320,17647,18349,18794,18672,18751,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,8415,8576,8964,9145,10498,9889,10297,10949,11851,12658,13328,15181,16955,19057,20703,22072,24375,27013,28775,30758,30951,34787,39811,42338,45635,49888,53147,52845,57725,56574,54530,53202,43378,47397,47718,54754,59020,58057,61778,60257,59732,62326,67812,71761,76539,83922,81477,86094,..
Panama,..,..,..,..,..,..,..,..,..,..,..,2482,2638,2885,2966,3094,3093,3071,2902,3060,2911,2522,2962,3394,2813,2593,2676,2973,2351,2458,2485,2886,3408,3420,3641,3967,3866,4199,5257,4542,4731,5716,4986,5155,5178,6685,7063,7057,6565,8035,8601,8722,8772,8851,9573,8982,9152,9182,8227,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,571,631,703,666,704,780,1118,1402,1347,1347,1309,1312,1249,1396,1423,1467,1612,1845,1831,1930,1884,2254,2608,3071,3490,3448,3834,4020,4027,3282,3415,3590,3713,3763,3473,3605,3737,3952,4101,4792,5013,4881,5082,5372,6006,6797,7651,8051,..
Peru,..,..,..,..,..,..,..,..,..,..,..,14171,14256,14944,16134,16792,16981,16725,16863,17627,18687,19248,19060,16457,17007,15994,17207,18995,19295,17492,17502,16613,17228,18105,18798,21316,23142,23114,21781,24072,22805,20882,21107,20417,23080,21089,20604,20550,23796,24780,25075,26435,25305,26967,26194,28034,29638,30121,30420,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,23703,24610,27629,26436,29077,28867,31615,32502,33693,31072,29661,29611,30068,25585,23705,22957,27968,29479,31988,32972,31361,35451,38051,40917,50310,52700,57213,56577,52398,48195,48209,45189,45228,46153,42131,38051,38812,36843,38013,40134,37257,38584,40255,43082,47752,51088,53104,53741,..
Poland,4705,5444,6467,7547,8958,10045,11827,13491,15812,16180,19697,21393,24646,27439,29208,32787,35668,38686,41041,42029,41581,38062,35648,36755,37543,37833,38569,39050,39616,39419,33459,33491,34602,36461,38292,39392,44699,48425,49944,52040,49717,49539,48659,51952,55155,56637,58177,61259,62393,62471,65283,64610,61588,56784,56407,60164,67287,76031,78169,..
Portugal,3848,4223,4425,4770,4976,5453,5709,6357,6979,7444,9747,11882,12882,14117,14789,16360,17757,17142,18075,20158,22101,23440,24190,24527,23620,20994,21746,20681,20736,27500,27088,28157,31991,30161,30213,33060,31715,33559,38078,39010,37951,39572,41230,37420,36910,38706,34245,33757,32661,31496,29813,26743,24359,24374,23743,24298,24531,24747,24467,..
Qatar,..,..,..,..,..,..,..,..,..,..,..,303,359,425,504,687,877,1180,1189,1201,1414,1367,1658,1540,1534,1598,1623,1653,1731,1995,1896,1788,1889,2083,2247,2402,2581,2764,2921,2654,2766,3051,5841,5186,5553,6577,7658,10668,12307,11023,12473,11203,13753,13206,16034,15027,16125,17259,19409,..
Romania,..,..,..,..,..,..,..,..,..,..,..,29791,31636,36197,32763,38151,42831,46394,52156,55885,50541,45233,44223,38840,37002,40216,42985,48469,45310,44169,49791,41938,33988,32183,31659,31969,37060,38626,33180,26586,26607,31043,29046,27709,27592,27110,25832,26137,25876,23774,22265,23166,24414,22885,23392,23627,24657,26410,27209,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,618703,615164,543024,481662,371975,340937,320629,310224,315660,311152,318082,315462,305021,303890,301222,293990,305083,309650,320227,296941,297531,328781,327865,315119,335999,329502,309684,322305,303003,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,9975,11346,13959,15641,17087,19033,26155,42294,60872,78505,89863,99877,110874,90748,88979,88381,97965,103605,99967,107904,113038,121501,129877,137990,136998,147027,147484,159050,165398,167841,168500,173123,181684,189911,196523,210185,225117,244997,266940,288276,301874,318781,325083,355032,375171,365485,345484,318292,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,1216,1251,1379,1470,1609,1676,1818,1763,1954,2041,2002,1926,1907,2040,2125,2043,2068,1952,2061,2120,2118,2316,2235,2285,2370,2497,2813,3145,3542,3520,3836,3909,3783,4096,4220,4002,4430,4667,4716,4706,4759,4751,5057,5421,5966,6287,6416,6352,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13747,10099,6282,5466,4999,4831,9475,12566,9474,5572,4084,7053,8621,9436,10982,11542,12508,12041,9851,10023,9631,9390,8977,8343,8359,8601,8966,9001,9111,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,5995,7158,8048,8377,8364,9025,10073,11638,12566,12535,13400,13888,14985,15565,16447,16552,16939,19387,20772,28593,29875,29832,32708,34376,33975,34988,34617,33070,34500,38854,36855,33492,26762,26232,24109,23442,23878,23654,24047,26232,28062,25784,22782,21730,22600,22628,23463,23277,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,11978,12142,13526,14020,14443,15290,15685,16430,17041,17945,17304,14880,14413,13808,13756,13276,13101,12650,12423,11624,9911,8885,7143,7155,6593,6466,7001,7130,6250,5405,7185,8257,7569,7580,8364,8150,8524,8852,8258,9062,8971,8748,8681,8052,8683,9354,10390,10272,..
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4671,4832,4942,5080,5078,4962,4771,5759,6229,6762,7826,7821,7182,7207,6773,7060,6848,6973,7090,7225,7452,7321,8536,7357,7456,7434,7221,6801,6644,6559,6920,6969,6966,..
South Africa,..,..,..,..,..,..,..,..,..,..,..,27820,30019,32876,32127,34416,34926,34612,36002,33271,33896,35494,35149,35247,37935,36916,36305,38346,40754,41813,43138,43170,42313,42107,43973,48253,48144,49603,49701,49976,49099,50159,51315,53028,55044,57372,58501,63048,61140,60040,61047,66149,66236,70923,68314,72047,68349,73109,73491,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1419,1453,1526,1969,1730,1516,1383,..
Spain,16624,20285,22419,24164,30810,32433,41269,47635,57760,63875,71030,80212,84608,100448,113053,115187,132804,121222,124424,130600,134065,126890,113418,112247,102346,97755,98939,100898,112791,113541,117127,123785,129607,124184,132447,137313,137280,140368,148818,156453,160173,166490,168744,174487,180592,184261,181501,183209,173483,161348,157349,146308,135069,130620,129699,136490,139832,141187,142315,..
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,2752,3385,3525,2875,2625,2680,2902,3329,3619,3618,3753,4218,4443,3812,3479,3431,3962,3766,3585,3657,3820,4914,4814,5389,5437,7971,7942,8247,9097,10520,10400,10928,11683,12241,13132,11589,12749,11924,11308,12145,13259,14060,11628,12827,14036,15126,16306,14828,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,3214,3408,4547,4270,3213,3187,3394,3081,3144,3665,3577,3680,3755,3332,3980,3918,3002,4381,3953,5296,4734,4427,3091,4596,4309,4104,5074,4625,5091,5486,6017,7462,7642,8386,9928,12358,13296,14417,14738,15123,14206,13867,13119,13986,16361,18929,18784,18643,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1454,1484,1080,1199,1359,1653,1494,1376,1420,1418,1718,1915,2389,2230,2583,2688,2244,2066,2014,..
Sweden,35129,35036,38625,43529,46345,52037,58595,55900,64506,72242,82656,76530,77604,77208,69867,72043,79827,77921,72252,74189,67340,61058,54594,47170,44543,46866,47272,45259,42890,40652,39478,40046,43362,42928,45187,44816,48616,44370,45314,44506,40727,39413,39379,39627,37701,35170,34437,33194,32294,31130,32599,30217,29044,27364,26848,26549,25919,25333,23007,..
Switzerland,10866,12318,14524,18479,19722,22496,23385,25306,27926,30830,34603,36968,37707,41160,36538,34826,36607,36696,37773,36032,35978,32887,30964,34363,32872,35934,36020,34253,34301,33573,33213,35316,35666,33331,32527,32947,33392,32741,34026,34040,32642,33749,32333,33184,33345,33481,33087,31208,32289,31559,32113,28869,29692,30353,27220,26472,26542,25556,24745,..
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,5416,5138,4920,6979,8252,9214,9979,10064,13258,12223,13751,16467,19389,21775,19228,20210,23046,22656,20910,24014,26584,24958,25337,26223,27125,29885,28629,30653,29678,29611,30211,30677,30045,33324,44533,47249,51427,53027,44858,41541,40144,32787,19586,16984,16438,18486,20488,19518,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,18184,21868,27005,26673,30241,38461,42348,48893,50454,53666,48777,47111,45607,43535,41074,45833,47530,56723,63462,65595,68717,69153,73791,77202,82936,81931,83230,84893,90204,90685,85265,83262,83072,83696,84321,84685,79668,72670,67161,69790,66251,62611,60466,64009,66378,66470,65793,61801,..
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5229,5229,2939,1761,1289,1198,946,946,1187,963,655,889,1021,925,1076,910,1102,1524,1581,1504,1571,1645,1795,2009,2467,2365,2376,2327,2822,..
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,1403,1640,1673,1504,1405,1378,1389,1484,1522,1488,1469,1346,1352,1364,1424,1531,1528,1575,1594,1660,1634,1628,1587,1642,2396,2685,2584,2267,1996,2417,2576,2962,3155,4177,4258,4498,4164,4293,3902,4517,5374,6779,7769,7244,8129,7369,7233,7347,..
Thailand,..,..,..,..,..,..,..,..,..,..,..,15772,17902,20318,20049,20579,23451,26118,29180,30343,31856,29890,25928,29020,30247,28504,29679,31704,36277,43331,52775,56167,61938,70122,77884,89538,96806,95280,83490,84829,79421,75299,79154,83872,92212,91501,88189,86385,80888,82003,83218,87418,93865,94788,96016,95182,98867,100134,98153,..
Togo,..,..,..,..,..,..,..,..,..,..,..,343,359,305,273,317,269,342,342,413,366,364,433,300,340,297,482,523,507,513,575,524,375,253,589,579,945,662,826,1092,949,781,852,1090,1030,963,887,893,1096,2276,2076,1887,1625,1274,1153,964,1466,1180,1356,..
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,2571,2606,2978,2719,2319,2607,3057,2816,2674,2478,2317,2434,2183,2264,2190,2273,2236,2145,2027,2056,2225,2399,2065,2183,2151,2254,2366,2482,2490,2285,2328,2370,2710,2663,3566,3656,3947,3959,4065,4252,4123,3933,3916,4263,4375,3974,4017,3412,..
Tunisia,..,..,..,..,..,..,..,..,..,..,..,3425,3680,3643,3809,3994,4296,4898,5247,6112,6811,6927,6719,7870,7390,7181,8097,7042,8345,9067,9030,10247,10096,10578,9542,9146,9499,9911,10064,10442,10874,11062,11113,11094,11546,11700,12263,12565,11850,11589,11434,10642,10958,11267,12675,13794,12994,13535,13305,..
Turkey,4360,5088,6341,7455,8589,10646,12699,15316,17133,19174,21358,25323,29115,33632,34705,38405,43132,48934,48669,42121,43898,42964,46188,48778,48373,48830,51167,57247,55683,57808,61270,59048,62807,71714,69242,77287,80813,77972,74591,76109,80710,75106,79121,77939,76566,74945,74220,75918,76252,73779,68943,70338,73061,77302,80998,91838,99485,119018,114864,..
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14689,10729,13649,7554,7598,6932,8047,8038,9849,10423,11059,11126,12571,14088,14904,14629,14303,14937,15331,14553,16189,16949,17840,18017,18833,18958,18825,18851,18986,..
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,185174,182101,114533,85081,68782,72495,43184,50075,46208,33404,31896,33521,34412,34450,35951,35821,37623,39872,39875,38824,37356,37427,36817,35887,30986,28331,31150,28970,28473,..
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,406,542,771,1011,1650,2551,3948,4354,5914,9533,11099,12723,12974,15762,15706,15814,16605,17514,17939,18554,19044,19621,20917,20844,20815,19268,19506,19447,19757,20986,22398,24206,26271,26658,28390,29699,30522,32413,35238,36616,36992,37634,41929,42973,39175,43317,49313,45060,..
United Kingdom,103653,111829,124031,132480,143684,157373,170024,179452,187658,206143,236805,246511,266595,269117,253588,228416,224570,229819,235533,236499,205834,188005,191840,181055,233320,195391,192115,185423,195594,198395,197888,198872,198142,197144,194163,188972,194248,187293,182508,183761,178785,179970,176976,177159,179120,181027,179697,177856,173160,164162,163797,156375,157025,152607,152655,157127,160021,161754,157755,..
United States,1297369,1310679,1363060,1409469,1425992,1508682,1578015,1625180,1723972,1815749,1924223,1987332,2148613,2251062,2148774,2067938,2226040,2364673,2365442,2279347,2076872,1958485,1888418,1845940,1889757,1903041,1962621,1992689,2071993,2074198,1951524,1899219,1934270,1965528,2006595,1960427,2019670,2155434,2247876,2271677,2283369,2312600,2198148,2254414,2307286,2316639,2259675,2237898,2106747,1999129,2059703,1929344,1869771,1925833,1913695,1983612,1992406,1981289,2031280,..
Uruguay,..,..,..,..,..,..,..,..,..,..,..,4912,5362,5002,4811,5108,5215,5105,5271,5732,5137,4876,4564,3637,3257,3064,3007,3386,4405,4773,3605,4124,4521,4240,3924,4401,5125,5187,5360,6363,5054,4409,4027,3905,4991,4965,5855,5394,7324,7122,5805,7060,8059,6913,6068,6194,6112,5644,6095,..
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27834,26086,21771,20221,17316,18500,18236,19240,18725,18249,18423,18423,18083,16055,15216,14606,14190,12785,12579,12112,11517,10397,9801,10996,9957,9849,10218,10146,11252,..
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,28396,29591,33490,34431,35294,38039,37893,44205,49947,56217,57796,57193,56661,53001,53141,52438,50804,52799,54841,54112,52915,54672,58359,56957,58728,59312,63813,63050,66266,68978,78178,84380,75713,81197,86687,89653,89485,92914,95068,106823,105501,113605,111141,109436,93354,82101,76406,69442,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,10617,11635,11450,7072,6745,2122,2172,2793,3216,5542,4847,4879,5757,5649,5815,6320,7327,7566,6945,8233,8185,8783,12496,13896,13339,15530,16530,19442,20667,23613,25499,29049,29986,34764,34218,32993,38016,38003,43435,47350,44092,41062,39717,41156,51838,56333,57560,57824,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,1203,1455,1862,1844,1752,2178,2195,2436,2636,3477,3498,3996,4426,4525,4857,5141,5645,6087,6339,6297,8146,8801,7796,8156,9436,9670,10359,11263,12600,13349,14517,14563,16842,17846,18836,18893,20003,21137,22520,20051,17495,15457,21402,20866,9738,8238,7755,7505,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,1358,1498,1935,2291,2424,2505,2183,2046,1984,1834,1805,1581,1606,1660,1596,1559,1675,1845,2013,1685,1861,1862,1544,1625,1656,1181,1622,1549,1350,1352,1431,1501,1594,1699,1796,1838,1742,1968,2125,2208,2589,3136,3186,3578,3875,3777,4085,3950,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,1486,1735,1852,1761,1996,1693,1747,1710,1517,1736,1868,1558,1965,1905,2021,2080,2194,2242,2107,2573,2692,2822,2982,3437,3607,3547,3547,3547,4780,2983,2866,2615,2171,1870,2055,1972,1938,1668,1714,2034,3318,4039,4189,3815,3701,3239,3331,4138,..
