TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,45051,39410,40796,43981,48505,50955,60377,65811,70338,77500,71832,74859,77921,86247,8901,9056,8798,8643,8927,7817,7946,5934,5547,5599,6295,7843,7843,8760,10470,8720,9159,9727,10475,8385,8514,9030,13339,21025,16154,33812,53033,42635,45128,50426,46597,55312,56080,57858,138107
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,53,80,27,0,214,507,347,294,214,53,721,507,347,427,668,374,240,347,374,1041,3230,7337,8855,10224,10224,10695,10942,9560,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,2084,2186,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,1510509,1507265,1591437,1667347,1734136,1825328,1836895,1933493,2028623,2163872,2425848,2744390,2815508,3023250,3051204,3208581,3370582,3415446,3216598,3105032,3273552,3040293,3368189,3452984,3584220,3630464,3707996,3678516,3766086,3778622,3804217,3686021,3996384,4294701,4221702,4296027,4413568,4763957,4657003,4543677,4451717,4411223,4376084,4719393,4476784,4640307,4648460,4752484,4395113
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,12696332,13144208,14015154,14077671,13918350,15398967,15571619,16191205,16704503,17149798,17602105,17000613,17842164,18914903,19635555,19067066,20184196,20995552,21276709,21165117,21015645,21315483,21752525,21956577,21956628,22771886,23477653,23683557,23786545,24830734,24487190,24783373,24833262,25648360,26042508,25785982,25968446,25480315,22553420,23649943,22727735,20306329,20777467,20847031,18352860,16928827,16462344,15890779,13892727
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35783045,35005540,35596190,37268466,39215437,41861934,42966357,42443168,42676272,43516923,45592504,47487963,50703982,57529580,65368061,72453203,79451920,86289905,89007356,94712718,104019899,111697533,115010885,117389009,119659743,118326706,116036885,119165129,121916286,124500969
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31403436,29604397,27342444,25230453,23782225,23405550,22846710,21729970,20885163,20236234,20742795,20572913,20581527,21140969,20743317,20257770,21015391,20882354,20153606,17410315,18412881,18925663,19777189,19076220,17732680,17855989,16836144,16353080,16272475,14148569
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,936066,969658,995439,978638,1045166,1043691,1128503,1046645,1077394,1190094,1200139,1240542,1218228,1274286,1307740,1278471,1379019,1402258,1513759,1514901,1568289,1586439,1634502,1609472,1622365,1746809,1908334,2023588,2068838,2069130,2084195,2089956,2101398,2186148,2235296,2253577,2249178,2249174,2268553,2183357,2087896,2053637,1907742,1806996,1875592,1940126,1933485,1870996,1802973
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,34270523,33834612,35356292,35254067,34326615,36707055,36835685,37374178,39377521,40429013,40927924,40562214,41201034,42361740,44431229,43468973,44875966,45739584,45752290,45213893,44448085,43349543,42877272,42893647,42879068,44027217,44728469,44263243,43983102,46106100,45899425,46420854,47129326,48291008,48115534,48706139,49219132,47905017,43307149,45729110,44811826,42928506,43156392,42323217,39674990,37586807,36909641,35769296,32035507
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,25904533,26736469,27286231,27636145,29892147,30161263,32021773,33498131,34372663,34211975,34512177,35922691,36951651,38707928,39570372,41181036,43089513,44916768,44773524,47757638,46019339,45531306,46376864,47123048,49551629,49935009,48538653,48683852,49391524,50907685,52537052,55424005,62472266,69949578,77094944,84096758,90584320,93749390,98294860,107080647,115078719,118630757,120370130,122442626,121212941,118795482,121652858,124933724,126704845
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,34214971,33787593,35306009,35205718,34288215,36667742,36794233,37331845,39331087,40377133,40876071,40502870,41112843,42233923,44298669,43325595,44728315,45572172,45554090,44881954,44134180,43041934,42559026,42563381,42530749,43615820,44254950,43784086,43511478,45638377,45432832,45915478,46624793,47767400,47612524,48153213,48660924,47313138,42785839,45154306,44185021,42234869,42515359,41727328,39065043,36997690,36332574,35208654,31435172
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,45060968,45053873,46781672,46849485,47579810,50225393,51849699,53827427,56422749,57656089,58610534,59401848,61071843,64150363,66859756,66972249,69950239,72388676,72781903,74660161,73206363,72775073,74397975,76451267,79324225,81462524,81413698,81200823,81576386,84614530,86071942,89150693,96426350,104962040,111775420,118740768,125557731,127007860,128619412,138947832,145382631,146420966,148805944,150210686,146012003,141109206,142669696,143740576,141656618
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19007026,18131639,16903513,15872366,15478724,15280349,15163450,14614904,13943478,13113718,13446470,13531375,13474046,13911041,13704474,13320664,13796169,13757915,12773986,11241948,11851987,12073163,12340333,12074776,11276791,11037846,10146217,9813663,9396738,7568194
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16364602,15473776,14411007,13680224,13395439,13301897,13303969,12934465,12310272,11656137,11916922,11909404,11908773,12229034,12149967,11733287,12069618,12129542,11253338,9993315,10555146,10787440,10709061,10514592,10014746,10036623,9652836,9413240,9060220,7328881
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,12818257,13219487,13446358,13536047,13972864,13932800,14201624,14168230,14208764,13716472,13450687,13427051,13053074,12686340,12639004,12992889,13180433,13317859,12845289,13985164,13101550,11933753,10653727,9630951,9065025,8490210,7682433,7423559,7655113,7710247,7501651,7584256,7763738,7733983,7709897,8042685,8055883,8371368,7066380,7573024,7937612,8620665,8225373,7771777,7631912,7707523,7689484,8205207,7806004
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,376687,366815,389689,403546,421026,427259,439174,425946,501344,500536,574024,612416,704852,763269,790077,799712,776676,756110,743807,756271,655724,645265,595865,456027,509364,528241,591490,654966,527052,634372,644066,676627,715595,735271,683099,719510,716117,759923,710163,728037,800866,725587,728972,602877,667298,697666,681627,665988,640555
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,29493,37203,53858,48624,75613,71405,77144,49146,69173,65949,61574,101173,93250,83245,85030,93216,98516,95648,94428,79468,77207,62965,75135,76210,76096,67605,63290,118432,82115,88471,78352,92403,96549,99936,110664,118440,117295,122482,90370,113538,101680,127379,141039,138991,132219,128463,154390,153998,135019
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1333679,1538754,1651954,1696639,2074756,2301282,2565369,2826873,2922937,3143277,3586380,4116023,3976948,3774024,4191381,4861967,5210272,5713374,6436450,8017074
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,25922925,25393469,26686411,26526954,25518522,27489969,27284593,27571672,29019146,29757885,30499728,29542402,30046104,30861594,32304111,31223244,32262209,33172699,33248750,32969938,32326433,31788885,31384829,31532664,31411205,32087947,32444482,32377625,32357069,33973507,33794131,34126491,34408707,35591658,35559675,35582540,35870870,34854244,30741901,32518896,31116806,29483635,30127774,29412002,26658023,24480626,23652988,22809320,20105506
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40971491,39903641,38445650,37350697,37129249,36820667,37565197,37359779,37019396,37332008,38997270,38613553,38990398,39313536,40367577,40273277,40428372,40516204,39746462,34718037,36765934,35442991,34416157,34657798,33758673,31534859,29223721,28408382,27816186,24857948
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83550664,81513005,80200204,81130147,82670817,85304429,87330794,86611677,86140714,86706514,89821943,91113923,94285649,101669172,110015725,116708964,123795379,130464364,131990537,132647117,143111571,149741750,151241781,153076075,154359984,150557590,145503157,146990873,148300115,145831790
