TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ghana,..,..,..,..,..,..,..,..,..,..,..,27597,29162,31314,32701,35516,31792,37277,36479,31926,31663,36557,40000,17722,26982,35689,33058,41828,30426,39938,40397,37967,38198,43308,45587,50899,54163,60024,82424,83212,76890,85258,96171,93940,91172,92412,116482,119152,131025,134173,147674,139479,188627,187722,177845,181492,186168,155429,176207,..
Gibraltar,..,..,..,..,..,..,..,..,..,..,..,1236,1025,1188,1187,1308,1142,1102,1060,1436,1359,1122,1327,1396,1354,1520,1822,2076,2412,2321,2409,3169,3842,3882,4476,4391,4473,4643,4894,5104,5353,5440,5563,5645,6115,6281,6572,6527,6647,7160,7243,7031,7196,7617,8127,8836,9269,9559,10533,..
Greece,82576,92740,101834,102278,123380,134082,153762,178834,195757,212658,237294,267538,316163,379405,347062,349262,370414,405210,444694,461536,457309,429089,427356,417276,422526,446126,399238,428919,453299,514514,505369,520269,527069,516409,530358,538034,580969,587768,605293,604749,622971,646507,664065,689057,691971,709702,707599,666055,686326,661046,580031,520592,507930,432007,449508,469343,475478,457410,433648,444353
Guatemala,..,..,..,..,..,..,..,..,..,..,..,33526,35046,37862,38908,37162,40751,47814,50795,59025,58892,50866,44304,40232,46867,47482,35734,40262,44161,45078,51467,54299,61987,63267,74812,81568,86333,91645,109987,114975,119077,118680,124779,124388,124093,132099,131682,143078,126876,146581,127323,130867,131291,131024,139112,156537,163424,161415,175343,..
Haiti,..,..,..,..,..,..,..,..,..,..,..,5291,4986,5119,5685,5808,8131,8336,9064,9255,8631,6909,7815,8562,8912,8871,9645,10690,11320,12682,12583,11518,10685,9410,2642,12597,14535,19252,17795,18697,24035,20228,23843,22832,22036,22972,23496,23559,23491,25501,28935,32037,32408,37946,38100,37355,41653,43218,47438,..
Honduras,..,..,..,..,..,..,..,..,..,..,..,15782,15986,17427,17095,17913,19537,22010,22120,23016,23259,22040,26979,23958,25717,22811,24604,26368,29076,31394,29877,29991,33809,35564,41065,48728,47840,49391,59656,58645,56966,68150,71611,79241,89296,85498,94414,100934,102703,96778,96396,105410,108476,111739,113454,121264,116484,111082,126199,..
Hong Kong (China),..,..,..,..,..,..,..,..,..,..,..,122589,128658,130384,143850,149930,166710,189164,208432,188049,192424,213068,199687,168840,146561,134333,154421,139324,152509,143334,134594,134372,196323,147807,201314,182959,163509,134442,234394,359214,275331,248708,195874,198546,137904,129520,134389,158129,152310,160389,140533,155174,142237,121841,112893,186244,203010,156893,170201,..
Hungary,..,..,..,..,..,151518,161210,171606,186803,215641,251138,293264,309009,341188,375109,411406,423654,460101,505207,471161,451821,437639,411241,381608,394848,404423,381792,388905,371114,364203,349562,317544,306752,327306,293906,305809,283053,294429,295414,284039,277624,267743,261826,255302,261356,293669,307828,304756,292792,280916,274131,260498,246321,237763,267335,286052,286089,308440,327064,329896
Iceland,15553,14459,15583,17480,17572,19061,20335,19681,21556,17207,19660,20046,19323,24148,24018,22062,21130,23701,23755,25624,24082,22142,19370,18670,20612,18975,20997,23344,22498,22905,24533,21474,23299,25481,24876,24775,27941,26643,26294,26121,25455,25052,25998,25957,26698,26774,28205,26607,24706,23869,22339,21072,20577,21551,23206,23436,24120,23599,24505,22184
India,..,..,..,..,..,..,..,..,..,..,..,913995,932575,1016620,1018617,1012369,1049502,1157016,1245666,1347682,1390204,1474770,1577238,1642919,1711791,1977589,1964428,2047660,2276886,2449253,2558075,2636096,2778242,2865069,3042347,3435020,3636344,3842902,4160599,4536152,4688607,4706983,4898598,5069351,5144364,5226363,5561531,5878268,6249320,6668293,6785507,6959589,7418343,7383791,7716295,8642286,9073949,9334556,9849527,..
Indonesia,..,..,..,..,..,..,..,..,..,..,..,346396,393871,449437,495337,530730,558744,638626,701103,764438,846893,925858,958398,926430,901094,945384,1099532,1145102,1119942,1171821,1396125,1447253,1523228,1798811,1632725,1993957,2021843,2164110,2066625,2182112,2422857,2342446,2456782,2383775,2714188,2729046,2669119,2582988,2648944,2727879,2821629,2782628,3032136,3099209,3127066,2970483,2917422,3152594,3236683,..
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,570432,535190,686837,837666,899761,1034800,1181455,1184697,1312887,1362939,1556596,1784167,1449061,1711807,1879780,1901325,1870128,1906665,2161705,2108728,2231520,2340626,2443308,2622264,2663471,2517872,2830357,2767270,3114433,2868011,3176275,3061336,2969027,3139849,3568914,3532216,3471541,3858068,3632112,3330437,3201662,3623787,3727660,3716192,3323944,3132386,3459176,3435535,..
Iraq,..,..,..,..,..,..,..,..,..,..,..,134762,145876,151501,168824,196009,240908,268631,310254,362619,360043,378524,391084,484079,508841,584194,632623,617090,701945,771169,761151,604340,911405,1201542,1352316,1294558,1293819,1567508,1090814,811347,975837,1117349,1071714,1005577,1050660,1016818,922753,970075,1029111,1169644,1326919,1445561,1658332,1760849,1794881,1667612,1887486,2028548,2050558,..
Ireland,49985,57860,68269,74447,86224,96922,105170,121056,122232,141372,159233,193197,196333,220363,218453,206810,210937,222379,236125,251996,231046,210667,182072,168930,171675,166755,190672,173439,155690,151528,187339,190204,190122,193944,219167,220458,234151,255832,283006,319577,314899,327543,324090,315459,337589,331004,324548,326395,310480,306520,292741,260013,246060,253701,243960,256717,271327,257070,262294,263927
Israel,..,..,..,..,..,..,..,..,..,..,..,235642,227094,323187,242835,292106,269250,268584,284182,315886,322525,299896,304579,262464,246578,229351,280252,312204,353304,359932,369683,362990,409455,418571,448215,463215,448959,464290,463595,450555,471881,485638,439699,474468,407306,382380,418157,418284,471192,427268,442499,445032,535598,396848,359914,381906,397205,387844,400916,407943
Italy,875810,1065462,1293589,1515394,1789935,1967416,2192489,2427771,2746541,3040523,3432666,3312157,3509260,3780653,3725649,3441039,3665596,3506885,3619282,3792387,3694107,3559327,3370668,3375689,3194943,3192511,3212772,3371675,3416452,3562127,3488357,3526783,3553038,3532650,3478533,3814628,3766159,3778505,3771526,3653563,3636368,3594782,3615247,3573535,3463308,3359810,3301240,3201531,3032695,2832579,2734150,2626399,2325638,2233048,2159385,2242298,2157643,2177159,2131663,2072453
Jamaica,..,..,..,..,..,..,..,..,..,..,..,105401,120076,126582,114022,95483,84417,91234,92912,91551,85532,85684,91298,72903,69037,58212,58148,64723,64758,80763,95116,96507,101358,102543,104471,112610,119010,118390,125664,129126,133833,138038,130610,136814,137720,136745,156264,157317,123276,98892,90948,95058,91056,95792,93022,93183,106807,92487,101611,..
Japan,1157584,1477170,1762423,2244202,2743616,3228011,3601401,4500949,5344130,6415620,7710671,8325280,9122837,10422193,10114187,9480570,10157596,10511616,10415647,10752577,9783749,9102311,8822246,8743344,8937837,8403170,8630552,8657068,9394031,9843814,10477779,10340945,10753359,10488344,11075414,11092157,11170470,10950627,10602382,10747682,10677313,10262861,10356236,10422490,10256259,10179790,9786877,9585994,8968994,8405045,8486277,8659517,8780993,8397675,7968290,7702856,7401559,7369100,6960118,6651852
Jordan,..,..,..,..,..,..,..,..,..,..,..,20455,22410,25492,26884,31192,40111,41442,50839,52202,63707,79337,90216,97950,107744,109582,118240,125714,123357,122141,130263,135013,152349,149959,157658,168408,173335,176744,182938,182713,191655,189032,199702,201113,204229,215727,197049,196316,175999,176737,193715,247456,282820,269007,306566,262874,206511,223524,207469,..
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,861509,956458,908333,713436,545044,493350,435106,406563,399471,307984,350113,310421,424899,430480,530900,387373,636266,671781,545278,450087,479680,599755,538321,754117,542756,684162,720679,664775,790487,..
Kenya,..,..,..,..,..,..,..,..,..,..,..,44507,49253,47911,49673,48839,53566,58177,57802,59981,62477,59150,56184,51488,58870,62253,72091,77063,75845,79093,76120,73011,73489,73291,68680,75330,82369,79210,88474,93020,104148,94802,90249,76100,86675,97933,110467,110722,118147,142812,150173,146259,134580,153719,154728,179256,201020,204318,209246,..
Korea,..,..,..,..,..,..,..,..,..,..,..,443248,494971,557112,612234,650816,727747,878921,988041,1121338,1115757,1008999,1090910,1128806,1135978,1087809,1232824,1235022,1480970,1604821,2082275,2343807,2883654,3267696,3492527,3815270,4075343,4386621,3630892,3972553,4146595,4010377,4081571,4019668,4033865,3872379,3794765,3954520,3752270,3793056,3982264,3923499,4070479,4043054,4033380,4299088,4596964,4567622,4620328,4442813
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13708,17329,17287,17997,18410,19034,20080,21295,22768,23507,22195,25872,23727,23915,22961,28096,27697,30675,30860,..
Kuwait,..,..,..,..,..,..,..,..,..,..,..,78009,89446,89876,88182,93720,102651,113076,131875,141213,200616,247233,336349,343741,347549,410731,414228,430721,500585,580234,171972,81051,198119,215187,283706,298436,287932,294915,373024,450705,448651,504133,539625,555491,618043,704823,610319,614783,750170,780371,726150,583199,596441,610518,495763,666970,752097,668898,646538,..
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,123581,102653,77254,47876,16839,19968,21344,23566,25025,21416,17297,16458,13779,18853,19587,22159,22317,34650,37222,46688,41589,54277,69185,69890,63795,67797,71713,66974,86685,..
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11404,12562,12872,13303,13779,14385,18636,19198,22204,25680,25986,26989,29182,31032,32618,39146,43508,44448,45756,..
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,142836,124119,104633,97274,93964,78178,80259,70718,70113,60133,52920,52552,50920,56004,58516,59612,64785,69527,64800,57772,58608,53570,52802,53668,55325,57346,56664,59072,59874,56499
Lebanon,..,..,..,..,..,..,..,..,..,..,..,70219,72630,93169,94629,82872,89531,68248,82671,89259,95596,90835,67778,74386,75938,90765,101567,104691,76200,75705,75705,94807,95573,137193,150633,171503,179206,204192,200549,211387,188264,203769,203574,202919,204826,193786,178186,149310,203690,259874,239648,248050,283246,278656,301054,330844,342632,361927,341006,..
Libya,..,..,..,..,..,..,..,..,..,..,..,24019,47067,69043,80060,104033,100140,127719,149242,155846,179454,231437,254647,247933,255047,276760,254944,312080,285999,292180,292743,299515,298155,321861,379986,414519,429655,430962,447681,480332,482686,491297,512895,530946,509226,541546,530705,398974,461876,513182,589753,511229,494293,366061,609067,474749,383946,397783,401477,..
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,280964,315410,167851,155148,142581,124543,131267,134165,153164,120643,85836,106713,102972,97557,105752,111838,111204,111155,123892,105936,107346,103379,105664,104126,103809,105003,114351,116824,123950,123194
Luxembourg,9478,11350,17108,23832,29024,34352,38907,43090,48090,51649,54356,57414,59413,66986,59089,52836,56441,56640,56367,51256,43431,41929,41381,39738,38624,41284,44843,50340,51598,57000,62041,72888,75425,75358,74098,68153,69761,71331,73484,77246,84422,89287,89972,97493,110802,114964,108590,104050,104860,97782,102768,106526,103477,101429,95883,91690,89430,91833,96889,100256
Malaysia,..,..,..,..,..,..,..,..,..,..,..,187321,187474,184274,211833,223721,247357,251414,270639,321197,329958,373621,359964,400899,379162,383568,373520,376113,406143,407076,480488,546629,631286,738573,711490,762165,833874,985206,875727,781162,812310,917586,935603,1019022,1052259,1042297,967268,1111604,1083370,1118532,1060541,1124391,1132938,1315291,1379335,1155566,1287215,1211517,1213209,..
Malta,..,..,..,..,..,..,..,..,..,..,..,8820,11055,10685,9805,8763,9962,10576,12342,11906,13325,15085,16516,11737,14810,9470,20528,20554,21305,21305,21348,21859,22524,27845,27005,28351,29214,32813,28920,31536,28283,32933,30692,34556,34702,35456,35510,36241,36802,33625,34851,34518,36450,31802,31695,22203,18374,13940,12390,..
Mauritius,..,..,..,..,..,..,..,..,..,..,..,3567,3956,4470,5385,5728,6601,7620,8170,8205,7743,7798,7188,8182,7935,7173,8514,9343,10935,11679,14028,15070,16061,17949,18558,19108,20771,20666,22046,25412,24716,24943,25140,26872,28028,28250,28830,27222,25655,26930,27620,28916,29105,29278,29869,30662,30680,32709,33446,..
Mexico,..,..,..,..,..,..,..,..,..,..,..,1066523,1217574,1359577,1456680,1573604,1767931,1917289,2126274,2278648,2698389,2885801,2980110,2711949,2869511,2972661,2908020,3088012,3136992,3342927,3382597,3572692,3588391,3642220,3766428,3473002,3443473,3662812,3732160,3908172,3740186,3893621,3764386,3943552,4037429,4271668,4147517,4165976,4313669,4121138,3953639,4093076,4293741,4133284,4043563,3782636,3681710,3593102,3492741,3482514
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200715,132509,118575,85936,46564,42750,39313,36228,30044,19208,17880,19736,22459,24868,27216,27438,26858,27749,29921,28725,31885,33205,31140,32039,32712,33724,36117,37190,39859,..
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31321,32161,32181,35579,32181,34453,24300,18776,22762,15205,14729,15209,15011,16413,16582,18185,18379,19856,21521,23794,23443,26212,32749,35845,32768,34744,42940,49577,50889,51764,51903,42756,54314,57694,..
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11608,14927,16303,16679,13687,12991,12044,11269,10854,10884,11644,13019,14523,15394,..
Morocco,..,..,..,..,..,..,..,..,..,..,..,76552,81904,96776,107825,111633,122379,138227,149109,166681,168310,167897,178826,181159,188988,187579,184774,183963,197521,217361,223399,230099,257521,270637,291189,268885,269714,280805,277727,306218,286706,285632,290441,294699,347773,376255,380201,401903,441476,453724,482133,526314,525027,524725,492830,498241,503234,532693,519053,..
Mozambique,..,..,..,..,..,..,..,..,..,..,..,23165,21733,22598,19202,17568,14643,23935,17068,18967,23958,17506,18889,17951,16467,16800,17605,17695,17756,17258,12093,10603,12254,14158,12325,13512,14870,17892,14813,15881,21479,21190,22224,24742,24554,22758,26031,31863,29919,32475,36348,41711,38858,41833,44523,55616,54332,54280,65826,..
Myanmar,..,..,..,..,..,..,..,..,..,..,..,54916,54836,44057,49580,44497,50498,53279,51167,52817,56238,52946,52743,51377,53411,51890,55387,33460,30588,30545,30515,31993,31565,42985,49190,54336,55854,54922,66626,77538,82636,68108,76629,82507,80437,73842,71055,72940,62101,54667,53680,48840,90857,111113,127345,140043,184112,278866,287334,..
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15457,16884,17534,20237,24494,26640,27419,27920,27591,26467,33726,29504,30871,32338,34558,33218,34148,38277,40459,43030,44183,45000,48288,50772,54083,54842,54912,55548,..
Nepal,..,..,..,..,..,..,..,..,..,..,..,2231,2801,2884,2532,2879,3093,3310,3360,3878,4517,4237,5067,5632,6389,7049,7644,7248,7938,7555,10208,12476,14684,16250,18558,20961,22408,26097,27654,30141,29843,30952,30283,31393,29434,30330,27254,25336,32112,38005,41119,42439,46215,51814,58533,49392,80220,97317,108120,..
Netherlands,450763,492926,578824,672226,774458,872976,925772,965267,1031400,1096893,1209935,1152270,1246791,1275351,1120392,1020263,1215060,1138179,1179850,1301463,1208134,1095386,910048,871458,885945,843058,937571,945613,979857,964124,1043513,1029818,1047301,1056972,1075131,1107746,1120725,1140438,1149741,1156050,1147398,1175001,1207882,1305471,1299681,1293296,1304166,1307935,1232995,1198745,1250092,1190481,1199168,1146493,1106045,1102372,1147264,1166404,1129969,1059156
New Zealand,69056,75928,78214,82019,101338,109359,116503,120897,134837,141081,152952,147056,168647,174748,190562,174318,185129,184236,173319,166614,167824,157631,156667,152419,155859,165572,139167,138354,135067,151392,146982,148704,162333,166495,200323,215493,229292,241045,241666,236687,238974,232948,241015,257006,260474,256259,259221,261934,262371,262033,258889,255307,271192,266874,272849,283279,280038,283435,284465,274921
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,21014,21261,24393,26002,26635,29361,35903,32998,22132,25970,26859,26384,27341,25500,25958,30305,30449,27694,25219,24804,25274,29846,29869,28986,35312,36384,39226,44505,48109,48409,51305,51391,53502,56215,57041,57692,59373,56715,58186,58057,62280,60420,56927,59920,69131,72301,71758,69256,..
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7047,6916,7248,8188,8693,8073,8223,9340,10442,12868,16488,16628,25855,29258,26988,25966,22273,26521,27614,..
Nigeria,..,..,..,..,..,..,..,..,..,..,..,70222,82606,106671,119432,141842,181554,227583,271001,293169,331906,356642,404733,401598,356746,360293,342620,364280,384123,397251,432178,470292,515278,486816,347105,332629,382046,428182,381497,397618,466688,558024,565606,504310,452653,578049,470928,401319,496136,399063,850603,1005844,806202,898038,969348,788051,883815,849314,983468,..
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46070,42551,45733,47914,34619,33263,50616,42864,39207,37974,39228,32207,36385,35999,37105,38059,40344,43466,39511,40560,39299,40748,38742,37603,37197,39825,44614,42252,40334,..
Norway,140046,141499,147345,164712,170663,186007,213701,222650,244489,271301,304096,301391,309037,316522,298299,306163,325318,353162,377196,364323,366009,340731,314588,318568,338541,338318,353808,372566,326172,355444,340290,368569,328577,349453,309391,334159,333612,343786,344832,366162,377841,328810,345890,417515,411891,414672,447031,412007,494480,512152,538874,425171,490871,571979,421527,412145,375627,461370,375894,196140
Oman,..,..,..,..,..,..,..,..,..,..,..,3555,3642,4044,6240,10001,15812,31181,17871,24827,35114,24860,43433,33566,60628,50240,36302,44161,38325,51569,74496,132419,95710,94948,93336,111551,110822,102812,85357,77811,88273,99046,105703,92419,113593,103301,210774,272234,178482,139904,154884,207668,235625,186331,198430,175757,150164,240136,131434,..
Pakistan,..,..,..,..,..,..,..,..,..,..,..,127635,127474,131707,145056,151490,149169,155403,161804,179709,178648,199102,218264,248339,275009,297507,317192,344669,381088,401658,447217,443303,487570,528974,583790,609603,688836,733172,729767,795141,795966,767450,746494,616826,672767,689913,774434,826944,833972,815472,846232,844829,871735,950433,1017234,1094800,1177692,1165088,1209739,..
Panama,..,..,..,..,..,..,..,..,..,..,..,54925,63552,70438,68239,54761,53150,51453,47283,51700,37050,38824,45359,51160,42549,39083,40218,44553,40050,35932,35636,40786,49248,48831,53454,56478,57142,61042,78733,74281,73880,90362,76987,80633,76433,89926,97311,97058,90786,103694,115876,125957,124519,119987,129095,126546,132160,137483,121810,..
Paraguay,..,..,..,..,..,..,..,..,..,..,..,8372,9090,10594,9252,10121,11227,15942,20101,19181,19902,18567,18619,17314,19717,20428,21158,23036,26092,26134,27446,26754,31591,36491,42782,48369,47752,52973,55856,56260,45822,47436,49996,52013,52623,48290,50340,52197,55099,57593,67329,70534,68585,71635,75066,84609,96196,108001,113357,..
Peru,..,..,..,..,..,..,..,..,..,..,..,204126,202448,215089,233675,244914,249697,263951,249937,248600,277550,272318,271455,239577,243922,235021,248379,266813,269954,241480,234761,222667,224089,246756,263382,283704,294996,283914,301638,327920,310632,288311,278941,266103,297673,300658,271622,270745,307400,275434,244221,318727,356739,331989,312013,347004,363466,392851,467248,..
Philippines,..,..,..,..,..,..,..,..,..,..,..,330721,325333,382443,372131,405371,429314,450747,448977,467218,435207,410418,397571,431540,286052,296131,310752,360695,394505,439021,453934,464308,538466,550519,625721,699282,713860,747333,741317,702013,672027,646228,639955,624598,598648,583181,553914,544857,543591,512917,569498,532457,576682,574033,630728,740191,776498,822667,836990,..
Poland,87203,96048,109003,125586,147276,169690,197409,209891,251847,265692,322263,348916,399915,447297,482351,578163,588537,650279,688046,692640,697173,625963,592907,620842,636777,645730,663443,643638,662461,664082,546133,545528,565444,585343,613237,654535,737048,757597,774561,799026,802130,824394,828453,832897,892047,902563,968932,992433,1027129,1005777,1063645,1070650,1019106,930354,920892,976350,1079846,1215345,1244916,1259505
Portugal,60991,67109,67838,75387,78921,86306,90699,101453,107896,131028,159518,186137,199421,214426,230114,254272,275677,258335,279612,313415,334739,338950,382873,380091,377339,341595,367315,356365,360043,448483,449788,450828,507986,478527,478636,552434,530800,563096,636382,644614,620871,637068,661709,611967,615184,634648,560154,560041,533549,499741,481886,444395,393067,392713,387495,391197,386986,390721,370625,402614
Qatar,..,..,..,..,..,..,..,..,..,..,..,4235,5025,5958,7092,9891,13344,17626,17296,18294,19555,26963,29904,30363,34378,35101,34157,39531,44347,40639,40616,43552,45177,44896,33950,33675,42343,80904,81217,64486,60812,68713,114418,101695,101980,121256,161501,168409,192018,196209,198609,120082,94761,22332,41045,22617,13940,131430,208141,..
Romania,..,..,..,..,..,..,..,..,..,..,..,469409,494120,556684,515393,555072,627694,687447,779209,786603,762884,665296,659126,602706,584686,631238,671130,761946,686388,727712,757654,607690,491228,532868,490162,560272,559793,541297,500678,418920,402142,466229,447513,436766,400402,405932,431003,427820,415248,360982,358603,359737,350173,330645,330196,358036,363696,394757,406774,..
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11043845,10890054,9002887,8211859,6190875,5975311,5609901,5284309,5046910,5171110,5280050,5398881,5204602,5335323,5311198,5409247,5601793,5542986,5992458,5774570,5822986,6145404,6537891,6073834,6227680,5834917,6502499,6446109,6208242,..
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,193795,207039,238485,257463,270304,289826,314467,513537,701960,919010,1169142,1357792,1575478,1253638,1265959,1039165,1358488,1611549,1588518,1612389,1993507,2297293,2382825,2476386,2500644,2711129,2500014,2679716,2751620,2808590,2868297,3216228,3182678,3078370,3212811,3489862,3709850,4051408,4467802,4835969,5138903,5125692,5051753,5741228,6075142,5887749,5897357,5631635,..
Senegal,..,..,..,..,..,..,..,..,..,..,..,17449,17911,20103,21333,22412,23408,24641,24509,27009,28270,27536,26650,26964,29611,26861,29587,33760,29546,28813,30309,29521,33708,32755,31654,33684,34533,38923,42533,46673,50476,57789,57473,54324,58661,59939,59388,61412,64176,62852,70975,71968,67117,70641,79364,94978,94328,95741,102535,..
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,215440,157544,104331,77498,72445,77667,137542,163566,135948,64803,60990,111213,130032,146032,176804,183419,193994,179564,176803,163547,162996,159765,140677,142166,136619,142209,153149,153309,153385,..
Singapore,..,..,..,..,..,..,..,..,..,..,..,113735,141020,156820,167363,155152,162164,171043,217888,212596,214857,225169,220059,246327,280709,282981,297836,316970,351723,351977,478756,538017,594669,702287,863377,727062,762747,863939,767490,704200,726289,800832,748508,869599,1048659,653181,701985,612115,738211,789202,687207,567078,696450,733488,817213,924309,944192,1075208,1156452,..
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,182846,196471,225621,236756,254499,270956,288995,295122,288789,313763,294822,258792,257153,251501,252026,247865,244736,240565,229440,188014,165600,146528,121566,130757,140879,138396,145943,143323,130399,118093,125391,143874,133802,135399,144794,141587,149403,155465,143333,151530,148470,137862,136112,125763,136737,145436,161073,163358,154108
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72519,71102,67294,80902,86930,96173,112040,112095,104304,109188,99089,102903,99821,101407,104888,106067,109878,107456,124694,106716,107725,106921,103914,97567,96585,94841,99807,100821,101437,96644
South Africa,..,..,..,..,..,..,..,..,..,..,..,360984,380577,424520,408775,457458,497594,527015,532147,406453,552062,337408,489124,415958,455344,468126,453860,434688,366964,324640,380103,313155,348329,270100,326832,399823,421132,398058,534994,375987,450068,354814,267259,495006,545714,493747,548399,832233,843415,1021249,739068,927414,770160,762589,836635,766094,831992,874646,842748,..
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18623,20475,21598,27049,24089,20579,18924,..
Spain,251412,281118,344461,361847,469998,505289,625993,774519,934754,995767,1103024,1260750,1291767,1574302,1750732,1787582,1986026,1854363,2040445,2007943,2083937,1972709,1814596,1785310,1677895,1628211,1612365,1649960,1856691,1852042,1903706,1975380,2055420,1958353,2112453,2240253,2203321,2296832,2472976,2563169,2579319,2670504,2681434,2749652,2808160,2828089,2808779,2823501,2702171,2508337,2415842,2275849,2088442,1980313,1940936,2038665,2099066,2213240,2215906,2171404
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,41305,51588,53748,43210,41292,40700,43537,49495,54039,55443,55415,62610,63627,56801,51664,52930,58598,56330,53772,55484,58899,59628,75566,77171,82955,105568,109773,115301,126038,149961,146090,152509,165747,167934,167931,163136,173984,165043,166716,173554,204429,207113,172360,191978,201883,222855,217008,209760,..
Sudan,..,..,..,..,..,..,..,..,..,..,..,56950,57064,60895,58633,53838,46806,48982,46300,41567,53404,48772,56529,54241,51492,60115,58771,46112,64869,58877,77652,71441,65861,47920,68717,66125,66654,74658,77320,132379,98153,94844,121735,114644,125292,156054,195653,209532,223059,227422,169731,215948,112825,245179,262732,267359,290522,280877,251842,..
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19958,21675,13933,15663,17925,21801,19639,17877,18492,18676,23852,33976,28811,36316,39525,35246,38403,36113,34077,..
Sweden,511653,518096,565011,632103,677767,742907,829752,819659,954124,1075523,1209935,1121634,1142651,1168355,1078236,1062078,1168458,1139447,1055609,1121610,947864,918231,821717,747693,701402,736865,729947,680047,695083,648659,598826,593071,591577,584715,625464,637444,643550,616728,621534,607098,568140,578442,670041,639287,622593,597589,564098,541428,566495,496158,582716,575037,527651,497768,486183,370310,426515,418978,434066,364432
Switzerland,159184,183627,211201,272996,289808,330429,350931,382205,424483,466462,517195,547434,558455,604886,539883,510297,531803,532698,547061,524471,523812,482185,454451,498253,479273,487577,523517,487711,497033,467140,513103,518237,521781,491603,497872,463994,471958,498033,499885,485758,461577,510828,480621,469653,470626,479758,491114,437679,464365,482079,433217,417450,418233,448701,393690,390593,366299,371107,350296,361806
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,99418,82547,85869,109534,124947,139064,153053,166916,218709,175972,211712,255414,294369,337118,310812,313166,351118,345849,327227,370941,400589,377767,380948,395274,403633,425544,416325,441955,440756,441170,452516,460885,450877,496753,650074,681837,730058,750229,640968,571760,566852,464695,317993,295972,274932,296155,329680,308642,..
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,265237,318427,393099,380621,438845,578886,639392,752334,784653,841120,737491,736852,754424,716542,706015,771366,797062,920219,1018469,1071718,1128252,1138118,1234088,1280426,1373381,1378036,1403541,1467693,1536965,1587218,1692125,1697013,1736238,1809193,1814458,1828358,1923690,1807228,1803118,1868335,1733280,1712001,1760175,1791436,1800781,1825279,1801437,1803347,..
