TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,18475,20174,20236,22957,23627,24239,26867,30456,41123,49648,55498,51376,55483,65790,70038,72616,78527,85367,84406,88603,92056,96826,94010,93182,97733,99353,101596,97420,93089,99436,104180,108648,107417,118919,124416,127433,120190,124218,128383,132689,137138,141736,178002,93204,98219,84499,79988,74267,..
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,5321,5396,5972,6257,7297,7607,7906,8582,9324,9443,10246,11088,11509,12517,14198,16610,19811,22187,24412,27245,32717,37811,45652,54727,64426,82109,96782,115603,126234,143708,167461,180342,199177,221692,249109,289919,324212,364341,402324,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,86,104,115,140,176,281,302,425,536,47,43,43,119,90,112,133,238,252,0,0,0,0,0,0,0,0,0,0,0,0,0,882,918,950,1080,619,158,173,176,194,533,533,731,580,468,374,309,232,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,13028,13968,15127,16420,16510,17287,16826,16780,16952,17374,18641,18940,19256,19138,18810,18443,18389,18058,16355,15775,15127,15574,15840,15678,15055,15160,14753,13813,14256,14962,15923,17035,18022,19105,20059,21168,18882,16096,13608,14710,16189,21931,22964,23144,24696,23238,24600,26217,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,7942,10051,12265,13432,14951,15599,15224,14339,15440,17352,17554,17600,16438,17050,18364,19145,19375,20110,20754,20354,20210,18241,16567,17482,19350,20131,19998,18403,20171,19127,17928,17975,17543,16348,16718,15617,13432,8669,7942,11203,12035,11102,11214,12197,9086,9511,12092,13331,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,1625040,1728720,1832040,1942200,1989360,2166480,2226240,2300760,2343240,2329560,2386440,2427480,2510280,2628000,2671560,2723760,2819880,2898360,2878200,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,48726,55098,56696,67662,65646,73098,78919,86350,92038,97200,106124,105070,108803,127253,132170,136588,133618,125042,133387,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,2131,2261,1951,1256,1541,3485,3719,4115,4334,4270,4046,3996,3888,4208,4212,3528,4360,4626,4716,5620,10375,10688,10426,11077,11873,12020,13345,16438,17280,17824,18173,17014,18212,18580,20164,21197,22709,23252,22468,23652,25121,25157,26132,30316,32584,36331,34765,36555,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,16182,19145,21053,21312,19480,22885,24509,25027,24530,24199,23504,22594,22957,23634,23983,25423,26194,27608,28685,30859,38534,41519,44276,46361,48121,49360,51631,50674,57913,53572,55264,56196,58198,59969,64184,63277,63565,61024,58907,66805,49244,49306,47628,46879,47430,45850,16465,16009,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,1328,1483,1580,7808,8068,6649,9122,8996,9634,8392,7805,7232,7178,12535,8824,8690,9047,9850,10148,9756,9857,9745,11552,9785,10969,11542,11182,13187,13435,17370,18500,19444,20405,20189,20441,20999,22925,20009,20430,22543,28786,29462,32440,37235,37264,38412,39660,40821,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,162,169,184,187,187,184,184,173,155,166,158,166,180,188,187,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,824,842,864,886,900,1008,1012,1004,1109,1094,1004,878,583,630,724,612,572,526,479,508,198,191,202,976,979,1210,1433,1555,1508,1062,1062,1062,932,918,400,457,518,544,565,626,659,673,1001,1242,1285,1346,1399,1413,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,428,486,508,562,547,569,641,637,734,644,648,666,623,688,659,605,817,875,875,860,799,817,864,839,1004,1004,1087,1087,1130,1174,1174,878,1130,1174,1256,1256,1213,1300,1213,1256,1667,2740,3053,3434,3308,3391,3524,3658,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1451,1476,1501,1523,2110,2218,2236,1951,2052,2250,2300,2095,2408,4079,3834,3974,2581,3360,3906,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,335,522,670,1102,684,734,1170,1062,979,1256,1076,3694,1458,1897,2074,2102,2333,2573,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,1192,1192,824,0,0,774,756,410,421,306,266,356,310,266,274,148,140,140,166,162,234,263,256,295,353,130,576,576,1026,1465,1368,1346,1742,1246,2149,1400,1746,1807,2779,2408,2732,2869,3240,3848,4212,5926,6501,6901,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,185890,194987,210582,225353,254048,277049,293324,305507,334847,357962,369360,378767,375268,396166,423907,447718,464864,485626,497974,501412,511783,484142,495461,499968,525110,564768,577631,615406,620298,632149,672455,711940,703346,749801,762127,802289,837839,822143,809662,866891,862740,890712,891860,914728,890813,893459,927299,949607,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,2683336,2856042,3034901,3091050,3033227,3312576,3473798,3632540,3792852,3771288,3838212,3517798,3679718,4072802,4125776,4082616,4247608,4484693,4581140,4670564,5038477,5153130,5229450,5441040,5550628,5623812,5733713,5831798,6014563,6218226,5867863,5308729,5506204,5616824,5669748,5743426,5821596,5739952,5293040,5530198,5704819,5745488,5773244,5626440,5548237,5526754,5467551,5478451,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4583037,4716290,4870395,5023591,5287611,5521003,5759945,5898932,5826788,6070006,6738510,6940956,7454384,8170836,9019674,9944423,11019278,12231564,12451027,12845243,14547597,15819165,16549400,17520983,18361658,18507533,19166138,19984848,21330452,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6249485,6008688,5672214,5342512,5106060,5167832,5109433,5223002,5222729,5317715,5518747,5588237,5599182,5674020,5835099,5877817,5966631,6019002,5981586,5164137,5519699,5596994,5544612,5463881,5432546,5414377,5450321,5559962,5590685,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,83916,90983,103730,122638,125334,129550,136721,139122,145818,152885,158418,161669,164365,183830,199552,210449,219712,236250,253537,262916,264639,265630,276677,284625,288206,291268,298418,320551,331576,342091,370471,384914,328070,333928,338812,342314,354078,346129,347513,365094,367775,359233,359462,363076,352912,356436,349203,353025,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,5772344,6149664,6635455,6747937,6578471,7095460,7318476,7608787,7916555,7810340,7810020,7267709,7520789,8080690,8214635,8182310,8508938,8962769,9254347,9642396,9946445,9996612,9979390,10307964,10528680,10676155,10907742,10989713,11310419,11781212,11460106,10910855,11053839,11291305,11407579,11467712,11670871,11350614,10292666,10907751,11129877,11109966,11072440,11012611,10927669,10989386,11066635,11103578,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,2780669,2982650,3196505,3395977,3593070,3915659,4097617,4347950,4581144,4663066,4837601,4970491,5192881,5565967,5677715,5956571,6216444,6541294,6685790,6625019,6593432,6448900,6388301,6311340,6524100,6673072,6823955,6827558,7043738,7668511,7979875,8548294,9328637,10264021,11185348,12406226,13593208,13990223,14166929,15921727,17221615,17979480,18936990,19685838,19786204,20403723,21222227,22598642,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,5744077,6119914,6604621,6715033,6547198,7061846,7282577,7570645,7875364,7767522,7767068,7224440,7474327,8030646,8163950,8129102,8453498,8903668,9191182,9524967,9828909,9881315,9866707,10185442,10396233,10535283,10755609,10831072,11138490,11598959,11272888,10717632,10842469,11073973,11184512,11232776,11421611,11088310,10042373,10650099,10861256,10823313,10779857,10709963,10634785,10689816,10772848,10794029,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,6427598,6855808,7401503,7546954,7485898,8071801,8370353,8799289,9207274,9187510,9226800,8741614,9098050,9814889,10022904,10139407,10586207,11226182,11644715,12052887,12492981,12675282,12887301,13452341,13880849,14206559,14518502,14663236,15109928,15958411,15854126,15791080,16524352,17528712,18412700,19462444,20735801,20768030,20120324,22119876,23503840,24079514,24884999,25550459,25618061,26114621,26817903,28014155,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3576758,3463535,3390635,3311352,3362980,3460086,3501436,3615473,3645598,3702870,3815569,3865392,3889466,3916403,4029498,4070675,4064046,4104828,4020357,3472180,3712841,3771387,3702827,3651771,3646392,3661047,3707713,3763146,3777931,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3214447,3105083,3047641,2962721,3020738,3097724,3118288,3230788,3259760,3303349,3404766,3464579,3483933,3523002,3628220,3652985,3650420,3698748,3609413,3113127,3336037,3402275,3347943,3302329,3311027,3326088,3371390,3430722,3442643,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,1625040,1728720,1832040,1942200,1989360,2166480,2226240,2300760,2343240,2329560,2386440,2427480,2510280,2628000,2671560,2723760,2819880,2898360,2878200,2843600,2709893,2410567,2091704,1716790,1654592,1552039,1532131,1448939,1483427,1595826,1624190,1615691,1678910,1714867,1770808,1884532,1893809,1864116,1633486,1748293,1782112,1826147,1774224,1749626,1721461,1716908,1781790,1798455,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,48726,55098,56696,67662,65646,73098,78919,86350,92038,97200,106124,105070,108803,127253,132170,136588,133618,125042,133387,124088,96685,80280,57269,60217,59076,59684,62680,63342,57856,63781,68479,70337,74794,74063,86620,88679,95508,97643,81425,91040,97448,92750,90965,89183,90997,90365,93838,96823,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,51505,57989,65923,75179,81932,90302,92574,93992,119380,126036,126810,141815,151492,169798,194022,197780,209473,234418,235786,249624,257404,280865,289048,299452,312361,331214,342655,338144,350734,375109,389297,411638,446616,480622,470070,491404,515160,549889,582581,634108,688838,728334,818690,753988,663372,745452,756784,797457,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,509537,534938,566518,603158,638215,694958,733032,775246,787424,821452,910040,937631,1012626,1072069,1159870,1207487,1308805,1394646,1541639,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,4638197,4929948,5305586,5332936,5165305,5593486,5765699,5975680,6197980,6068923,6046099,5507788,5683694,6119759,6194570,6124666,6362752,6707959,6915906,7202887,7537099,7580932,7543753,7756369,7865104,7970425,8045875,8080881,8297725,8518095,8145642,7525318,7576213,7661120,7712290,7711181,7782832,7476835,6713802,7051472,7121667,7033904,7010939,6893997,6778456,6753179,6736336,6712468,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8937086,9197055,9089876,8898923,8902490,8995558,9029221,9095538,9100203,9363484,9642745,9303366,8676026,8758047,8863848,8899847,8983989,9052832,8773130,7834903,8228128,8319812,8252893,8223030,8095321,7962856,7928014,7955962,7937533,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13776753,14085207,14074641,14111993,14435344,14828681,15086149,15386556,15489436,15936968,16814778,16742820,16665593,17430020,18432064,19277268,20416580,21673965,21762768,20953020,22992933,24412619,25001610,25816962,26424792,26461756,26918151,27677438,28886146,..
