TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
India,..,..,..,..,..,..,..,..,..,..,..,24891,26729,26417,32970,38966,47876,50754,59317,58104,52764,77032,102514,117836,143560,171607,245172,276234,320679,387311,442571,500640,558709,566475,601074,725671,739260,850926,891175,962710,965850,971986,1053975,1083450,1188327,1331825,1400369,1493386,1506957,2078598,2277696,2302068,2048164,1860152,1840743,1889433,2008648,2136134,2194154,2279119
Indonesia,..,..,..,..,..,..,..,..,..,..,..,10135,11525,13910,22058,25436,56834,153214,205198,218869,207252,222522,219282,261775,360833,370792,428073,406913,451795,530326,662279,790735,833292,866176,981361,1061020,1101890,1184490,1126259,1185620,1112225,1155710,1228271,1301684,1188006,1225616,1231044,1168224,1248153,1440284,1625438,1492947,1465639,1528708,1532637,1585337,1636689,1622208,1630114,1608543
Islamic Republic of Iran,..,..,..,..,..,..,..,..,..,..,..,98305,112424,134908,142229,144320,162099,165236,128110,171511,153210,165759,227462,259881,302759,301190,288118,363938,379103,545908,732060,907754,963182,1110324,1340839,1492439,1486418,1663306,1804882,2090902,2203641,2335477,2631166,2899253,3273019,3510070,3865346,4363053,4605988,4831972,5114139,5409483,5373867,5413558,6108640,6502501,6965100,7309074,7484540,7611113
Iraq,..,..,..,..,..,..,..,..,..,..,..,31806,32148,41382,40698,56430,72162,54720,58140,76266,43810,21204,23256,16074,20178,29070,30780,34200,85500,97470,67716,59508,77634,87210,108414,108414,110808,104310,100890,108756,107730,94392,80712,53352,34200,62244,88275,80518,113299,161595,175400,254465,240635,238891,231111,237597,261357,351717,557816,599697
Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19361,30883,47067,69269,74066,78554,83242,56825,56540,68111,77146,78417,80361,79487,90284,91841,97718,111000,116045,117343,125485,143856,150045,154018,152925,152606,146347,165721,177929,189156,178738,196856,173221,168785,161310,156261,157380,177800,180559,187887,190865
Israel,..,..,..,..,..,..,..,..,..,..,..,4392,4324,1887,2306,2106,2008,2008,1989,2592,5469,5492,2678,2230,1846,1653,1300,1462,1315,1318,1184,870,858,904,813,813,515,545,388,343,329,329,301,301,39865,54940,77846,93144,128370,143099,184400,170939,88055,206625,228217,252208,287019,305351,330696,340610
Italy,221118,234328,245238,249252,261818,265489,289877,316632,370096,408987,444182,454330,527138,595717,668532,764525,925017,929203,937414,949144,951530,918136,910645,936781,1107616,1138670,1207622,1341832,1427142,1542894,1632906,1736475,1721284,1756357,1697198,1869504,1928725,1988137,2140554,2326551,2425844,2432497,2416040,2663682,2764083,2958026,2896923,2911118,2910639,2675445,2849396,2671771,2568837,2402667,2122962,2315363,2431676,2576934,2491707,2546643
Jamaica,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2951,3410,4787
Japan,26909,41684,52763,71420,77676,75339,78769,83216,89171,107563,127701,138811,144229,212450,281482,323198,379858,465504,656115,779558,896056,922468,952043,1002509,1361975,1465437,1486534,1513187,1572736,1700869,1847219,1944529,1989392,2039842,2176067,2225830,2352175,2452126,2507428,2653898,2747756,2780581,2783600,2983156,2951908,2957968,3242119,3474668,3502434,3375639,3595656,4177972,4394738,4401721,4464126,4195697,4257689,4224382,4060152,4057155
Jordan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,4252,4114,4478,5268,8792,9085,8834,9337,9463,9043,8918,8625,7871,8909,50070,57941,83883,100739,114094,129189,95823,36536,27589,37962,12588,81396,141893,146947,143926,77761
Kazakhstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,447289,425829,625160,441328,340149,423311,328341,294712,294991,302897,275255,210992,292575,357198,407668,521729,592936,707975,893740,842204,934314,1022534,934934,1064063,621098,444109,599174,586183,779536,702406
Kenya,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Korea,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2665,79313,102618,99181,114097,131981,169909,216680,287471,348495,457005,558094,522995,636816,712169,784690,887997,921401,1058744,1146166,1201937,1304654,1332094,1327739,1617629,1741200,1883188,1993635,1806064,1647367,1729700,1809283,1998060,2040237
Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,..,..,..,..,..,..,..,..,..,..,..,177785,193449,207546,196582,177002,191024,204311,214085,294563,235808,182420,141242,163696,177068,173109,218196,257526,339948,402192,206169,28508,167863,297411,317303,317308,318128,317034,324592,297130,328320,324900,297882,342000,372780,420660,424422,412452,434340,423362,496687,581161,621243,632399,627187,714746,760984,774005,776948,845730
Kyrgyzstan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63627,63924,64026,47671,30367,31010,36980,30422,35725,21056,24024,24530,31108,25674,28021,25853,26626,26942,26170,11375,10343,11649,14926,11449,9447,9608,10017,10624,11701,11332
Lao People's Democratic Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Latvia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99653,100467,72234,47582,34624,42279,36223,44146,43249,41440,45736,53161,54072,56408,55785,56852,58892,56922,55813,51380,61206,53943,50709,50438,45286,45987,46611,41573,48946,46194
Lebanon,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1738,8880,0,0,0,0,0,0,0,0,0
Libya,..,..,..,..,..,..,..,..,..,..,..,37670,40717,35330,36686,44650,34133,40254,41685,58784,110466,82080,86526,100548,119358,142272,162108,143640,151848,183654,169632,169632,168606,162792,167922,165870,178524,186390,186390,145008,173736,185022,190836,193230,235330,199386,218538,222300,230093,205542,241452,186048,195966,242820,342456,286699,368350,332057,320795,343031
Lithuania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,195855,202749,115829,62644,72473,84929,90796,83821,73420,75889,86404,89853,90858,98561,98293,103684,102747,121066,108674,91327,104326,113799,111119,90624,86437,86561,77104,80446,74345,78059
Luxembourg,0,0,0,0,0,0,0,0,0,105,463,637,4725,9153,12265,14376,16429,17352,19018,19726,17767,13607,11402,10871,11700,12699,12646,14364,14852,16974,17983,18710,19502,20258,20441,23324,25587,26218,26491,27465,28108,31246,44666,45214,50069,49248,51514,48084,45771,46577,50099,43219,44005,37258,35301,32194,29689,29020,28622,28640
Malaysia,..,..,..,..,..,..,..,..,..,..,..,2984,4178,4178,8709,10499,12498,11436,84615,105297,93658,78754,99143,138960,172161,166258,257990,257362,262554,300654,284744,423369,452091,453472,458915,517237,584938,720925,731120,851260,1035354,988316,997273,1082104,1168952,1334340,1413762,1451325,1584336,1349861,1306073,1325457,1357025,1596995,1606182,1571662,1497326,1348550,1623823,1682431
Malta,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10120,12264,12817
Mauritius,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,..,..,..,..,..,..,..,..,..,..,..,367486,394349,439491,459036,470495,460732,484848,612982,747953,801190,865518,948492,949556,959540,998597,886168,898659,908012,879893,968260,1011155,1017419,1007428,1041059,1041372,1147948,1203322,1300597,1277093,1485622,1516464,1686307,1864354,1932849,1930446,2157711,2145545,2169240,2258222,2270834,2391304,2483151,2602985,2533987,2707282,2770893,2620864,2729305,2915040
Republic of Moldova,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,137129,138173,122547,123350,120200,119545,99415,103372,98471,96639,89031,93696,90518,94444,95548,100070,96286,95744,90851,90783,96872,94486,93850,72791,86022,89196,89983,82740,89528,91744
Mongolia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,..,..,..,..,..,..,..,..,..,..,..,1808,1958,2449,2810,2486,2780,3029,2859,2648,2324,2984,2768,2923,2920,3299,3194,2596,2652,1959,1813,1160,762,745,728,461,586,1080,1185,1382,1591,1574,1524,1470,2136,15677,19797,22935,19843,21800,23855,30195,44686,43327,42136,42526,43231,42920,38696,36624
Mozambique,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,12,12,13,19,22,35,47,92,95,111,747,1164,1286,2162,2726,2840,3335,3143,5828,16661,31874,28095,25556,30115,26995
Myanmar,..,..,..,..,..,..,..,..,..,..,..,2320,3590,3578,3680,6422,8852,8170,9580,9835,11960,14792,17298,18085,24274,33037,36940,38010,38384,37137,31823,30019,29538,36495,45569,51046,55346,59800,57641,54495,50120,40702,42097,55931,95423,95726,99750,116550,101751,69912,53782,59170,65446,76864,121577,126878,147776,152241,172511,124157
Namibia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,11865,16070,17653,20438,28179,55184,104673,189057,311777,458269,645957,835671,1081311,1193458,1281207,1314984,1374290,1355996,1362710,1373167,1274116,1212219,1147456,1221304,1290298,1354986,1361587,1407250,1275305,1306115,1286500,1438799,1393700,1434700,1396700,1444199,1590899,1496801,1487499,1447799,1465699,1501900,1498801,1506500,1538700,1479000,1433700,1395700,1451000,1486000,1677500,1467200,1402000,1397587,1218477,1198622,1257358,1298842,1286567,1340470
New Zealand,2434,2453,2348,2498,2472,2551,2570,2476,2529,2695,3610,4401,10042,11832,13086,14395,33766,57270,53713,35942,33127,40550,71904,77863,99258,127138,152579,146906,159053,163379,162127,176223,187034,181882,169647,160230,182989,195955,174097,201311,211797,222763,211764,161503,145121,135166,138632,152568,142572,146847,156104,142792,160751,166618,183957,171201,176243,177782,161173,167552
Nicaragua,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niger,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,..,..,..,..,..,..,..,..,..,..,..,7210,9659,14842,13840,18503,23608,27962,32524,40784,51841,77761,89092,108737,105158,124129,111716,125436,124310,145350,136800,166815,175500,191700,187866,184150,186634,195150,201780,212382,241110,212382,217512,367675,375177,377446,395495,406791,377877,330300,369523,512319,528244,523805,597819,593632,564984,593028,662454,624280
Republic of North Macedonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,727,1387,2265,3016,3118,2782,2449,2624,2810,3586,4077,2701,4001,4618,4793,5424,4654,4688,7371,9480,8743,10178
Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,7280,12186,17186,29044,29614,36382,35609,39648,47279,41925,49381,89063,62117,72179,75306,82733,80882,135535,154735,164405,144924,124934,164193,180292,199160,173525,257977,179631,217299,169271,170462,168437,203790,298209,292810,264388,214058,228341,236221,241186,257120,232058,192467,215667,207612
Oman,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5390,10477,13074,16177,18785,23692,33512,38134,46922,51684,54135,55793,102050,104856,128117,155660,158761,143912,150534,178248,197583,217020,225686,220450,233708,260347,254686,311507,436456,469845,473311,525637,624009,715633,761733,834894,822297,882793,882870,868977,938467,952609
Pakistan,..,..,..,..,..,..,..,..,..,..,..,98887,104995,119894,137496,149239,145101,159718,170221,183684,210389,239017,256747,268717,254452,270554,279583,361575,372264,423238,422032,445674,483161,512845,517977,550644,573943,570765,594178,658098,697846,729247,746793,927257,1015598,1073592,1076309,1137001,1107634,1142893,1130514,1127903,1135782,1111134,1119015,1111894,1081720,1090061,1185178,1174624
Panama,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9298,19523
Paraguay,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,..,..,..,..,..,..,..,..,..,..,..,13180,12878,12728,13255,17171,19016,17473,18226,16870,18790,22066,23685,17285,21238,21690,21916,20711,19581,17359,17058,16042,14045,9150,7033,15853,17435,13217,15691,20426,20679,21294,23340,25802,40321,68053,77879,108784,135922,171751,230117,270168,285774,268928,336094,330272,347375,293904,303923,331591
Philippines,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,184,310,189,321,247,366,4828,60662,92454,85385,113089,105912,126980,133661,134549,127724,137901,132198,121766,128061,120388,137931,136063,151905,156252
Poland,27713,35210,38966,44933,53375,61675,73317,89596,123091,170655,217652,239373,251879,261953,269259,288346,307656,326433,343640,358429,367286,346434,346289,354202,368465,373710,396062,408900,406046,398590,374206,348944,324987,341385,343987,376592,395454,394289,398344,387832,416993,434447,423419,471462,497416,512234,526764,523124,526108,505027,536108,537434,572766,575092,561217,576764,612671,646642,675084,708601
Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629,29191,81454,85152,94415,114272,110376,138308,157034,152383,159449,173272,176567,187925,186884,164651,157251,145422,169603,180991,226732,210281,221214
Qatar,..,..,..,..,..,..,..,..,..,..,..,34542,37620,54036,44460,75582,50652,55062,50616,99653,119137,146679,171517,177624,201205,201379,217040,219539,226553,236929,232701,258886,271063,283240,295417,307594,319772,345182,365702,409487,396512,436661,457237,490126,595879,576629,660240,758678,760424,818365,937005,949385,1379365,1549643,1509403,1531386,1508285,1593238,1609259,1623700
Romania,..,..,..,..,..,..,..,..,..,..,..,933062,954601,1011072,1043712,1133641,1237018,1310382,1354577,1305440,1355691,1424540,1448800,1442726,1437329,1336435,1360433,1335968,1340098,1344506,1207409,996357,887383,853098,777028,805545,813013,667315,627377,574890,572749,551812,570608,616688,583528,582936,594470,534319,509092,442978,451688,464946,451228,411937,391432,373350,377806,402385,412105,391479
Russian Federation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15381941,15645748,15252324,14905715,13719160,13256872,13327377,13044612,13019400,13170094,13356201,13620001,13634600,14343999,14513999,14639953,15018367,15326401,15335262,14670325,16058225,16579319,16207887,16168893,16136677,15250558,15546115,16117387,17321096,16671244
Saudi Arabia,..,..,..,..,..,..,..,..,..,..,..,48195,54623,64297,81360,96820,135825,160970,201482,237907,383152,602211,627062,594699,659767,659767,884367,940893,1020844,1044000,815863,833192,923402,960736,1041491,1037331,1076317,1111847,1169381,1166954,1288661,1337475,1562756,1611971,1751231,1924591,2020526,2076049,2289563,2187996,2507895,2554338,2773333,2802839,2911321,2984104,3105160,3266096,3312098,3356764
Senegal,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,334,318,233,180,112,529,808,1958,1789,986,842,250,23,0,127,474,567,598,459,423,441,643,874,678,975,1553,1319,851,790,856,446,446
Serbia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108346,104775,94563,58936,49199,56494,81465,90037,83871,60660,64185,72464,72878,76210,96789,81514,83387,84203,83812,58407,77597,79658,70249,78149,67363,73283,79187,88642,89257,85140
Singapore,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16805,49885,51961,53022,52458,52315,59880,47704,46864,74384,120634,184013,220198,209926,226363,242437,248157,250833,271851,274576,297742,335216,351550,357779,366717,368744,375282,373836
Slovak Republic,..,..,..,..,..,..,..,..,..,..,..,54806,59514,65362,79691,91233,100727,114472,128268,132368,97032,100749,105201,108033,122612,125993,134942,142529,140279,158600,213023,189464,208399,206375,197042,218434,230207,233606,237372,240245,241847,258257,245654,237337,230207,246336,225161,213080,216303,185238,209609,194144,182767,190836,157940,162425,163090,173195,170698,162751
Slovenia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31934,30389,25772,25736,26367,31226,30505,33279,34304,35744,34565,35585,34324,37963,37628,38888,37650,38275,36789,34815,36125,30883,29730,28967,26210,27814,29519,30925,30342,30799
South Africa,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000,63900,64350,71814,71814,71814,64633,57708,48585,63565,58522,76030,75388,45196,116425,115523,112064,144407,148577,128758,162203,161000,169303,171697,163579,179752,183384,176948,166860,166541
South Sudan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0
Spain,0,0,0,76,83,109,245,109,86,2315,4499,14952,29757,39524,37911,36811,47700,46141,49694,58271,60832,71335,77163,82654,78550,89686,95566,108994,140023,186786,208100,234442,245133,240453,263635,323318,361832,473451,486047,556398,637193,686632,785075,894006,1053889,1249511,1307677,1330717,1461599,1307329,1303323,1211492,1196352,1095387,990860,1027362,1048363,1141590,1133874,1293589
Sri Lanka,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,130,124,119,113,121,132,150,163,162,160,150,153,161,163,151,161,177,192,192
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497,8506,11451,14948,19882,24156,25807,29129,31791,31560,31592,33852,33439,33143,33214,32483,36648,37295,37190,37028,35279,36922,38122,34605,45616,61375,48510,42144,39996,33245,30296,34258,38501,41894,41774
Switzerland,0,0,0,0,0,0,0,0,0,7,437,1825,3914,6216,13452,21677,22629,25836,28350,31797,36279,39141,41337,45450,50688,53073,54342,58275,58671,63819,68310,76689,80613,84564,83403,91926,99508,96057,98879,102445,101875,106042,104079,110014,113495,116514,113290,110306,117539,112807,126013,111774,122521,129027,111784,119420,125455,125994,119511,122614
Syrian Arab Republic,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,1130,1258,1213,1251,1684,1699,1773,2691,4545,5400,13654,13443,31801,52053,57318,66901,69199,68490,74243,93620,99754,154721,195097,193401,193401,198151,219188,232421,213759,206973,212063,203580,204937,251761,326746,275512,218848,179829,166257,145899,127238,125541,124862,119739
Chinese Taipei,..,..,..,..,..,..,..,..,..,..,..,38020,44224,51031,53792,53382,63959,67504,66494,64189,66419,56597,42560,42857,43186,38344,34069,34743,37945,38371,58583,102360,105500,102836,135225,145131,152113,173845,217435,212720,232647,258840,292996,297182,330850,335218,352166,381421,407595,398452,499492,550226,574564,572150,607936,651822,681307,749125,757786,758733
Tajikistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58084,57768,61371,48745,27151,21335,22093,26382,26963,26817,26255,21051,17729,19267,22443,22482,22514,22632,18095,8102,6730,6789,4928,130,110,140,110,41,1987,5057
United Republic of Tanzania,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4082,13997,17302,18662,19246,22744,26923,29742,34019,34168,31852,30603,29121,27169,26049,26041
Thailand,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,10031,43699,52591,79264,122620,118438,165615,196192,194475,209110,258744,277215,311031,346235,364837,428371,523786,572157,622951,727173,849264,917389,974103,1020857,1085645,1117528,1185730,1296553,1211467,1380198,1289719,1473626,1584778,1584205,1580552,1546646,1507822,1486818,1518841
Togo,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,855,329,1334,1539,1539
Trinidad and Tobago,..,..,..,..,..,..,..,..,..,..,..,67086,69339,66593,60839,55295,62238,73157,87337,90275,101997,112354,136552,141470,148234,151747,155284,164497,189339,189701,196681,198426,203235,201597,214037,210672,241440,252662,296824,334212,358607,412493,451246,502256,543215,615549,696202,730142,708021,715091,768531,758360,742382,751361,754924,725661,653438,632586,654506,635364
Tunisia,..,..,..,..,..,..,..,..,..,..,..,38,821,4716,8321,8728,8890,9535,11855,13682,14714,16224,17531,17979,30234,38714,27668,46051,37670,39447,51680,35850,51079,49320,69723,80569,86056,92678,103108,110045,114419,126832,124225,133513,142364,129438,144149,153030,170929,166588,212875,206097,222448,221819,220920,211709,218087,227576,230200,192873
Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,2447,1379,2309,15766,25081,42195,110968,119549,146050,159733,177521,189275,242290,292506,349222,374548,443428,529116,559851,616943,741931,783326,954247,1087427,1273781,1264097,1210673,1314445,1540263,1560081,1572386,1683284,1648897,1601945,1851925,1717323,1549435
Turkmenistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,513000,461344,230810,327910,445387,469224,379405,387212,366573,448557,456460,477401,484222,537417,565039,596751,622327,729059,733152,631115,726034,799381,824479,846492,858874,893882,893882,893882,893882,1174073
Ukraine,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3845740,3903714,3606556,3367620,2994493,2867279,3118865,2777233,2490821,2702029,2607080,2607792,2574842,2660594,2683035,2749270,2362501,2327944,2211465,1708761,2313205,1961647,1801794,1652151,1400497,1092044,1071824,1028016,1074036,862433
United Arab Emirates,..,..,..,..,..,..,..,..,..,..,..,36675,36427,43904,42077,58266,68094,118638,140751,153036,172692,217971,228852,208845,287118,355212,431379,492102,497718,606177,593541,714636,658125,689364,797031,869679,952515,1017450,1049742,1084887,1048788,1251666,1249029,1286235,1389051,1474695,1511901,1670290,2019497,2008790,2066214,2137845,2245421,2289016,2249051,2517723,2533061,2558018,2504527,2543247
United Kingdom,2658,2755,3987,5318,9403,30961,30204,50811,114633,223572,425975,686819,974635,1051464,1257889,1317222,1401827,1489945,1545494,1693247,1688231,1711118,1702572,1774740,1819750,1952595,1977758,2039006,1935176,1915390,1976312,2130231,2123281,2419066,2521207,2726421,3180381,3191180,3323417,3525164,3659235,3627851,3594589,3595699,3673982,3578576,3393919,3431663,3554566,3269966,3551136,2945128,2779422,2754237,2509551,2590986,2894653,2817958,2840713,2818057
United States,11882657,12266778,13082201,13816414,14513348,15005963,16142767,18157578,19464528,19982948,20899591,21648893,21854535,21547832,20899675,19152275,19646481,18947810,19247331,19975604,19967652,19384220,18011080,17087391,17676993,17242972,16244811,17135617,17807419,18590333,18353151,19200737,19578157,20132170,20542895,21245665,21066976,21225106,20881749,21950904,22932625,21539720,22384393,21727666,21340568,21236104,21023776,22727728,22653272,22421243,23281822,23812994,24907510,25395331,26276307,27067981,27334912,26960229,29664726,30517241
Uruguay,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,821,1282,1193,808,2261,3928,3739,4288,3965,3483,2441,2696,2993,2185,2043,1884,1918,2169,2449,2311,3043
Uzbekistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1360328,1397003,1405928,1480285,1513363,1432238,1486594,1509476,1614571,1683352,1748925,1781852,1855404,1789388,1790800,1708673,1777652,1725622,1797602,1638399,1800291,1860907,1614404,1579460,1475641,1415988,1489842,1570830,1648504,1449591
Bolivarian Republic of Venezuela,..,..,..,..,..,..,..,..,..,..,..,301396,306061,363213,373639,351113,369455,403019,400638,458401,472012,464965,496309,494152,560829,556646,563339,566814,553749,612358,701241,720097,716967,749387,790532,844026,950366,969582,1000167,876855,914885,854586,1019256,948160,934928,810930,836673,855016,823802,799988,872393,875933,910043,887517,853407,849545,892022,874967,762982,630543
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,365,729,2453,2130,1355,1377,1374,1032,276,113,1056,727,867,942,7800,11455,20876,34704,39489,46875,46951,96878,113394,152609,196432,214433,228507,266222,297305,340133,316522,345537,356799,382003,367392,366634,327051,332492,339175
