TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Viet Nam,..,..,..,..,..,..,..,..,..,..,..,16294,15903,17596,14414,16954,11766,12739,13407,14189,14904,15289,16447,17496,17379,17435,19117,21585,20908,17631,17388,17084,17687,21120,23421,27462,30903,36402,40225,40280,44238,48811,57188,60317,73549,79230,81578,90004,101244,111994,126659,125997,125186,130491,144380,182589,193612,191244,226522,..
Yemen,..,..,..,..,..,..,..,..,..,..,..,1203,1455,1862,1844,1752,2178,2195,2436,2636,3477,3498,3996,4426,4525,4857,5141,5645,6087,6339,6297,8146,8801,7796,8156,9436,9670,10359,11263,12600,13349,14517,14563,16842,17846,18836,18893,20003,21255,23468,22389,19805,18119,24652,24203,11784,9579,8672,8009,..
Zambia,..,..,..,..,..,..,..,..,..,..,..,3368,3781,4134,4131,4326,4310,3800,3628,3244,3281,2962,2838,2725,2739,2696,2781,2709,3023,3112,2561,2726,2706,2371,2029,2002,1620,2129,2031,1642,1654,1749,1831,1944,1951,2121,1962,1773,1970,2128,2211,2592,3418,3534,3950,4258,4543,5949,6693,..
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,7246,6867,8007,7658,7169,7986,6916,7072,7025,7974,7949,7764,8014,8300,9730,10936,14404,14029,14415,16248,17946,18101,16667,15524,15089,14455,13379,13627,15413,13292,13575,12245,10018,9569,10275,9554,9610,7448,7485,9504,11111,11548,11893,11644,11897,10406,9652,11684,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,1941654,2054782,2189515,2311791,2480696,2572023,2632012,2757012,2833247,2935715,2924762,2958622,2987590,3033031,3078340,3156683,3259748,3299362,3313446,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,61808,60986,66320,71510,73470,74802,78493,84638,87524,84159,96284,102321,110639,113873,119572,125747,118421,124247,125098,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Other Africa,..,..,..,..,..,..,..,..,..,..,..,8485,8338,8616,9190,9735,10098,10425,10116,11264,12479,10974,10132,10192,10172,10820,10731,13912,14150,13835,14199,15525,15829,16094,16894,17266,17673,19323,20342,20946,20530,21147,20769,22256,23331,24212,25158,27029,28414,28250,30362,26132,27992,29539,30017,32373,32802,36508,38388,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,8186,9485,10402,8575,10869,9589,10612,11011,10338,10263,10657,9613,8604,9309,9237,9908,11106,11522,12027,12420,12707,12349,12494,12799,13384,13457,13624,14129,14421,14087,14909,14421,14922,15281,14720,14689,15574,15538,15968,16913,12060,14891,15909,15448,15192,15803,15007,14574,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,10573,10397,11585,13679,12761,12446,13988,14330,15895,16660,17144,16702,18070,18516,10163,9684,10210,9960,9934,10255,10081,9269,9251,9821,9332,9809,10103,10591,10726,12235,12959,12978,14218,15063,15325,15584,15886,17701,20575,22980,27063,24939,23851,24995,26677,26837,26548,27279,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,611,618,633,624,643,557,649,690,544,535,484,520,516,505,507,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,1504,1523,1771,1559,1842,1864,1867,1759,1679,1777,1771,1441,1289,1401,1436,1363,1344,1397,1235,1175,1147,1081,1090,1413,1531,1577,1722,1748,1736,1660,1641,1616,1621,1672,1478,1333,1602,1601,1624,1759,1828,2001,1975,2056,2047,2311,2316,2436,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,711,736,674,670,753,693,724,786,853,948,763,702,631,823,752,707,764,706,738,867,928,940,972,1197,1355,1290,1405,1609,1651,1633,1648,1110,1473,1578,1650,1578,1619,1719,1632,1808,2117,2654,2841,2952,3227,3124,3403,3274,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1406,1610,1398,1398,1475,1650,1891,2069,2085,2512,2784,3123,3106,3046,3120,3408,4422,5052,5616,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,996,1169,1569,1503,1632,1408,1658,1362,1709,2021,1849,1958,2240,3101,3516,3243,3274,2962,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,800,800,732,766,723,934,869,688,709,669,534,494,475,495,521,575,648,705,657,773,786,795,794,714,925,965,1016,1162,1183,1184,1174,1341,1416,1549,1978,2354,2686,2721,2958,3328,3520,3225,3478,3906,3957,4704,4870,5167,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,249211,264003,285752,299684,324609,352634,362887,352959,369836,398065,421857,431160,437382,453268,465690,470813,499459,510172,522288,530713,536297,545406,554168,554710,579231,601390,634180,650838,651050,663385,726375,752646,787453,837825,868545,886055,921370,978830,968555,1025294,1024566,1085914,1125369,1172915,1166283,1174696,1204028,1244887,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,5082810,5366632,5593803,5477390,5291916,5601279,5807407,5837830,5921031,5748934,5671199,5446534,5401493,5619444,5652867,5635735,5830980,6086480,6193297,6046515,6028760,6130734,6269731,6401783,6483954,6719066,7062722,7166397,7189313,7416357,7390210,7260008,7366270,7493929,7559477,7486221,7644801,7487888,7031970,7380108,7223040,7051998,7235519,7253993,7121889,6990146,6905842,7055026,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5847823,6086064,6290103,6591291,6865553,7323376,7432185,7624810,7666965,7779944,8176287,8431089,8847451,9565227,10488115,11330146,12115317,12965592,13342588,13888587,14987938,16056367,16599168,17072106,17243243,17314586,17422621,17872247,18329784,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7173245,7062571,6644912,6317738,5978109,5953178,6005532,5795531,5764050,5717677,5757901,5839424,5815665,5982179,5962854,5919178,5995826,5940575,5869748,5422782,5644032,5597600,5555655,5423561,5175101,5159759,5135106,5143171,5142165,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,161117,168056,179320,196727,201115,204947,219962,213580,218716,228353,229508,236556,225148,232301,244575,244660,256608,266743,279968,286889,288537,294447,298072,304635,315093,326795,336421,357021,363543,372202,381420,389087,391033,404574,409848,415303,424385,428571,431663,425604,423342,424796,419039,411146,418597,427015,431316,429792,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,9343937,9761100,10290389,10079561,9757693,10316601,10548725,10668001,10917944,10583651,10318504,9986511,9915515,10236637,10340879,10338811,10585970,10898102,11055491,11055555,11096190,11119020,11206980,11384841,11531304,11907993,12160322,12174522,12232706,12549824,12573732,12472619,12696699,12823001,12856423,12781903,12938854,12617198,11886608,12371027,12126140,11941315,11991692,11750140,11686444,11609829,11581368,11645365,11331652
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,4079684,4310645,4590884,4802758,5213903,5467163,5772982,6144376,6394760,6564316,6622873,6792439,6989070,7239385,7375401,7662593,8033274,8344711,8550180,8829630,8906038,8786582,8824021,8719949,9123529,9176976,9293343,9430749,9468822,9836307,10194786,10592240,11395463,12364296,13230770,14116820,14957870,15490427,15856950,17091949,18198775,18776217,19283903,19506259,19494669,19539756,19975237,20556288,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,9307736,9724529,10253063,10042366,9722557,10280634,10511024,10628272,10876478,10541646,10275825,9945624,9873126,10192055,10295310,10290161,10534720,10840764,10991703,10926884,10968501,11006856,11094634,11269131,11410990,11778120,12022273,12035653,12093551,12413082,12435829,12330481,12551518,12671930,12705489,12625613,12772393,12446717,11722758,12196186,11947149,11755083,11811032,11580314,11509245,11428446,11398183,11465877,11141098
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,10588508,11083733,11684929,11527892,11395923,12044629,12438389,12712105,13029853,12694182,12452196,12191256,12200600,12706962,12855886,13007122,13434765,13931307,14213922,14296623,14516325,14678842,15040540,15392729,15957530,16392638,16795824,16927924,16962296,17513792,17778741,17985037,18836728,19778885,20532680,21111645,21953800,21962344,21790614,23176380,23829114,24099878,24598856,24524828,24406844,24287666,24631523,25123112,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4024211,4000517,3868676,3796647,3771051,3812194,3932632,3840254,3832965,3771614,3786309,3859497,3839225,3942861,3944017,3922174,3928675,3872801,3788444,3508660,3612730,3478528,3445865,3361137,3175078,3220510,3206090,3214047,3150883,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3474821,3440388,3321156,3266029,3247825,3298398,3398823,3328359,3318435,3259665,3265746,3324194,3318047,3409389,3410626,3390526,3395775,3351068,3280547,3048576,3136104,3039349,2984423,2914134,2766415,2826489,2833737,2854103,2798521,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,1941654,2054782,2189515,2311791,2480696,2572023,2632012,2757012,2833247,2935715,2924762,2958622,2987590,3033031,3078340,3156683,3259748,3299362,3313446,3608808,3523656,3172921,2857163,2514786,2400321,2290293,2141687,2129743,2146705,2170554,2170289,2178464,2251346,2242703,2234119,2324206,2348027,2409714,2193330,2340797,2450729,2441993,2413139,2308773,2238362,2249854,2257466,2321429,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,61808,60986,66320,71510,73470,74802,78493,84638,87524,84159,96284,102321,110639,113873,119572,125747,118421,124247,125098,128321,109394,98794,92772,77531,84972,95148,105046,109159,91108,101118,106277,111300,117441,121741,119099,123497,125097,126497,118981,119388,126844,116735,115415,102147,110194,115101,116214,113674,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,671714,684020,756944,805194,865874,882749,921591,969899,958565,983939,1031736,1093194,1142679,1173971,1241229,1320054,1372906,1418387,1516072,1580306,1667585,1705898,1807504,1877453,1954920,1960621,1956232,1963055,1971010,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,693391,729075,756820,804990,858209,880336,908113,962083,987281,986294,1072938,1134132,1158283,1165601,1233733,1294244,1320100,1377895,1485015,..
Memo: G7,4725739,4801415,5040396,5309337,5516277,5745563,5982595,6237446,6588888,6942672,7573193,7692319,8023871,8453481,8220485,7872431,8298922,8472173,8518963,8686171,8317957,8106711,7773682,7719236,7982023,8016073,7980038,8158684,8456793,8558716,8490612,8471268,8500370,8561005,8670126,8758236,9005529,9215698,9261337,9289729,9499176,9489750,9363259,9496550,9556659,9570406,9433475,9526324,9243435,8609280,8977600,8734013,8568935,8697152,8540528,8390739,8264396,8149966,8236186,7999701
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10654145,10607712,10459718,10360801,10266516,10306488,10527187,10630490,10667925,10732711,10973570,10964420,10829110,10990446,11044860,11052303,10971178,11060050,10797273,10049961,10506828,10338756,10176885,10265685,10092133,9925197,9774953,9686737,9823211,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16787660,16932515,16897948,17089459,17218059,17719503,18127267,18402152,18552885,18599530,19190286,19451023,19646943,20551644,21484147,22243479,22906290,23758779,23804863,23518533,25004337,25765471,26038061,26480875,26434242,26316506,26165734,26520747,27034723,..
Memo: Annex I Parties,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13722732,13606063,13310686,13108445,12929372,12994291,13251206,13321567,13327214,13367481,13629930,13650867,13540583,13808014,13866774,13869175,13838562,13970579,13639817,12725447,13244776,13051093,12843323,12844298,12591171,12427912,12319426,12285280,12406367,..
Memo: Annex II Parties,5230115,5318726,5593296,5909231,6135626,6395808,6657919,6930180,7342567,7757511,8453500,8580758,8962286,9446588,9204509,8845045,9344600,9520773,9578459,9789759,9419305,9164993,8810076,8730725,9002872,9072880,9053229,9252321,9559171,9702050,9660799,9681751,9723403,9779146,9923723,10040430,10334215,10546812,10629793,10680345,10906960,10931854,10830761,11001102,11084592,11098417,10963021,11062381,10740326,10041040,10418685,10122263,9930625,10019096,9814151,9698416,9572477,9474236,9540291,..
Memo: Annex II North America,3000725,3023531,3155402,3302279,3428421,3608555,3807907,3960751,4194797,4347496,4564046,4629266,4885893,5066744,4925326,4732945,5006049,5183218,5174278,5217625,5018051,4936696,4706750,4673533,4879954,4908193,4863800,5029640,5268694,5346798,5212341,5169497,5254290,5366332,5452958,5512443,5683301,5962503,6019642,6047590,6233330,6198330,6059924,6145012,6214959,6242149,6132007,6246836,6052392,5633195,5878324,5666832,5440246,5585503,5598786,5477898,5380414,5314376,5486357,..
Memo: Annex II Europe,1874874,1908035,2030744,2158951,2213242,2266135,2267995,2304113,2427821,2599526,3008773,3043627,3123659,3307557,3203166,3066293,3262026,3221792,3299162,3440524,3307435,3158088,3051463,3011191,3009677,3059420,3083752,3100292,3092288,3115753,3113150,3163839,3104450,3051982,3051487,3088229,3186563,3120026,3163830,3144996,3162208,3225214,3216351,3291425,3296160,3275570,3268186,3206235,3139158,2910801,2994991,2856976,2850792,2793015,2624847,2661271,2635648,2618349,2558829,..
Memo: Annex II Asia Oceania,354517,387161,407150,448000,493963,521117,582017,665317,719949,810489,880680,907865,952734,1072286,1076017,1045807,1076525,1115763,1105018,1131610,1093818,1070209,1051863,1046001,1113241,1105267,1105678,1122389,1198189,1239500,1335308,1348415,1364662,1360832,1419278,1439758,1464351,1464283,1446322,1487759,1511422,1508309,1554487,1564665,1573473,1580697,1562828,1609310,1548776,1497043,1545369,1598455,1639586,1640578,1590518,1559247,1556415,1541511,1495105,..
Memo: Annex I EIT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3926970,3785881,3443838,3179022,2857664,2792413,2738641,2588485,2510834,2500593,2513319,2527655,2508563,2594148,2565285,2545205,2625538,2631874,2626837,2413133,2548416,2632070,2605045,2532028,2461724,2402970,2400457,2424520,2484090,..
Memo: non-Annex I Parties,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6162453,6396165,6594917,6922555,7175418,7660542,7833762,8132098,8278058,8334046,8756202,9117651,9524276,10284148,11320524,12218019,13060161,13926145,14467809,15018111,16218200,17273822,17874209,18431296,18665229,18753201,18830159,19271325,19795287,..
Memo: Annex B Kyoto Parties,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5379740,5327334,5113313,4924164,4789763,4795661,4855282,4730377,4728276,4655788,4656226,4737105,4736264,4884075,4890494,4870966,4909558,4882793,4837025,4486718,4628486,4510467,4472721,4389098,4107162,4108874,4129958,4116536,4060641,..
Memo*: Afghanistan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2591,2417,1361,1311,1257,1204,1135,1055,998,768,751,791,1073,1317,1102,1614,1922,2352,4377,5988,8652,12249,10436,8495,7768,7958,7347,7330,7390,..
Memo*: American Samoa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69,74,74,84,89,94,98,103,107,112,116,116,120,130,139,148,143,137,131,122,113,105,114,113,111,115,146,147,155,..
Memo*: Anguilla,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53,53,79,79,78,80,79,82,92,95,102,112,113,121,133,142,166,169,173,470,166,163,221,130,144,160,162,147,154,..
Memo*: Antigua and Barbuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,213,216,286,254,251,269,278,295,325,326,329,351,389,406,395,406,439,460,476,1394,490,506,715,474,477,491,502,501,527,..
Memo*: Aruba,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,497,534,725,765,755,831,807,852,934,903,902,971,1035,1144,1150,1262,1287,1316,1234,3312,1006,1055,1387,857,871,894,879,912,959,..
Memo*: Bahamas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1778,1878,2534,2104,2038,2083,1974,1774,2268,2229,2143,2134,2276,2254,2164,2023,2018,2066,2107,6022,2083,2419,3642,3110,2622,2368,2185,2145,2255,..
Memo*: Barbados,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,884,880,1087,961,990,1034,1010,1078,1141,1178,1107,1191,1223,1230,1211,1261,1315,1331,1637,4505,1452,1568,2097,1371,1200,1197,1219,1107,1160,..
Memo*: Belize,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,332,431,500,463,449,463,361,461,454,408,447,526,522,506,441,469,508,534,495,1464,557,635,688,501,490,655,645,650,684,..
Memo*: Bermuda,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,510,551,637,643,620,635,602,601,618,583,566,597,648,634,628,629,724,783,747,1740,633,652,938,666,675,575,659,608,610,..
Memo*: Bhutan,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128,125,148,124,146,176,217,302,303,304,314,300,332,298,243,342,330,325,332,305,392,463,563,633,672,662,873,973,1024,..
"Memo*: Bonaire, Sint Eustatius and Saba",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,326,326,330,344,353,371,..
Memo*: British Virgin Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69,75,115,109,117,133,135,137,146,141,140,149,162,171,178,198,210,211,216,601,216,231,318,209,218,218,218,175,184,..
Memo*: Burkina Faso,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,592,598,609,622,624,626,711,809,862,859,1006,1002,1013,1088,1120,1139,1388,1670,1728,1712,1865,1975,2457,2742,2863,3301,3379,3949,4152,..
Memo*: Burundi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,187,229,201,210,210,216,223,226,232,234,262,210,218,171,159,161,192,192,199,198,323,359,366,369,364,368,418,527,554,..
Memo*: Cabo Verde,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97,101,108,111,114,124,141,145,160,189,218,245,278,307,335,441,502,460,475,510,540,567,529,506,500,503,546,588,618,..
Memo*: Cayman Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259,274,428,408,432,441,450,474,519,498,520,542,580,573,516,527,553,648,672,1779,615,675,846,557,566,579,570,605,636,..
Memo*: Central African Republic,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157,151,151,157,160,163,167,167,227,237,242,253,252,240,239,240,257,260,263,263,273,291,303,299,302,306,309,312,328,..
Memo*: Chad,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,388,396,407,409,424,435,448,463,474,490,506,521,531,764,772,796,815,876,953,965,1026,821,838,851,859,875,889,892,937,..
"Memo*: China, Macao Special Administrative Region",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,968,976,1019,1128,1199,1182,1381,1498,1538,1523,1645,1732,1569,1675,1990,2192,1919,1610,1294,2011,1418,1472,1335,1217,1409,1902,2210,2329,2167,..
Memo*: Comoros,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65,65,69,72,72,76,76,81,89,94,102,107,108,135,148,142,154,123,120,129,157,150,153,176,164,178,200,247,260,..
Memo*: Cook Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,37,37,40,40,40,46,46,46,48,48,48,42,47,53,59,61,63,59,56,62,66,69,68,71,65,76,82,86,..
Memo*: Djibouti,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,326,341,341,341,332,331,337,354,346,345,372,376,399,413,395,429,432,470,474,464,518,475,505,504,323,395,347,327,344,..
Memo*: Dominica,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61,61,82,75,77,95,76,100,105,112,132,152,123,137,155,160,171,180,184,503,182,169,254,172,180,181,183,166,175,..
Memo*: Kingdom of Eswatini,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,952,935,828,732,1041,998,776,1113,1136,1222,1131,1079,1067,996,993,1009,1010,1043,1023,1065,1012,1020,1061,1551,962,1034,1229,1037,1092,..
Memo*: Falkland Islands (Malvinas),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44,44,54,49,48,52,47,51,44,43,42,47,51,54,56,56,64,64,65,150,59,60,79,42,41,42,42,39,40,..
Memo*: Fiji,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,693,695,730,718,714,725,786,762,742,760,809,1037,878,1038,1414,1220,1316,1205,906,925,1101,1047,975,1062,1236,1435,1652,1724,1812,..
Memo*: French Guiana,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,643,667,943,820,688,653,524,511,676,486,468,556,509,654,596,576,500,598,571,2232,678,..,..,..,..,..,..,..,..,..
Memo*: French Polynesia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,453,450,432,446,457,441,454,469,469,512,506,680,721,736,798,871,694,823,756,743,744,713,699,708,694,727,840,854,898,..
Memo*: Gambia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,194,198,198,207,207,216,219,229,245,260,244,308,302,302,321,336,361,404,432,481,439,452,461,439,516,529,533,541,569,..
Memo*: Grenada,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112,119,164,148,155,171,189,202,225,224,209,226,244,251,233,246,260,275,291,806,288,288,424,318,254,273,278,288,303,..
Memo*: Guadeloupe,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1193,1172,1639,1491,1505,1599,1623,1701,2240,1962,1892,2136,2261,2320,2176,2219,2369,2530,2345,5695,2351,..,..,..,..,..,..,..,..,..
Memo*: Guinea,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,996,1022,1052,1082,1119,1158,1227,1287,1361,1432,1491,1566,1626,1704,1770,1835,1901,1977,2011,2122,2498,2623,2485,2176,2243,2538,2826,2971,3124,..
Memo*: Guinea-Bissau,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,171,173,177,185,183,184,177,197,172,191,147,148,153,195,205,209,217,230,223,234,241,246,254,261,275,283,296,298,313,..
Memo*: Kiribati,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23,24,24,28,26,29,33,31,31,32,35,33,42,45,53,69,73,61,63,57,54,54,58,64,60,59,75,75,79,..
Memo*: Lesotho,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1394,1447,1502,1543,1583,1613,1643,1673,1705,1724,1746,1770,1800,1824,1871,1901,1923,1959,2007,2101,2158,2209,2283,2293,2314,2228,2265,2440,2566,..
Memo*: Liberia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,432,373,398,416,416,419,429,451,486,393,399,428,427,470,515,615,629,581,507,510,705,822,907,840,1103,1144,1317,1168,1228,..
Memo*: Malawi,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,680,740,744,829,854,852,871,879,863,885,818,805,817,813,860,844,857,905,1007,1026,967,1061,1056,1089,926,1023,1160,1303,1369,..
Memo*: Maldives,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157,160,225,203,204,261,281,338,311,430,461,481,614,528,741,714,867,866,866,909,958,1007,1142,1129,1364,1346,1754,1815,1909,..
Memo*: Marshall Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,80,85,89,93,93,93,96,95,103,106,116,114,128,135,137,141,133,136,140,140,139,142,145,148,175,177,186,..
Memo*: Martinique,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1213,1239,1747,1563,1553,1618,1565,1715,1767,1731,1759,1878,2018,1943,1886,1886,1951,2073,2183,6007,2050,..,..,..,..,..,..,..,..,..
Memo*: Mauritania,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,839,861,894,912,946,998,1059,1048,987,1108,1116,1177,1267,1301,1411,1447,1459,1715,1796,1993,2070,2190,2397,2198,2515,2946,2811,3802,3998,..
Memo*: Mayotte,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57,62,68,75,82,89,94,102,112,124,139,152,163,175,186,203,217,236,265,275,283,..,..,..,..,..,..,..,..,..
