TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Other Africa,..,..,..,..,..,..,..,..,..,..,..,1665,1668,1665,1730,1779,1894,1929,1970,2005,2030,2163,2208,2387,2344,2430,2582,3045,2889,2920,3180,3234,3275,3302,13162,13243,13442,43686,45107,48789,51855,57202,58244,60405,61747,63552,67406,70973,71678,74094,77618,80226,82696,85052,87490,91274,101744,101631,104895,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,1004,601,677,742,785,828,864,918,958,1012,997,925,997,1012,1004,1030,1112,1166,1177,1260,58,79,65,97,216,230,245,284,1224,1278,1310,1368,1382,1746,1800,1868,1930,2013,2056,3281,5715,8403,13968,9112,8183,7744,6513,6334,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,137,180,184,212,230,241,266,281,302,328,346,338,353,364,367,389,414,367,371,385,364,288,274,270,241,209,176,162,288,2308,2279,2571,2603,2999,3125,3366,9908,11857,13590,14973,16243,18011,18035,19039,20276,21378,21939,22581,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1715,1723,1919,1757,1784,1617,1440,1629,1694,1643,1604,1559,1543,1480,1581,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,158,213,187,194,303,336,318,321,336,328,354,321,291,248,362,208,216,257,362,244,258,251,240,280,283,264,326,344,368,299,307,317,375,385,362,388,411,436,402,481,481,588,865,642,818,933,931,955,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,8747,8929,9146,9291,9469,9745,9943,10248,10428,10810,11416,11864,12262,12657,13075,13520,13964,14397,14811,18084,18697,19303,19897,17376,20830,19413,20207,20952,21849,22734,23682,23448,24658,25623,26625,27588,28701,29917,30241,30867,31710,32653,33481,34407,35355,44362,45930,46735,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5642,5800,5972,6127,6304,6527,6703,6907,7090,8640,9016,9068,9274,10970,9802,11052,11624,12125,12443,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,683,526,532,974,1016,1162,729,2116,3915,3717,3834,6328,5199,5093,5625,6186,6006,6451,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,5571,5571,5540,5694,5664,5806,5778,5944,5879,5963,5904,6115,6242,6505,6432,6610,6761,6756,6826,7085,7170,7468,7451,7768,7804,8170,8270,8596,8646,9166,9194,10115,10270,10745,11831,12240,12707,13173,13026,13374,13972,14521,14892,15101,15788,16756,17451,18113,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,126572,150315,155582,163208,170863,179515,178517,189025,190013,195596,207097,207958,213604,232016,218407,212451,217109,234342,241462,323084,331140,317006,335763,348387,360164,408999,459605,437689,457701,474291,497290,503140,529112,586680,621269,684074,729281,753783,767535,752675,782995,910473,933587,951748,970361,1031365,1080246,1090549,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,6950460,7194672,7148439,7063808,6934833,7530181,7488504,7544212,7494876,7096718,7000412,7184127,7213368,7498135,7467771,7448518,7678853,8068085,8216223,7972006,8066991,8105264,8370223,8523377,8799035,9099041,9277743,9186352,9405763,9922792,9908070,10170725,10324343,10440282,10337043,10188142,10666916,10729441,10686893,10804681,10838850,10451609,10973127,11264726,11136797,11157996,11181839,11657971,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3792025,4003600,4190521,4683534,4987393,5353588,5802134,5956034,5967145,6445657,6131646,6298110,6548577,6836384,7348589,7669039,7978006,8467965,8900417,8857023,9426125,9813395,10216224,10637611,10752355,11199796,11564207,11894812,12403424,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6588274,6822424,6043448,6389843,6412662,6327808,6725471,6375580,6547699,6769697,6456075,6669967,6546937,7127489,7314484,7975325,8169046,8150098,8616564,8450192,8707909,8139450,8300329,8449606,7932123,8179595,8388359,8479916,8302304,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,56668,66078,68747,103293,109290,113064,117360,121257,123083,130224,130955,136188,136878,136640,140792,147121,151996,160402,169273,179875,185187,190483,190930,198380,208951,218975,226310,235789,243471,252060,251803,277952,299907,309677,311095,315342,329541,333443,342000,343797,348216,351873,360198,367565,384473,387887,395776,401020,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,10831375,11558935,11918536,11477636,11445196,12387987,12353490,12894149,12874413,12310404,12092397,12235499,12367976,13038787,12789024,12965629,13296665,13911124,13948615,14262282,14769034,14824087,15272402,15516311,16094158,16882374,16966261,16856339,17393515,17766502,18090553,18376940,19066079,19416458,19450823,19443826,19594740,20208689,19956227,20331353,19773537,19471804,20125501,19882457,20056130,20239556,20322638,20618896,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,3101697,3276773,3463573,3658633,4385105,4339600,4516201,4717743,4906207,5228798,5170964,5152196,5215961,5368636,5558059,5646331,5761066,6031101,6174153,4592983,4640308,4022634,4697891,4953888,4955387,5372245,5329011,5518334,5928775,5470360,5534686,5670391,6051155,6583255,7462948,7890785,8749061,9124959,9147416,9703835,10149370,10758704,11228628,11386059,11814891,12290258,12709951,13236371,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,10826586,11553674,11913134,11471739,11439206,12381539,12347261,12887291,12867111,12291662,12071553,12214039,12345858,13014183,12764032,12941987,13270831,13882085,13917492,14085442,14577718,14676535,15138666,15379490,15957170,16735409,16826560,16716625,17242619,17626717,17946792,18214388,18912053,19250729,19285180,19271428,19415395,20021126,19769613,20127809,19563073,19262317,19913995,19676448,19836326,20006676,20080464,20377928,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,11384519,12138516,12522450,12103605,12101423,13065934,13066830,13653755,13696683,13096028,12892510,13049159,13233287,13973690,13851490,14007142,14383957,15149197,15259274,15650762,16245795,16383789,17072009,17319302,18003534,19156820,19202923,19055761,19787196,19834072,20246746,20624232,21527483,22230267,22415644,22620981,23046008,23755726,23690828,24343143,24156649,24251402,25146145,24991858,25425433,25833813,26169987,26805895,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4623897,4832637,4696633,4697312,4695057,4815978,5234858,5011560,5095571,5223273,5086855,5382734,5276136,5821520,5955552,6027458,6208196,5911759,6312389,6261085,6528020,6013790,6168270,6242615,5783011,6063812,6185193,6209103,6124673,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4084889,4268777,4115896,4139786,4022559,4133477,4525769,4304562,4390698,4511290,4381355,4650079,4602671,5158972,5266151,5326404,5542288,5259159,5601689,5601497,5836426,5376571,5490064,5550902,5135976,5398695,5469091,5502644,5410682,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,2233941,2374218,2506851,2654770,3318282,3223552,3331408,3464742,3576619,3864142,3776144,3695313,3642580,3685229,3717019,3766422,3800359,3877939,3914147,2144026,2125422,1329240,1683375,1817699,1676687,1539169,1499554,1580337,1701473,1487946,1367993,1352132,1418910,1466981,2050328,2089695,2444458,2728163,2448573,2497783,2501714,2443895,2571952,2511524,2472922,2580824,2684552,2649940,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,1004,1069,1159,1156,1206,1267,1404,1487,0,0,0,0,0,0,0,0,0,0,0,38558,38056,32317,35311,34957,40635,55463,55348,62309,69158,58064,68976,73463,69341,86596,94097,94497,90499,102730,101560,107226,111718,99340,97045,110235,119643,127399,128386,122855,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,74222,81228,91908,104628,113571,129949,149664,158357,171860,185125,198717,212973,259339,286247,274364,288653,310777,319578,328457,399880,422728,454670,486507,542377,541125,584928,581485,618165,626177,651902,679816,706919,738904,773999,824929,886651,1030273,1014214,1032680,1105110,1088472,1247883,1271265,1349424,1434900,1449544,1432982,1461978,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,518822,548490,577892,583086,636406,657649,684406,744324,760345,794612,870125,887726,940664,968596,936692,965959,1029204,1078642,1108309,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,10136023,10796755,11084403,10577761,10396394,11153034,11081857,11460563,11373603,10668259,10476406,10573810,10704028,11272462,10829796,10903099,11100262,11510780,11570148,11726745,12041793,12077003,12369895,12575645,12975604,13485254,13538740,13543486,13928327,14283253,14455056,14650869,15253673,15431410,15374575,15300367,15457671,15775817,15499310,15683032,15273937,14915749,15578611,15511748,15438492,15484011,15524320,15855092,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13245555,13586583,12925248,13550075,13848783,14043776,14514711,14473092,14570718,15016913,15231103,15278697,15463223,16091641,16287391,16828437,16753896,17102003,17476124,17091110,17233167,16776180,16416542,17116226,17046692,16962420,17042544,17169917,17405544,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17172983,17733876,17159057,18171591,18533621,19002242,20108734,20039454,20024879,20833660,20732475,21048080,21382109,22354010,23053591,23859563,24101952,24719001,25449793,25287275,25896259,25692367,25848414,26789786,26753510,27220000,27636931,28062769,28629374,..
