TIME,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Zimbabwe,..,..,..,..,..,..,..,..,..,..,..,2344,2506,2635,2797,2952,3064,3056,3143,3204,3341,3568,3557,3337,3334,4399,4601,4676,4907,5209,5486,5558,5659,5638,5789,6019,6592,7168,7553,8028,8338,8456,8953,9821,10382,10580,12110,10804,10616,10069,8989,9932,10012,10152,9871,9317,9821,9700,10202,..
Former Soviet Union (if no detail),..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,198000,219600,241200,262800,282600,304920,324000,342000,360000,378000,393480,414000,432000,450000,468000,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Former Yugoslavia (if no detail),..,..,..,..,..,..,..,..,..,..,..,24880,27626,31036,33952,37264,39668,43409,47074,50983,55800,58957,62010,63839,61999,64192,67014,73030,92783,79884,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Other Africa,..,..,..,..,..,..,..,..,..,..,..,716,673,824,806,1055,2563,3017,3208,3395,3643,3917,4093,4399,4720,4334,4572,4651,4712,4867,7484,8485,8597,9122,9504,9817,10616,11160,11390,12046,11974,12406,12859,13374,13378,13676,13568,14278,15116,15836,17186,14047,14303,15552,16708,16830,18752,19858,20442,..
Other non-OECD Americas,..,..,..,..,..,..,..,..,..,..,..,10015,11020,12856,13036,12647,13237,13680,14652,14638,15448,15268,14162,14872,15556,15728,16211,17374,18652,18590,21442,7474,8885,9256,9727,10202,9904,10260,11412,36353,34722,34646,37192,38549,38585,39679,38894,38873,37062,37714,41940,34502,35143,34801,33440,33988,35536,11725,11401,..
Other non-OECD Asia,..,..,..,..,..,..,..,..,..,..,..,1184,1393,1508,1710,1897,1670,2153,2354,3161,1764,1861,1865,2016,3928,2221,2336,3463,3470,3658,4259,4558,4705,3424,3571,3614,3917,4014,4392,5882,5965,6448,6876,7168,7398,7765,8752,9180,10274,10534,14659,16211,17399,17755,19433,19991,22525,23287,23813,..
Memo: Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263,277,306,313,320,331,324,346,349,353,364,374,360,368,390,..
Memo: Guyana,..,..,..,..,..,..,..,..,..,..,..,248,256,266,274,281,313,324,353,364,346,356,320,364,335,342,277,410,432,310,317,306,302,313,418,425,486,540,587,644,486,511,508,544,612,601,623,680,702,731,799,850,900,936,1037,1012,1058,1100,1111,..
Memo: Madagascar,..,..,..,..,..,..,..,..,..,..,..,209,216,223,230,238,245,252,252,252,266,288,295,324,342,367,396,382,407,432,468,497,522,565,583,475,518,587,666,774,850,922,932,1044,1181,1228,1274,1314,1440,1415,1555,1678,1750,1858,1937,2027,2178,2261,2379,..
Memo: Mali,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,616,680,763,817,954,1087,1177,1289,1386,1519,1667,2023,1980,2401,2700,2959,3344,3943,4302,..
Memo: Palestinian Authority,..,..,..,..,..,..,..,..,..,..,..,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,..,..,..,..,..,..,..,6073,6318,6563,6804,6685,6584,6872,7873,8374,8651,7841,7884,11261,10631,11786,11855,11972,12092,..
Memo: Uganda,..,..,..,..,..,..,..,..,..,..,..,299,299,252,0,0,252,259,259,292,295,302,302,367,461,410,500,428,414,421,986,1181,947,979,1030,961,1321,1256,1116,1105,911,907,979,1030,1094,1116,936,1163,1325,1282,1408,1289,1289,1861,1861,1904,2203,2323,2411,..
Memo: Africa (UN),..,..,..,..,..,..,..,..,..,..,..,53010,55372,61787,67486,72148,81461,89910,97214,103187,111784,122771,127998,134960,145033,157421,178999,191696,200088,215006,226552,237838,234025,251842,259862,275454,299916,314464,329746,343130,352235,390881,392720,425376,453370,494111,519516,552654,574438,561330,605902,637549,666994,695239,719489,774655,800269,828931,871007,..
Memo: Americas (UN),..,..,..,..,..,..,..,..,..,..,..,2092648,2342167,2431408,2449818,2519798,2624839,2804191,2938403,2993836,3158305,3200886,3257096,3371494,3496489,3581604,3710484,3863246,4067284,4165603,4275011,4401770,4362577,4606560,4687312,4846910,5037829,5039071,5231815,5358283,5572076,5612976,5853802,5936278,6029716,6320275,6317521,6552817,6553555,6545383,6879550,6851794,6722870,6846412,7002540,6972404,7011670,6865717,7236066,..
Memo: Asia (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1519099,1722165,1896356,2083524,2272854,2448876,2564034,2743643,2919474,3075361,3182427,3333514,3521214,3750372,4015717,4433757,4750956,5133302,5389783,5732397,6156929,6357418,6812866,7241363,7496065,7868297,8418487,8878208,9267721,..
Memo: Europe (UN),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2869590,2979356,3053825,3131443,3183374,3225793,3378667,3351152,3414072,3477056,3496309,3568266,3594647,3715737,3759557,3680044,3737261,3728100,3783942,3834608,3994573,3863862,3944460,3972254,3832609,3884242,3963531,3983502,3988186,..
Memo: Oceania (UN),..,..,..,..,..,..,..,..,..,..,..,84398,91213,94028,98302,109915,113850,121414,125320,130626,133895,140242,147348,149483,152957,150768,158857,162742,165226,167965,176208,179437,179110,184028,184166,190451,195637,201208,207140,212661,219543,224517,230856,240467,248650,245798,250906,256435,259936,268223,270212,276874,272687,269035,260043,265538,264596,265291,265822,..
Memo: OECD Total,..,..,..,..,..,..,..,..,..,..,..,3307291,3676648,3907055,3972398,4136656,4342471,4610092,4867319,5017928,5212415,5304334,5422151,5627984,5867744,6075752,6269594,6533806,6737306,6912968,7104001,7316661,7337266,7629965,7803757,8002467,8330224,8306199,8572162,8739692,8997901,9166964,9477580,9675341,9852736,10180662,10187152,10402743,10424115,10388824,10918370,10689164,10617877,10663106,10565093,10562658,10669321,10566519,10882043,..
Memo: Non-OECD Total,..,..,..,..,..,..,..,..,..,..,..,280264,305532,335876,359309,603925,667123,736765,819500,895633,973937,1045850,1121587,1265162,1362092,1472306,1579043,1707764,1793761,1895555,1962459,2203906,2388627,2627433,2783810,2985018,3145859,3343340,3530086,3726799,3824689,3963189,4115659,4392888,4654273,4993323,5389008,5820566,6137539,6553116,6988795,7298334,7801999,8361198,8745653,9202479,9789232,10255129,10746760,..
Memo: IEA Total,..,..,..,..,..,..,..,..,..,..,..,3297114,3664656,3893681,3958769,4121953,4327020,4593452,4849276,4999129,5192903,5284588,5401112,5607050,5848186,6054358,6246634,6508480,6708816,6883420,7048187,7258218,7273333,7565629,7734659,7929614,8252565,8231326,8493016,8659898,8911822,9076763,9382691,9576291,9749805,10074901,10076225,10287248,10306121,10270881,10798386,10567016,10488835,10537214,10436494,10426559,10523807,10423326,10735090,..
Memo: IEA and Accession/Association countries,..,..,..,..,..,..,..,..,..,..,..,3404430,3780356,4021848,4094388,4270266,4487584,4772196,5047031,5216180,5429120,5544619,5679432,5909886,6178172,6427562,6658513,6963257,7208694,7440840,7592363,7961216,8026673,8394511,8651928,8966900,9377626,9477498,9815433,10071059,10349043,10590689,10965794,11326672,11675935,12231913,12479920,13011915,13214637,13438053,14171643,14201284,14445880,14883933,14985958,15223724,15788760,15987873,16694162,..
Memo: European Union-28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2190989,2240665,2268716,2307712,2334208,2365423,2499347,2473816,2525368,2568002,2583221,2671035,2700264,2823985,2864206,2886759,2928727,2903592,2939105,2947953,3057698,2929814,2994766,2978154,2836892,2874096,2918370,2916608,2918096,..
Memo: European Union-27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1853334,1887512,1910581,1946070,1969142,1997467,2112300,2097778,2131492,2170894,2180590,2255822,2287942,2381182,2417086,2434199,2479793,2460519,2507825,2521206,2629903,2528104,2581979,2569870,2447819,2486146,2529479,2537283,2539864,..
Memo: FSU 15,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,198000,219600,241200,262800,282600,304920,324000,342000,360000,378000,393480,414000,432000,450000,468000,524122,572220,629718,689225,703830,718516,725586,731025,743480,772913,770600,738748,743819,754800,765881,664831,692506,693828,707569,752616,794293,811552,825678,863960,892721,909570,943537,985595,992987,..
Memo: Former Yugoslavia,..,..,..,..,..,..,..,..,..,..,..,24880,27626,31036,33952,37264,39668,43409,47074,50983,55800,58957,62010,63839,61999,64192,67014,73030,92783,79884,79373,84971,82318,94450,98766,101520,105055,111755,112680,108677,117490,118962,120769,121835,113969,122393,123628,122119,125521,126968,128981,129658,128873,126882,123653,125809,124112,125414,123464,..
Memo: OPEC,..,..,..,..,..,..,..,..,..,..,..,29941,33127,39164,43614,50911,58295,67172,80590,95339,107428,119174,137765,209138,230357,252806,280174,305251,283586,302224,317286,323392,369824,409403,421553,433768,445633,473414,517576,538157,559670,599440,633298,677977,718074,838771,880225,928897,992063,1014703,1102039,1081537,1169698,1222020,1287752,1383253,1397909,1432720,1440372,..
Memo: ASEAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,328723,358326,376618,404255,435071,451462,478843,507589,536756,584845,633974,664985,732744,779227,829933,881356,946566,981889,1033776,..
Memo: G7,..,..,..,..,..,..,..,..,..,..,..,2874290,3205235,3372185,3430786,3543692,3694259,3920537,4129337,4229255,4388123,4446158,4527745,4696970,4876934,5026597,5179583,5383462,5574607,5706216,5819608,5958174,5947235,6199786,6315085,6468963,6728939,6684445,6906885,7029136,7246866,7344785,7614309,7747081,7863581,8134370,8094607,8279879,8271162,8191143,8630302,8416696,8310153,8383221,8321305,8272125,8297758,8183155,8466552,..
Memo: G8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6204617,6376490,6364025,6635987,6768868,6922794,7204193,7163122,7391351,7533468,7753469,7857922,8128000,8259196,8379515,8526464,8499704,8697227,8692844,8636848,9097204,8887897,8786077,8886141,8846613,8810462,8875528,8782457,9065251,..
Memo: G20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7974601,8372607,8449436,8848245,9123582,9443856,9875630,9988582,10347293,10635688,10920459,11174466,11559864,11940748,12295335,12748196,13041088,13603938,13841614,14096467,14860144,14920350,15190243,15667062,15844669,16108541,16693457,16913791,17563107,..
