"MODEL","SCENARIO","REGION","VARIABLE","UNIT","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015",
"IEA","Reference","XSA","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.0166619383165545,0.0213982688287288,0.0277866417370218,0.0043233014955151,-0.00619095663613392,0.00293709318065343,0.00278141179562447,0.000274611311897721,
"IEA","Reference","CAN","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",0,-0.0054439557689746,-0.00220948776025277,0.0139356772593459,0.00818623882224394,0.00222216672464524,0.0308492097921531,-0.0032275875916177,-0.00392722329425441,-0.00757759974079099,0.00979797956641177,0.000282389507051628,
"IEA","Reference","BRA","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.00969993343609319,0.017326160054949,-0.00362545569111348,0.00174913864510204,0.00467312174474455,0.00553824868990846,0.0104899567503648,0.00643853082070565,
"IEA","Reference","XLM","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.0100852884793553,-0.00192769493040087,0.00254895274582499,0.0104606191562031,0.0126973100984405,0.00192087410733868,0.0022405532451456,0.00580295657977932,
"IEA","Reference","CIS","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,-0.00104019162737831,0.00510527236780426,0.00680360409443768,0.0100229718642394,0.00474547496648164,0.00801396908604252,0.0100096927258884,0.000100659026934391,
"IEA","Reference","XME","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.0234021232871128,0.028377130179076,0.0293426269553289,-0.00351395717772518,0.00315265762189951,0.00202167350150289,0.00885546552678882,0.0105044228992612,
"IEA","Reference","XNF","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.00269700932025439,0.0222804236124039,-0.0162889668235728,0.00299366428169183,0.0784395548036539,0.00838201780413053,0.0288090412491897,-0.00549904725159531,
"IEA","Reference","XAF","ChangeRate_Electricity_Rate_Com","TJ/TJ/y",,,,,0.0109185117624907,0.000406460144257637,-0.00550212655837944,0.000983174856854296,-0.0028079431572117,0.01123671374733,-0.00144775688286839,-0.00830311331397418,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015",
"IEA","Reference","XE25","Electricity_Rate_AgFo","TJ/TJ",0.0921876529602222,0.0979900671379248,0.0914178871143239,0.11138398388999,0.120346995693446,0.131345412428349,0.12997955122354,0.109960820480513,0.125495415112011,0.135176660751621,0.162334588729019,0.187373632768194,
"IEA","Reference","XER","Electricity_Rate_AgFo","TJ/TJ",0.0767181672882259,0.127659574468085,0.145088161209068,0.454910970706491,0.411585304681073,0.294095694531741,0.128325596873079,0.16707332617127,0.216539146839954,0.253067379532525,0.282304330552245,0.264336917562724,
"IEA","Reference","TUR","Electricity_Rate_AgFo","TJ/TJ",0.00965665236051502,0.00269880123015126,0.00335334945020666,0.00670514985757858,0.014849953593895,0.0180534511106096,0.0253266774335634,0.049124294294836,0.0905085578576693,0.104529919480971,0.0945747375340771,0.109815751375965,
"IEA","Reference","XOC","Electricity_Rate_AgFo","TJ/TJ",0.016837899543379,0.0173313101616957,0.0235494003990754,0.108679810955425,0.118196040351729,0.131879020462088,0.159170206864334,0.16058554484612,0.172132288139524,0.113173801440755,0.135460696828959,0.148027723111149,
"IEA","Reference","CHN","Electricity_Rate_AgFo","TJ/TJ",,,,0.117093345677095,0.151165825758401,0.128343543397829,0.125945732380073,0.147171625709814,0.245752367338731,0.212851888888297,0.245231041186922,0.215490810789652,
"IEA","Reference","IND","Electricity_Rate_AgFo","TJ/TJ",,,,0.485923449567411,0.525875366731527,0.397519246816555,0.501810224235121,0.515656744546621,0.472454214269783,0.50364114149011,0.560306362602974,0.599774891774892,
"IEA","Reference","JPN","Electricity_Rate_AgFo","TJ/TJ",,,,0.0460202693719767,0.0299077007852321,0.0282089221424164,0.0571464330413016,0.0552032692172198,0.0552484920762333,0.0590688740510381,0.0717950102602873,0.0730766707248617,
"IEA","Reference","XSE","Electricity_Rate_AgFo","TJ/TJ",,,,0.01767938381154,0.0375309691820865,0.0330680580321522,0.0502737303921105,0.0631201396826287,0.0848882451506631,0.101619795237859,0.147684778347101,0.163867813720199,
"IEA","Reference","XSA","Electricity_Rate_AgFo","TJ/TJ",,,,0.222727026880848,0.324471273225447,0.381095109291615,0.433504368326168,0.450652797321126,0.359411397079711,0.42803707012059,0.432095456865748,0.416499794619018,
"IEA","Reference","CAN","Electricity_Rate_AgFo","TJ/TJ",1,1,1,0.368994589928945,0.277041411990935,0.275470849691289,0.228700673016807,0.210620759266528,0.19662387742218,0.169860402585683,0.146360113974719,0.128766310375766,
"IEA","Reference","BRA","Electricity_Rate_AgFo","TJ/TJ",,,,0.0120521187178331,0.0304552303547783,0.0635227810184455,0.0950841366631403,0.11185971045126,0.150958781683503,0.160778808837054,0.15348291488885,0.201850406680494,
"IEA","Reference","XLM","Electricity_Rate_AgFo","TJ/TJ",,,,0.0587352861757558,0.0767217838262405,0.0929662491841999,0.121965109657024,0.109682333013096,0.136039532855702,0.116277403297234,0.117406567404169,0.135672465057807,
"IEA","Reference","CIS","Electricity_Rate_AgFo","TJ/TJ",,,,0.0501699646914937,0.0727097235988657,0.0848609489297336,0.305743932993777,0.274449536800097,0.270884557510794,0.227417579313851,0.220532726455784,0.233833691193411,
"IEA","Reference","XME","Electricity_Rate_AgFo","TJ/TJ",,,,0.0431965442764579,0.0513206351720588,0.0801591984682265,0.122964561206246,0.163481443565155,0.216146756091001,0.291211933051986,0.349329560943624,0.480442331530392,
"IEA","Reference","XNF","Electricity_Rate_AgFo","TJ/TJ",,,,0.135759347043519,0.153047485888872,0.287410193950233,0.370018784382128,0.336881396748946,0.332598147331275,0.233710870564634,0.22725330587114,0.359310285319834,
"IEA","Reference","XAF","Electricity_Rate_AgFo","TJ/TJ",,,,0.0637071903911703,0.101819045749879,0.139409415559481,0.161042389110295,0.138565096984674,0.112375733855186,0.135824164757421,0.125847251937218,0.127354508137064,
"IEA","Reference","XE25","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",0,0.00116048283554051,-0.00131443600472016,0.00399321935513314,0.00179260236069126,0.00219968334698051,-0.000273172240961711,-0.00400374614860532,0.00310691892629945,0.00193624912792204,0.00543158559547965,0.00500780880783508,
"IEA","Reference","XER","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",0,0.0101882814359718,0.00348571734819658,0.0619645618994845,-0.00866513320508349,-0.0234979220298664,-0.0331540195317324,0.00774954585963832,0.00989316413373669,0.00730564653851413,0.00584739020394405,-0.00359348259790414,
"IEA","Reference","TUR","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",0,-0.00139157022607275,0.00013090964401108,0.000670360081474385,0.00162896074726329,0.000640699503342922,0.00145464526459075,0.00475952337225452,0.00827685271256667,0.00280427232466031,-0.00199103638937876,0.00304820276837767,
"IEA","Reference","XOC","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",0,9.86821236633351e-05,0.00124361804747595,0.0170260821112698,0.00190324587926087,0.00273659602207176,0.00545823728044921,0.000283067596357256,0.00230934865868081,-0.0117916973397538,0.00445737907764069,0.00251340525643811,
"IEA","Reference","CHN","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00681449601626125,-0.00456445647211454,-0.000479562203551048,0.00424517866594804,0.0197161483257835,-0.00658009569008686,0.00647583045972515,-0.00594804607945414,
"IEA","Reference","IND","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00799038343282324,-0.0256712239829944,0.0208581954837132,0.00276930406229992,-0.00864050605536767,0.00623738544406548,0.0113330442225727,0.0078937058343836,
"IEA","Reference","JPN","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,-0.00322251371734892,-0.000339755728563141,0.00578750217977704,-0.000388632764816374,9.04457180270629e-06,0.000764076394960971,0.00254522724184983,0.000256332092914877,
"IEA","Reference","XSE","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.0039703170741093,-0.000892582229986864,0.00344113447199166,0.00256928185810364,0.00435362109360689,0.00334631001743924,0.00921299662184827,0.00323660707461972,
"IEA","Reference","XSA","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.0203488492689199,0.0113247672132335,0.0104818518069107,0.00342968579899161,-0.018248280048283,0.0137251346081756,0.000811677349031659,-0.00311913244934592,
"IEA","Reference","CAN","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",0,0,0,-0.126201082014211,-0.018390635587602,-0.000314112459929206,-0.00935403533489633,-0.00361598275005574,-0.00279937636886962,-0.00535269496729946,-0.00470005772219284,-0.00351876071979063,
"IEA","Reference","BRA","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00368062232738904,0.00661351013273344,0.00631227112893896,0.00335511475762388,0.00781981424644856,0.00196400543071036,-0.00145917878964091,0.00967349835832883,
"IEA","Reference","XLM","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00359729953009695,0.00324889307159187,0.00579977209456482,-0.00245655532878559,0.00527143996852113,-0.00395242591169363,0.000225832821387137,0.00365317953072763,
"IEA","Reference","CIS","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00450795178147438,0.00243024506617358,0.0441765968128087,-0.00625887923873606,-0.000712995857860454,-0.00869339563938867,-0.00137697057161334,0.00266019294752531,
"IEA","Reference","XME","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00162481817912018,0.00576771265923356,0.00856107254760389,0.00810337647178176,0.0105330625051693,0.015013035392197,0.0116235255783275,0.0262225541173537,
"IEA","Reference","XNF","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00345762776907061,0.0268725416122722,0.016521718086379,-0.00662747752663632,-0.000856649883534322,-0.0197774553533281,-0.00129151293869892,0.026411395889739,
"IEA","Reference","XAF","ChangeRate_Electricity_Rate_AgFo","TJ/TJ/y",,,,,0.00762237107174167,0.00751807396192044,0.00432659471016273,-0.00449545842512411,-0.00523787262589761,0.00468968618044699,-0.00199538256404058,0.000301451239969142,

