"MODEL","SCENARIO","REGION","VARIABLE","UNIT","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100",
"AIM/Hub V2.2","2.5C","TUR","Electricity_Rate_Res","EJ/yr/EJ/yr",0.203496216343052,0.21934303787821,0.23410500402405,0.238787141537699,0.242737831977156,0.250055473745789,0.258254874625212,0.268880172366168,0.274729790084859,0.28869610935857,0.301620564403465,0.320527936647602,0.344588899847575,0.365713139710843,0.384749310070197,0.401664600007515,0.417641010016377,0.431447876447876,0.442236780166327,
"AIM/Hub V2.2","2.5C","XOC","Electricity_Rate_Res","EJ/yr/EJ/yr",0.238393167485973,0.232980579137109,0.2253352868252,0.232116397760948,0.246365856494941,0.255144337527757,0.267947008091046,0.288931911289347,0.320305229852969,0.352095708190412,0.363676952078579,0.381111403566493,0.399469941397248,0.414899760745813,0.427551595057475,0.436635675963877,0.445105997584865,0.451879242224699,0.460561793917881,
"AIM/Hub V2.2","2.5C","CHN","Electricity_Rate_Res","EJ/yr/EJ/yr",0.161442353666033,0.188918395496261,0.21642190204642,0.255645356284822,0.273485388734915,0.293177937363816,0.311736591566767,0.335924560321042,0.342855523853397,0.344236738018064,0.334509040145903,0.333939759370149,0.341762540157883,0.349745442282662,0.358871088002545,0.368572627936855,0.381564855758833,0.3960273204913,0.410590956498563,
"AIM/Hub V2.2","2.5C","IND","Electricity_Rate_Res","EJ/yr/EJ/yr",0.125009795854394,0.146405155650393,0.167754128778004,0.187871611138258,0.195530836764769,0.201706520913991,0.222589634982998,0.251255551689275,0.278686772039919,0.310447428421273,0.332378551787351,0.350518393364565,0.369441918315546,0.388182451130957,0.40766039275976,0.42706544003125,0.445394556436904,0.462571086804464,0.477622877523463,
"AIM/Hub V2.2","2.5C","JPN","Electricity_Rate_Res","EJ/yr/EJ/yr",0.260287299984522,0.245929601488603,0.252197620012526,0.235288253389541,0.22605163150308,0.217682251573346,0.212775474507133,0.22550275219358,0.239659621957174,0.272370909090909,0.302677602676844,0.33258414604437,0.356534183308398,0.376664913027866,0.394492436917404,0.409573404505029,0.423531697323455,0.435328237168585,0.445718120561909,
"AIM/Hub V2.2","2.5C","XSE","Electricity_Rate_Res","EJ/yr/EJ/yr",0.154065044821347,0.162488132385367,0.170382938838197,0.172794937519185,0.1629292050111,0.157429890085448,0.156191396014604,0.154447561381494,0.154730201824606,0.168364265319569,0.174562905358236,0.183639520171059,0.195073673635363,0.206098451813165,0.216857978150485,0.226936376569298,0.236658045512132,0.244923720331257,0.251411281217541,
"AIM/Hub V2.2","2.5C","XSA","Electricity_Rate_Res","EJ/yr/EJ/yr",0.0923599180310902,0.10022677495009,0.10831077620894,0.11805326624447,0.12719989704321,0.136259840153837,0.145896314627596,0.157868804431779,0.171264030986023,0.1909341849555,0.209461168732608,0.226478733224455,0.24575385879453,0.264985003280532,0.288806721919502,0.310833062628118,0.336780139342094,0.359337040436214,0.3801279678494,
"AIM/Hub V2.2","2.5C","CAN","Electricity_Rate_Res","EJ/yr/EJ/yr",0.207618589459559,0.212693705758561,0.229994519046314,0.243039174621371,0.247522562844235,0.249347008340141,0.24987883135263,0.25555965454941,0.261488220200607,0.282093114313949,0.296742771303545,0.316530311975784,0.341284785632505,0.36331216507428,0.38319416450715,0.400229911706177,0.416458998520364,0.430724694568471,0.442833676377454,
"AIM/Hub V2.2","2.5C","BRA","Electricity_Rate_Res","EJ/yr/EJ/yr",0.181342946228832,0.184175286538238,0.18978102189781,0.193835176322781,0.199026772892332,0.204141750114999,0.212548026395134,0.226387113270263,0.236286562102586,0.248559114774846,0.260547136801609,0.280435366836872,0.308915125034861,0.334063621143267,0.354886805037862,0.371386717770175,0.38675608055453,0.403675316089579,0.419563678754319,
"AIM/Hub V2.2","2.5C","XLM","Electricity_Rate_Res","EJ/yr/EJ/yr",0.144195890641877,0.160673855705716,0.167808540591272,0.175934671180397,0.17802826618508,0.180376426145686,0.179814663223449,0.1979964797149,0.209470304975923,0.23596894624932,0.252270474726431,0.269372311613828,0.286412900334538,0.301321445753216,0.313120774719206,0.322177290424511,0.331580470860672,0.340437543072479,0.349626678856745,
"AIM/Hub V2.2","2.5C","CIS","Electricity_Rate_Res","EJ/yr/EJ/yr",0.126435240032486,0.130286112567974,0.134577814277419,0.14307469381351,0.145616685233032,0.149350240666807,0.15409892133649,0.160313725079139,0.162176509975804,0.178990481621195,0.18807646826961,0.197592596326391,0.206340115489532,0.211940145443797,0.216715375380474,0.220841596807359,0.225162303920969,0.229287297600992,0.234177234742582,
"AIM/Hub V2.2","2.5C","XME","Electricity_Rate_Res","EJ/yr/EJ/yr",0.130256212715896,0.133801848327144,0.144562036464467,0.153745043957938,0.163253246096033,0.174227970505,0.192400787909813,0.218310154155496,0.241766354672406,0.275422080448144,0.293231561128795,0.311522924732387,0.330076071779371,0.344942932734634,0.358706823709867,0.371090408983072,0.384757708867538,0.399064402324294,0.415356962188808,
"AIM/Hub V2.2","2.5C","XNF","Electricity_Rate_Res","EJ/yr/EJ/yr",0.157071575328106,0.167614226621083,0.170998360085474,0.17500290292615,0.177920658393879,0.182055810667609,0.191224766825765,0.211712226924397,0.247374609331819,0.30174805502202,0.324348022854557,0.346809252159877,0.388449986347502,0.451652915342068,0.515422986867556,0.57379546045544,0.622477098383853,0.650266982402377,0.664856952268011,
"AIM/Hub V2.2","2.5C","XAF","Electricity_Rate_Res","EJ/yr/EJ/yr",0.0732135028496274,0.0779455269395221,0.0864354070908187,0.0943619750084988,0.0989878629531093,0.10144285112702,0.105170909895042,0.116660807898638,0.132770145147352,0.154815086528762,0.158511752120541,0.167353928659952,0.181380070337504,0.199495967240358,0.21921241078331,0.240353260869565,0.258744506069485,0.275804837930187,0.285026224391375,
"AIM/Hub V2.2","2.5C","XE25","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000305578641167192,-0.00043614820331796,-0.000147498220642939,-0.00047171400728252,0.000525779007514499,0.00101544838959547,0.00228833984184222,0.00219927263332561,0.00500799130005227,0.00375441376892034,0.00416668489344283,0.00469247365305914,0.00425623793199743,0.0038798026301275,0.00345804582806396,0.00329668331359974,0.00295227902365719,0.00262843049243831,
"AIM/Hub V2.2","2.5C","XER","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000541825001775253,0.000462735890511368,0.000195820349377485,-0.000852303234926977,0.00150545264060924,0.00269424618936165,0.00336337200233664,0.00386629894051669,0.00718654454588044,0.00382950460074946,0.00448613371466258,0.00485663333590001,0.00426497402478094,0.00375330120523438,0.0031998413868597,0.00274255101745635,0.00219633411922634,0.00202580120183853,
"AIM/Hub V2.2","2.5C","TUR","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00316936430703179,0.00295239322916783,0.000936427502729897,0.000790138087891401,0.00146352835372659,0.00163988017588468,0.00212505954819103,0.00116992354373834,0.00279326385474212,0.00258489100897895,0.00378147444882752,0.00481219263999447,0.00422484797265358,0.00380723407187088,0.00338305798746364,0.00319528200177228,0.00276137328629998,0.00215778074369005,
"AIM/Hub V2.2","2.5C","XOC","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,-0.00108251766977271,-0.00152905846238178,0.00135622218714964,0.0028498917467986,0.00175569620656319,0.00256053411265785,0.00419698063966005,0.00627466371272436,0.00635809566748877,0.00231624877763337,0.00348689029758282,0.00367170756615085,0.00308596386971308,0.00253036686233241,0.00181681618128048,0.00169406432419754,0.00135464892796668,0.00173651033863651,
"AIM/Hub V2.2","2.5C","CHN","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00549520836604559,0.00550070131003181,0.00784469084768034,0.00356800649001862,0.00393850972578019,0.0037117308405902,0.00483759375085496,0.00138619270647099,0.000276242832933371,-0.00194553957443209,-0.000113856155150938,0.00156455615754694,0.00159658042495566,0.00182512914397669,0.00194030798686203,0.00259844556439554,0.0028924929464935,0.00291272720145261,
"AIM/Hub V2.2","2.5C","IND","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00427907195919976,0.00426979462552223,0.00402349647205074,0.00153184512530217,0.00123513682984436,0.00417662281380139,0.00573318334125551,0.00548624407012865,0.00635213127627096,0.00438622467321556,0.00362796831544276,0.00378470499019626,0.0037481065630821,0.00389558832576056,0.00388100945429812,0.00366582328113076,0.0034353060735121,0.0030103581437998,
"AIM/Hub V2.2","2.5C","JPN","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,-0.00287153969918383,0.00125360370478466,-0.00338187332459708,-0.00184732437729226,-0.00167387598594665,-0.000981355413242563,0.00254545553728931,0.00283137395271874,0.00654225742674707,0.00606133871718696,0.00598130867350516,0.00479000745280562,0.00402614594389368,0.00356550477790749,0.00301619351752511,0.00279165856368513,0.00235930796902608,0.00207797667866471,
"AIM/Hub V2.2","2.5C","XSE","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.001684617512804,0.00157896129056589,0.000482399736197647,-0.00197314650161702,-0.0010998629851304,-0.000247698814168751,-0.000348766926621935,5.65280886223485e-05,0.00272681269899265,0.00123972800773335,0.00181532296256459,0.00228683069286083,0.0022049556355604,0.00215190526746387,0.00201567968376273,0.00194433378856679,0.00165313496382496,0.00129751217725668,
"AIM/Hub V2.2","2.5C","XSA","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00157337138379998,0.00161680025176996,0.00194849800710592,0.00182932615974803,0.00181198862212545,0.00192729489475182,0.00239449796083657,0.00267904531084887,0.00393403079389542,0.00370539675542157,0.00340351289836938,0.00385502511401503,0.00384622889720044,0.00476434372779388,0.00440526814172328,0.0051894153427951,0.00451138021882415,0.00415818548263707,
"AIM/Hub V2.2","2.5C","CAN","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00101502325980052,0.00346016265755056,0.00260893111501134,0.000896677644572802,0.000364889099181165,0.000106364602497849,0.00113616463935609,0.00118571313023925,0.0041209788226684,0.00292993139791922,0.00395750813444792,0.0049508947313441,0.00440547588835499,0.00397639988657414,0.00340714943980525,0.00324581736283757,0.00285313920962125,0.00242179636179668,
"AIM/Hub V2.2","2.5C","BRA","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000566468061881348,0.00112114707191435,0.000810830884994057,0.00103831931391033,0.00102299544453346,0.00168125525602699,0.00276781737502578,0.00197988976646449,0.00245451053445196,0.00239760440535258,0.00397764600705266,0.00569595163959784,0.00502969922168123,0.00416463677891905,0.00329998254646245,0.00307387255687109,0.00338384710700985,0.00317767253294802,
"AIM/Hub V2.2","2.5C","XLM","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00329559301276794,0.0014269369771111,0.00162522611782508,0.000418719000936496,0.000469631992121333,-0.000112352584447484,0.0036363632982903,0.00229476505220452,0.00529972825467942,0.0032603056954221,0.00342036737747954,0.00340811774414187,0.00298170908373575,0.002359865793198,0.00181130314106102,0.00188063608723202,0.00177141444236152,0.00183782715685313,
"AIM/Hub V2.2","2.5C","CIS","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000770174507097593,0.000858340341889047,0.00169937590721813,0.000508398283904427,0.000746711086754998,0.000949736133936652,0.00124296074852968,0.000372556979333061,0.00336279432907815,0.00181719732968298,0.00190322561135619,0.00174950383262817,0.00112000599085301,0.000955045987335407,0.000825244285376997,0.000864141422722131,0.00082499873600459,0.000977987428317895,
"AIM/Hub V2.2","2.5C","XME","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000709127122249542,0.00215203762746458,0.00183660149869425,0.00190164042761892,0.00219494488179348,0.0036345634809626,0.00518187324913654,0.00469124010338202,0.00673114515514766,0.00356189613613019,0.00365827272071838,0.00371062940939678,0.00297337219105265,0.00275277819504651,0.00247671705464103,0.00273345997689309,0.00286133869135137,0.0032585119729028,
"AIM/Hub V2.2","2.5C","XNF","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00210853025859541,0.000676826692878257,0.000800908568135045,0.000583551093545881,0.000827030454745931,0.00183379123163132,0.00409749201972629,0.00713247648148451,0.0108746891380402,0.00451999356650729,0.00449224586106398,0.00832814683752497,0.0126405857989133,0.0127540143050975,0.0116744947175769,0.00973632758568261,0.00555797680370478,0.00291799397312666,
"AIM/Hub V2.2","2.5C","XAF","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000946404817978941,0.00169797603025932,0.00158531358353602,0.000925177588922099,0.000490997634782081,0.000745611753604475,0.00229797960071924,0.00322186744974274,0.00440898827628205,0.000739333118355728,0.0017684353078822,0.00280522833551045,0.00362317938057088,0.00394328870859034,0.00422817001725103,0.00367824903998397,0.0034120663721403,0.00184427729223762,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100",
"AIM/Hub V2.2","WB2C","XE25","Electricity_Rate_Res","EJ/yr/EJ/yr",0.196777623292713,0.202937238351892,0.200451076839376,0.216520901367566,0.248395853077676,0.293021167354692,0.294431266237434,0.301101653363488,0.319241834788011,0.352539996884805,0.381927837991373,0.413269628965099,0.456451866513744,0.506877902394089,0.558655108497885,0.616098908127714,0.654897386750244,0.656524911722083,0.657474608291514,
"AIM/Hub V2.2","WB2C","XER","Electricity_Rate_Res","EJ/yr/EJ/yr",0.261774090619017,0.270195356254628,0.272155989658144,0.291051988548296,0.339428267315441,0.410897373303388,0.413714136769004,0.412388423045713,0.430065359477124,0.468154180044123,0.491323054858372,0.514150013442065,0.546304009271667,0.583241292982844,0.619313184242538,0.659075290164936,0.68645246002935,0.686415458937198,0.686576566258161,
"AIM/Hub V2.2","WB2C","TUR","Electricity_Rate_Res","EJ/yr/EJ/yr",0.203496216343052,0.206919462768734,0.218186609279958,0.225127578837179,0.258177256026526,0.309627512363323,0.309544300077664,0.3092284060026,0.317371853199879,0.347551935744178,0.371966394102128,0.400209965880544,0.447179526443734,0.508532558185521,0.573995165321424,0.64910553796114,0.69904364076069,0.699366880627423,0.698805741207407,
"AIM/Hub V2.2","WB2C","XOC","Electricity_Rate_Res","EJ/yr/EJ/yr",0.238393167485973,0.226338504607489,0.224164387217293,0.222528953781784,0.264823436401968,0.317453891138102,0.324543995946631,0.340979355739503,0.384692230846077,0.426229817058236,0.460153531783288,0.515854505314509,0.614799891650301,0.748344271629357,0.789270847123546,0.807327534130724,0.815608378159089,0.811152349326081,0.808898317835756,
"AIM/Hub V2.2","WB2C","CHN","Electricity_Rate_Res","EJ/yr/EJ/yr",0.161442353666033,0.189852742588901,0.219911098760793,0.280765599798416,0.347079631713428,0.420383283580549,0.411234259663992,0.403838271407571,0.40942390658629,0.429818547862232,0.451623945110095,0.477705963630172,0.524157987913493,0.577571599370378,0.62532893705753,0.667415255152913,0.690064784647545,0.69157889424093,0.692734899222547,
"AIM/Hub V2.2","WB2C","IND","Electricity_Rate_Res","EJ/yr/EJ/yr",0.125009795854394,0.147823935676734,0.169351168015035,0.184633216181859,0.228502453786084,0.284500118347505,0.294309969409156,0.306460033437541,0.322848896354302,0.348346613316776,0.368795535618514,0.396300209160371,0.434261009969259,0.480892973358806,0.530765699450697,0.587636895012365,0.628054222765556,0.637202262493671,0.645222592265344,
"AIM/Hub V2.2","WB2C","JPN","Electricity_Rate_Res","EJ/yr/EJ/yr",0.260287299984522,0.261591072993323,0.259053816203531,0.283630190907302,0.340756857844151,0.39882150604882,0.383184538033608,0.377922456698247,0.385567987862697,0.419111654441728,0.450242586535706,0.483942302859728,0.531341613748666,0.585471233730641,0.642473148199677,0.702397447690463,0.739758048968575,0.741768157860139,0.743125037089787,
"AIM/Hub V2.2","WB2C","XSE","Electricity_Rate_Res","EJ/yr/EJ/yr",0.154065044821347,0.164328199812429,0.172335805532839,0.173456376864335,0.165894849218766,0.194793845278793,0.206354676594775,0.200973350068301,0.19980307102749,0.223616137311134,0.248724116243453,0.279136830351725,0.33250648439092,0.405241237973754,0.482648663461299,0.562163091429337,0.607602059140429,0.607637787573107,0.607153263617661,
"AIM/Hub V2.2","WB2C","XSA","Electricity_Rate_Res","EJ/yr/EJ/yr",0.0923599180310902,0.104505574001595,0.113269173667755,0.13455132209036,0.161053159651945,0.212908561484519,0.246715443316812,0.24376333318821,0.25093468823183,0.271671134941912,0.302465141653662,0.339264975836362,0.391795116200319,0.446233343090962,0.502655789366677,0.555229338896186,0.593013201873814,0.603988710724811,0.612908299056376,
"AIM/Hub V2.2","WB2C","CAN","Electricity_Rate_Res","EJ/yr/EJ/yr",0.207618589459559,0.206627109125095,0.223584300460722,0.257536769045539,0.314745669339536,0.389579133064516,0.381993950536742,0.36927989853579,0.372696389715351,0.402879453391899,0.432849112261368,0.466910000111621,0.519177213756877,0.576074749041902,0.632789247413427,0.690108564535585,0.723720873638742,0.722479342848143,0.720547713429373,
"AIM/Hub V2.2","WB2C","BRA","Electricity_Rate_Res","EJ/yr/EJ/yr",0.181342946228832,0.189619876740077,0.192087470305171,0.219071122678584,0.277800730625381,0.345454956124996,0.353207466208968,0.351427801724138,0.360702878680511,0.393595299608301,0.417200037959868,0.438612973480805,0.463805051567634,0.506999056307015,0.5485902439586,0.610026771617509,0.651831836604943,0.66216793755764,0.670171062009979,
"AIM/Hub V2.2","WB2C","XLM","Electricity_Rate_Res","EJ/yr/EJ/yr",0.144195890641877,0.162399835378991,0.168065494933303,0.191946910904472,0.233803075791924,0.302392641849481,0.30462086792152,0.296948686056051,0.299461143343936,0.334458513288424,0.363055885449973,0.395360395327262,0.441035357105826,0.491093931813578,0.537921124061951,0.588852058536949,0.628155923530023,0.624666308379514,0.619348402825852,
"AIM/Hub V2.2","WB2C","CIS","Electricity_Rate_Res","EJ/yr/EJ/yr",0.126435240032486,0.117154327758998,0.120244080019415,0.142598156204149,0.163909621524883,0.188586385188046,0.184091560719069,0.181336555441956,0.186284281022556,0.204939196759139,0.223816980799057,0.24456809350288,0.271759573287291,0.298751204577991,0.322234637772946,0.34630490144199,0.361108781346976,0.361138943864327,0.360882794998751,
"AIM/Hub V2.2","WB2C","XME","Electricity_Rate_Res","EJ/yr/EJ/yr",0.130256212715896,0.135076982139429,0.145902718304945,0.155665437543497,0.173599146771679,0.244071459326839,0.286737611756615,0.323159490083127,0.353562655834409,0.404454070006128,0.452350931957358,0.504601730970892,0.588729663059132,0.686267161399403,0.77540056523491,0.853016658777368,0.888767979070698,0.886651157028207,0.883995010421954,
"AIM/Hub V2.2","WB2C","XNF","Electricity_Rate_Res","EJ/yr/EJ/yr",0.157071575328106,0.176454610713385,0.179248007883514,0.180775297547918,0.194871713299505,0.266861604704219,0.28263440630388,0.307466257509167,0.349367960257734,0.409099952019286,0.453060812175904,0.500963370162739,0.568027502302568,0.637932861441953,0.701288176976994,0.76717577339663,0.807613384145065,0.805572417766712,0.804208292090574,
"AIM/Hub V2.2","WB2C","XAF","Electricity_Rate_Res","EJ/yr/EJ/yr",0.0732135028496274,0.0730927941700479,0.0802610426802653,0.0839110288267017,0.0899896748847868,0.115825184982988,0.118982198315597,0.125493159076986,0.14124502029115,0.163872545846634,0.176509407996797,0.19770176949827,0.229311721472971,0.266515764280782,0.30073686522755,0.338179069433946,0.366902407191892,0.372669416777485,0.377622270104528,
"AIM/Hub V2.2","WB2C","XE25","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00123192301183589,-0.000497232302503176,0.00321396490563797,0.00637499034202194,0.00892506285540319,0.000282019776548337,0.00133407742521092,0.0036280362849045,0.00665963241935876,0.00587756822131374,0.00626835819474506,0.00863644750972918,0.010085207176069,0.010355441220759,0.0114887599259658,0.00775969572450614,0.000325504994367654,0.000189939313886334,
"AIM/Hub V2.2","WB2C","XER","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00168425312712208,0.000392126680703309,0.00377919977803035,0.00967525575342909,0.0142938211975894,0.00056335269312322,-0.000265142744658342,0.00353538728628228,0.00761776411339981,0.0046337749628498,0.0045653917167385,0.00643079916592049,0.00738745674223531,0.0072143782519388,0.00795242118447963,0.00547543397288293,-7.40021843046446e-06,3.22214641924834e-05,
"AIM/Hub V2.2","WB2C","TUR","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000684649285136546,0.00225342930224472,0.0013881939114442,0.00660993543786936,0.0102900512673594,-1.66424571317436e-05,-6.3178815012932e-05,0.00162868943945582,0.00603601650885982,0.00488289167158995,0.00564871435568337,0.00939391211263794,0.0122706063483575,0.0130925214271806,0.0150220745279432,0.00998762055991005,6.4647973346621e-05,-0.00011222788400338,
"AIM/Hub V2.2","WB2C","XOC","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,-0.00241093257569678,-0.000434823478039181,-0.000327086687101652,0.00845889652403664,0.0105260909472268,0.0014180209617058,0.00328707195857454,0.00874257502131474,0.00830751724243183,0.0067847429450104,0.0111401947062441,0.0197890772671586,0.026708875995811,0.00818531509883782,0.0036113374014356,0.00165616880567305,-0.000891205766601644,-0.000450806298064999,
"AIM/Hub V2.2","WB2C","CHN","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00568207778457354,0.00601167123437837,0.0121709002075247,0.0132628063830023,0.0146607303734242,-0.0018298047833113,-0.00147919765128433,0.00111712703574387,0.00407892825518839,0.00436107944957272,0.0052164037040154,0.00929040485666409,0.0106827222913771,0.00955146753743035,0.00841726361907651,0.00452990589892648,0.00030282191867701,0.000231200996323322,
"AIM/Hub V2.2","WB2C","IND","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00456282796446799,0.00430544646766016,0.00305640963336477,0.00877384752084505,0.0111995329122841,0.00196197021233024,0.00243001280567698,0.00327777258335228,0.00509954339249485,0.00408978446034758,0.00550093470837124,0.00759216016177762,0.00932639267790943,0.00997454521837829,0.0113742391123335,0.00808346555063821,0.00182960794562304,0.00160406595433453,
"AIM/Hub V2.2","WB2C","JPN","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00026075460176026,-0.000507451357958499,0.00491527494075417,0.0114253333873699,0.0116129296409339,-0.00312739360304251,-0.00105241626707215,0.00152910623288992,0.00670873331580619,0.00622618641879566,0.0067399432648043,0.00947986217778773,0.0108259239963949,0.0114003828938073,0.0119848598981571,0.00747212025562254,0.000402021778312833,0.000271375845929511,
"AIM/Hub V2.2","WB2C","XSE","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00205263099821634,0.00160152114408197,0.000224114266299125,-0.0015123055291138,0.00577979921200554,0.0023121662631963,-0.00107626530529477,-0.00023405580816212,0.00476261325672871,0.00502159578646375,0.00608254282165441,0.0106739308078391,0.0145469507165668,0.0154814850975089,0.0159028855936077,0.00908779354221827,7.14568653561454e-06,-9.69047910892362e-05,
"AIM/Hub V2.2","WB2C","XSA","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.002429131194101,0.00175271993323203,0.00425642968452096,0.00530036751231702,0.0103710803665148,0.00676137636645863,-0.000590422025720405,0.00143427100872398,0.00414728934201647,0.00615880134234995,0.00735996683653989,0.0105060280727914,0.0108876453781288,0.0112844892551429,0.0105147099059018,0.0075567725955257,0.00219510177019941,0.00178391766631283,
"AIM/Hub V2.2","WB2C","CAN","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,-0.000198296066892817,0.00339143826712549,0.00679049371696345,0.0114417800587994,0.014966692744996,-0.0015170365055549,-0.00254281040019034,0.000683298235912311,0.00603661273530941,0.00599393177389391,0.00681217757005055,0.0104534427290513,0.0113795070570049,0.011342899674305,0.0114638634244317,0.00672246182063134,-0.000248306158119838,-0.000386325883754002,
"AIM/Hub V2.2","WB2C","BRA","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.001655386102249,0.000493518713018953,0.00539673047468258,0.0117459215893592,0.0135308450999231,0.00155050201679446,-0.000355932896966027,0.00185501539127454,0.00657848418555801,0.00472094767031345,0.00428258710418732,0.00503841561736597,0.00863880094787609,0.00831823753031695,0.0122873055317819,0.00836101299748682,0.00206722019053935,0.00160062489046773,
"AIM/Hub V2.2","WB2C","XLM","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00364078894742298,0.00113313191086227,0.00477628319423389,0.00837123297749045,0.0137179132115113,0.000445645214407864,-0.00153443637309386,0.000502491457576937,0.00699947398889773,0.00571947443230978,0.00646090197545776,0.00913499235571282,0.0100117149415503,0.00936543844967464,0.0101861868949996,0.00786077299861485,-0.000697923030101855,-0.00106358111073237,
"AIM/Hub V2.2","WB2C","CIS","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,-0.00185618245469771,0.00061795045208356,0.00447081523694665,0.00426229306414677,0.00493535273263264,-0.000898964893795351,-0.000551001055422684,0.000989545116119983,0.00373098314731671,0.00377555680798352,0.00415022254076475,0.00543829595688214,0.00539832625814002,0.00469668663899097,0.00481405273380873,0.00296077598099735,6.03250347013251e-06,-5.12297731152356e-05,
"AIM/Hub V2.2","WB2C","XME","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.000964153884706598,0.00216514723310311,0.00195254384771035,0.00358674184563653,0.014094462511032,0.00853323048595509,0.00728437566530246,0.00608063315025644,0.0101782828343438,0.00957937239024591,0.0104501598027069,0.016825586417648,0.0195074996680542,0.0178266807671013,0.0155232187084916,0.00715026405866612,-0.000423364408498372,-0.000531229321250493,
"AIM/Hub V2.2","WB2C","XNF","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,0.00387660707705579,0.000558679434025866,0.00030545793288082,0.00281928315031739,0.0143979782809427,0.00315456031993221,0.00496637024105738,0.00838034054971349,0.0119463983523103,0.00879217203132364,0.00958051159736691,0.0134128264279659,0.013981071827877,0.0126710631070082,0.0131775192839272,0.008087522149687,-0.000408193275670632,-0.000272825135227461,
"AIM/Hub V2.2","WB2C","XAF","ChangeRate_Electricity_Rate_Res","EJ/yr/EJ/yr/y",0,-2.41417359158863e-05,0.00143364970204347,0.000729997229287291,0.00121572921161701,0.00516710201964031,0.00063140266652178,0.00130219215227773,0.00315037224283283,0.00452550511109677,0.00252737243003267,0.00423847230029453,0.00632199039494023,0.00744080856156224,0.00684422018935347,0.00748844084127923,0.00574466755158928,0.00115340191711864,0.000990570665408608,

"MODEL","SCENARIO","REGION","VARIABLE","UNIT","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100",
"AIM/Hub V2.2","Baseline","XE25","Electricity_Rate_Com","EJ/yr/EJ/yr",0.196777623292713,0.198305516498549,0.196056789285995,0.193647164420575,0.193331023202452,0.196166769284898,0.200597809757664,0.208201305707691,0.218247202577574,0.233013649461435,0.230319449555754,0.22998305768455,0.235483130962636,0.248647761596592,0.265202369282265,0.283959274400809,0.316064322275525,0.344141588325824,0.360930174312814,
"AIM/Hub V2.2","Baseline","XER","Electricity_Rate_Com","EJ/yr/EJ/yr",0.261774090619017,0.264483215627894,0.266795743878827,0.267429862919471,0.269148163355548,0.274188838167258,0.282053207949646,0.296065181066734,0.318289089869688,0.344869309153461,0.351956830608935,0.361874539581799,0.375594406581157,0.392587966445716,0.409491544888174,0.425598183617628,0.442123741092813,0.452836191745955,0.460063801158097,
